time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,212.10213,0.0027436288,89353.0,0.0011814359,102.17809,267.6231,1.7837714
1979-02-28,219.99702,0.33768138,89148.48,0.0014276672,143.6131,271.09842,1.7427235
1979-03-31,257.10617,0.41501522,89026.85,0.0024509628,161.78429,276.06995,2.155051
1979-04-30,289.95975,0.425014,89292.51,0.0035380723,211.1486,283.39224,2.9227362
1979-05-31,316.22714,0.20275165,89539.88,0.0045257504,259.0753,289.78055,2.7895994
1979-06-30,351.18057,1.7646836,89749.9,0.007678159,276.7153,295.40588,2.7903583
1979-07-31,381.93814,4.972122,89711.27,0.012883059,199.77556,294.30563,1.8199973
1979-08-31,375.5706,2.8064728,89710.25,0.012350302,200.90997,294.3081,1.9456692
1979-09-30,328.28406,0.8120217,89489.38,0.007596439,168.86877,288.39005,1.8985804
1979-10-31,274.99326,0.40581754,89352.41,0.004258648,164.19691,283.23874,1.6001048
1979-11-30,232.57642,0.1653394,89372.68,0.0022166562,110.84445,272.51453,2.2678804
1979-12-31,219.27821,0.11178097,89457.164,0.0018457667,85.747986,268.32816,0.936836
1980-01-31,194.80443,0.041616134,89353.0,0.0010170193,108.05243,264.02716,1.5800619
1980-02-29,209.37067,0.07241926,89146.04,0.0013145953,145.5395,267.59616,1.9432617
1980-03-31,255.82726,0.8530793,89019.125,0.0027280245,165.46706,275.83142,2.7219274
1980-04-30,281.3354,0.2805158,89282.47,0.003018195,228.67711,283.1069,3.1825473
1980-05-31,323.5007,1.0969492,89545.85,0.0050566024,241.6875,289.9518,3.0001585
1980-06-30,359.86942,2.2380118,89764.164,0.008475672,266.35205,295.7947,2.685375
1980-07-31,374.60556,1.3206649,89777.53,0.011013339,251.23051,296.14355,2.4497392
1980-08-31,365.03427,3.813898,89705.13,0.01134956,225.14851,294.1459,2.120734
1980-09-30,316.416,1.8336867,89482.49,0.0070122737,190.2757,288.22232,1.9181918
1980-10-31,287.14114,0.84033865,89344.88,0.0048456136,140.15793,282.82385,2.4167874
1980-11-30,244.71736,0.40584207,89360.27,0.0029770976,113.01667,275.82114,1.5779582
1980-12-31,200.42206,0.00032289568,89457.164,0.0012300865,97.61627,266.0295,2.2627337
1981-01-31,202.80377,0.044842135,89353.0,0.0010825273,101.09073,264.82205,1.7253629
1981-02-28,222.74553,0.015360969,89140.85,0.0012416522,126.63021,269.05362,2.4615033
1981-03-31,250.50603,0.58404046,89119.53,0.002241928,194.80646,278.4692,2.9297068
1981-04-30,294.64926,0.4871839,89344.914,0.0037250367,213.47362,284.66153,2.731558
1981-05-31,312.33603,0.22533073,89556.875,0.0037386268,265.666,290.23053,3.5184114
1981-06-30,362.27084,4.932349,89725.35,0.008897272,241.7729,294.7223,2.2255695
1981-07-31,391.27014,4.4914813,89799.51,0.0137970485,226.02419,296.73315,2.76604
1981-08-31,376.67673,1.88341,89738.77,0.011860692,205.25537,295.07925,2.3510563
1981-09-30,340.06668,0.9463602,89514.73,0.008450792,150.07292,289.0529,1.8461528
1981-10-31,271.7426,0.35533705,89273.02,0.0036949979,138.62433,279.73148,2.5610456
1981-11-30,236.36041,0.25251082,89357.336,0.002031645,100.00417,271.62683,1.8681363
1981-12-31,201.74866,0.0064539756,89457.164,0.0011122853,93.154564,265.34814,1.6223308
1982-01-31,204.09407,0.008711784,89353.0,0.0010368768,101.006714,265.4185,1.6776425
1982-02-28,236.67113,0.38376808,89141.695,0.0018690093,117.125755,270.9835,1.6932412
1982-03-31,262.6378,0.32420865,89071.805,0.0026628226,159.39853,277.29355,2.3964598
