time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,217.86491,0.014032671,91553.0,0.0012630004,100.802414,268.74792,1.9270618
1979-02-28,224.89732,0.37446702,91280.805,0.00149642,143.4732,272.22528,2.009783
1979-03-31,261.0746,0.51727,91292.24,0.002532952,163.65121,277.17163,2.2151747
1979-04-30,294.0896,0.68551785,91520.15,0.0038872254,212.68333,284.1125,2.6806138
1979-05-31,320.3972,0.21388268,91731.95,0.0045379032,260.41132,290.744,2.7672877
1979-06-30,356.68747,2.5235147,91903.234,0.007849592,276.13544,296.31857,2.7360637
1979-07-31,389.38913,4.5367985,91876.88,0.013484074,201.85283,295.4062,1.8551103
1979-08-31,384.49597,2.5597007,91875.13,0.012897194,197.25,295.3783,1.9018843
1979-09-30,335.64166,1.1130257,91679.88,0.008036367,163.09375,289.02225,2.1346474
1979-10-31,280.8367,0.48920172,91531.84,0.004404186,163.70363,284.28516,2.0554166
1979-11-30,236.575,0.081007384,91508.12,0.0022111258,111.57083,273.5469,2.4159305
1979-12-31,223.43748,0.17855662,91654.5,0.0018697826,87.22782,269.70544,1.5274812
1980-01-31,200.9496,0.059518136,91553.016,0.0010765084,106.63709,265.35434,2.0586262
1980-02-29,215.08621,0.0993142,91279.92,0.0013369401,143.30603,268.80127,2.2399626
1980-03-31,262.80646,0.7979219,91285.77,0.002855,161.73589,276.9754,2.6021585
1980-04-30,288.84167,0.562017,91526.56,0.0033391255,226.10208,284.2815,3.0675638
1980-05-31,327.74796,1.5953352,91736.66,0.0051689763,244.22379,290.91537,3.1077232
1980-06-30,367.7083,2.7420144,91909.62,0.008767817,256.32086,296.52725,2.570231
1980-07-31,379.97983,1.2048554,91913.984,0.011481042,249.89114,296.65405,2.2990134
1980-08-31,371.3528,4.622928,91856.49,0.011845291,222.32661,294.7312,2.172368
1980-09-30,323.68332,2.1670172,91675.52,0.0075286087,186.90208,288.90057,2.0598974
1980-10-31,295.63104,0.9914696,91516.375,0.0051876213,133.90323,283.67676,2.4291263
1980-11-30,250.33958,0.722509,91490.195,0.0030780833,113.347916,277.10718,1.9817637
1980-12-31,204.49799,0.0,91654.5,0.0012000408,97.82459,267.1229,2.3504004
1981-01-31,207.12096,0.042098753,91553.0,0.0010915247,101.07863,265.88776,2.0187392
1981-02-28,227.87277,0.02839933,91264.07,0.0013490986,124.854904,270.14462,2.5636046
1981-03-31,255.4012,0.51629615,91369.22,0.002333678,194.1734,279.4588,2.9379327
1981-04-30,299.9854,0.6185173,91570.53,0.0039029839,212.05208,285.61008,2.7693138
1981-05-31,318.002,0.14951965,91749.375,0.0037079437,263.70767,291.3209,3.3837557
1981-06-30,368.34583,5.0690193,91885.5,0.008983575,240.45209,295.73364,2.060514
1981-07-31,397.98993,4.0688925,91946.64,0.014301332,227.6492,297.74048,2.2617228
1981-08-31,385.0484,2.2756636,91888.54,0.01231704,195.60887,295.81982,2.1267715
1981-09-30,350.25833,1.1140227,91704.84,0.009019734,139.01875,289.823,2.075064
1981-10-31,277.75604,0.3377602,91437.74,0.003777355,136.7762,280.8157,2.8673038
1981-11-30,240.8625,0.2880081,91482.266,0.0021023257,100.825,272.96283,2.1970305
1981-12-31,207.2379,0.02032397,91654.5,0.0011527182,91.55242,266.27518,1.9132874
