time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,202.9663,0.010636129,88461.69,0.0011427242,102.26594,266.0976,2.5328455
1979-02-28,213.72905,0.81241006,88294.164,0.0013966685,140.35739,269.57318,2.4892817
1979-03-31,246.35803,0.32302198,88082.61,0.0024318576,170.73555,274.7015,2.5799618
1979-04-30,282.00366,0.20141743,88292.625,0.0031780777,214.86337,282.26373,3.7199981
1979-05-31,310.03177,0.19774075,88549.73,0.00450712,259.79312,288.5853,3.03284
1979-06-30,346.78204,2.1299667,88767.53,0.008094035,274.14874,293.96756,2.8360784
1979-07-31,375.7786,4.6583977,88765.73,0.012217581,209.85895,293.86835,1.9490843
1979-08-31,369.4474,2.5029352,88757.4,0.011760016,205.96477,293.69357,2.397986
1979-09-30,316.40063,0.8124166,88511.93,0.0070705805,183.7508,287.55624,2.0763469
1979-10-31,269.93927,0.5669355,88444.95,0.0043098717,162.24988,282.2918,2.1812785
1979-11-30,226.74004,0.29928908,88522.6,0.002058411,107.31965,271.21384,3.142899
1979-12-31,210.98164,0.06743664,88547.336,0.0015458296,84.28943,266.7888,1.4218042
1980-01-31,187.66447,0.019307815,88461.66,0.0008827447,104.51205,262.23764,2.032222
1980-02-29,200.96446,0.13806379,88291.234,0.0015223677,143.30981,265.53214,2.1315627
1980-03-31,246.01973,0.7012107,88083.48,0.0026011786,171.18877,274.4641,2.5738826
1980-04-30,273.10764,0.31077906,88260.24,0.0027575076,228.91074,281.5398,3.2231414
1980-05-31,316.34863,0.64144534,88578.9,0.0049160784,252.8234,289.31223,3.2654614
1980-06-30,349.6404,1.1942375,88810.75,0.0078122006,279.89218,295.06186,2.6336129
1980-07-31,369.95758,1.8691018,88862.78,0.010305202,263.92313,296.3653,2.369982
1980-08-31,360.46313,2.535531,88755.67,0.0109351855,228.41023,293.6227,2.025831
1980-09-30,306.42752,1.3619903,88496.72,0.0065560075,196.37804,287.13168,2.0743413
1980-10-31,278.19955,0.52410334,88442.38,0.004587115,143.02809,281.64246,2.1906824
1980-11-30,237.3285,0.17682274,88517.07,0.0028070007,110.89628,274.45358,2.1572611
1980-12-31,193.08446,0.0014580616,88547.336,0.0010825684,93.8842,264.2148,2.7063737
1981-01-31,191.28824,0.04378042,88461.66,0.00090950617,102.26963,262.89392,1.9997694
1981-02-28,211.22461,0.047782008,88290.13,0.0011872236,130.92075,267.18533,2.7450387
1981-03-31,243.00325,0.4627308,88153.47,0.0021992447,193.9099,276.86606,2.955347
1981-04-30,287.58667,0.22282565,88354.72,0.003540575,219.44121,283.81262,2.7210884
1981-05-31,307.44174,0.28328553,88558.25,0.004073557,263.51724,288.79123,3.285105
