time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,204.99661,0.0051883594,84884.414,0.00097512756,108.947815,266.61383,2.1894143
1979-02-28,220.28842,0.29729503,84840.305,0.0012770324,139.76297,269.9919,1.9443653
1979-03-31,249.02939,0.52055,84976.46,0.0022450746,164.35742,274.07812,2.3737576
1979-04-30,282.7826,0.3652601,85381.195,0.0031999673,214.01852,281.91986,3.1907156
1979-05-31,305.37476,0.33532527,85625.94,0.004356664,249.95132,286.7762,2.7511148
1979-06-30,333.14343,1.539938,85898.19,0.006849395,282.50046,292.38358,2.468752
1979-07-31,365.0542,4.293401,85895.81,0.011199278,207.4455,292.2554,1.6129248
1979-08-31,361.4572,3.5674465,85867.83,0.011172486,195.19583,291.69202,1.9294422
1979-09-30,318.07074,1.0569317,85610.13,0.00721182,170.17169,286.3929,1.674612
1979-10-31,264.95404,0.35457024,85344.63,0.0038410139,164.56633,280.9165,1.6768409
1979-11-30,227.46591,0.43283823,85042.195,0.002097015,112.19388,270.8747,2.5007696
1979-12-31,211.31586,0.042184584,84984.29,0.0014858776,92.633606,267.11234,1.3956647
1980-01-31,191.91782,0.009350524,84850.266,0.0008925366,109.36138,262.5794,1.7703927
1980-02-29,206.65517,0.064492434,84791.51,0.0013057871,142.13568,265.72174,1.7050774
1980-03-31,248.44276,0.4355371,84981.61,0.0023670527,169.65111,274.15842,2.4558377
1980-04-30,277.26996,0.20948526,85345.9,0.0027055813,217.65565,281.2004,3.2059093
1980-05-31,312.62946,1.2027602,85651.36,0.004795377,237.0968,287.30307,2.7993543
1980-06-30,343.6624,3.0266562,85916.875,0.0077390284,262.71246,292.778,2.1832461
1980-07-31,362.3862,1.8550937,85945.21,0.010834851,242.2762,293.45938,1.9274606
1980-08-31,349.649,3.0849674,85857.14,0.010509495,220.64822,291.45557,1.5326241
1980-09-30,303.11636,0.9636768,85602.06,0.0063457806,196.47343,286.25644,1.406718
1980-10-31,276.2436,0.5024412,85359.55,0.004281292,146.68867,281.08038,1.8635032
1980-11-30,237.01006,0.1086887,85104.74,0.00229212,118.16148,274.69226,1.7790966
1980-12-31,197.3276,0.0054786187,84980.69,0.0010152844,101.07897,265.18582,2.1834774
1981-01-31,197.97658,0.03645087,84849.91,0.0010750084,106.60195,263.81088,1.5729197
1981-02-28,212.27798,0.036675442,84775.91,0.001143135,139.60446,267.68735,2.0043337
1981-03-31,242.08899,0.5358127,85109.85,0.0019221476,198.08853,276.54904,2.6304708
1981-04-30,283.14734,0.96869797,85396.58,0.0035593358,215.18393,282.15714,2.2167265
1981-05-31,297.04898,0.16061468,85662.94,0.0034528968,276.10135,287.52402,2.9700923
1981-06-30,350.22815,2.7449245,85913.06,0.008144406,239.22311,292.65027,2.0594842
1981-07-31,378.18396,5.734755,85996.734,0.013094525,222.81604,294.42798,2.211721
1981-08-31,366.97983,3.6750734,85917.69,0.01150213,192.22871,292.7394,1.904417
1981-09-30,330.7273,1.8848926,85629.91,0.0083838785,146.02124,286.7907,1.2873757
1981-10-31,265.35486,0.53241926,85210.35,0.00364348,138.16965,277.74622,2.3280275
1981-11-30,233.73943,0.15858138,84987.11,0.0018911709,100.10186,270.41614,1.7705555
1981-12-31,191.58124,0.010555424,84974.69,0.0009811567,104.01478,264.12982,1.7129987
1982-01-31,198.8988,0.0073426636,84861.336,0.00093363103,109.106346,264.98477,1.4623891
1982-02-28,229.07614,0.17447917,84793.05,0.0016982341,120.43296,268.99524,1.5504471
1982-03-31,250.20895,0.4131132,85032.99,0.0024252993,169.63556,275.11847,2.0976524
1982-04-30,268.11725,0.2977474,85389.49,0.0027097557,251.14388,282.0462,2.7697127
1982-05-31,310.2067,1.022017,85735.39,0.0044639423,270.12708,289.04474,3.0234153
1982-06-30,329.09116,0.49880475,85904.555,0.005944732,287.70706,292.50983,2.8375194
1982-07-31,355.08948,3.4342945,85964.164,0.008854103,248.97032,293.84293,1.9744984
1982-08-31,352.11554,1.4868377,85859.125,0.010288456,214.334,291.48633,1.8668666
1982-09-30,319.3273,2.7933807,85585.125,0.007867129,161.96982,285.8996,1.6975216
1982-10-31,293.22003,0.20989074,85432.05,0.00497704,134.05766,282.75305,2.018488
1982-11-30,236.93979,0.32318208,85016.21,0.0023636958,105.35895,271.9695,1.9052325
1982-12-31,204.66663,0.0,84975.0,0.0010359826,91.81893,265.02188,2.454902
1983-01-31,194.34422,0.04915864,84854.23,0.0009563863,108.104385,263.12018,1.5704851
1983-02-28,211.84145,0.03142375,84749.67,0.0012247504,135.0979,266.63992,2.3649259
1983-03-31,240.12068,0.24844858,84945.79,0.0019223024,174.77097,273.2812,2.7724674
1983-04-30,281.83755,0.68514603,85353.96,0.0031495614,205.67079,281.34875,3.1181886
1983-05-31,323.99026,3.0507069,85691.164,0.005891475,221.21623,288.08698,2.3825634
1983-06-30,344.38568,1.4601315,85876.83,0.007987816,246.01418,291.92557,2.4174113
1983-07-31,363.0849,2.0126348,85960.51,0.009437994,218.87766,293.7351,2.210473
1983-08-31,355.03244,1.2463303,85874.06,0.009773133,203.69661,291.81723,2.8598773
1983-09-30,331.7926,3.400556,85662.95,0.007865459,155.21413,287.46616,1.7903819
1983-10-31,298.84875,1.3146174,85342.9,0.005493818,110.402176,280.9685,1.4507021
1983-11-30,229.5173,0.1412159,85065.15,0.0024243842,123.45423,273.17352,1.5754023
1983-12-31,204.70877,0.008331518,84980.4,0.0011688777,94.15885,265.44025,1.4730233
1984-01-31,189.671,0.05153015,84847.49,0.0007746481,109.32301,262.22937,1.8243138
1984-02-29,216.94551,0.013591502,84710.516,0.0010688789,118.13402,264.98837,2.159447
1984-03-31,231.9749,0.1179256,84955.03,0.0014519093,200.45462,273.49545,2.3709004
1984-04-30,285.97574,0.58828,85421.58,0.0032677175,212.84,282.69138,2.8667445
1984-05-31,319.6266,2.3586802,85697.83,0.0061304416,239.4866,288.20004,2.1420069
1984-06-30,349.42422,2.5296824,85872.72,0.008360968,227.71306,291.8036,2.5080788
1984-07-31,363.7468,3.2926111,85933.18,0.01056878,221.53181,293.0897,2.4731414
1984-08-31,351.09714,4.63412,85842.45,0.010143642,209.21971,291.16092,2.0681956
1984-09-30,319.92786,1.0382153,85567.42,0.007096253,159.01115,285.5385,1.7925282
1984-10-31,266.61902,0.27361357,85297.68,0.0035993601,156.27298,279.90005,1.6493695
1984-11-30,241.42581,0.06261822,85057.984,0.0022309995,108.52673,273.62195,1.743158
1984-12-31,204.31711,0.15970218,84976.71,0.0012509517,81.541534,261.76102,1.2313546
1985-01-31,202.38817,0.04047044,84847.87,0.0011644051,101.85361,263.93643,1.5526117
1985-02-28,215.31908,0.021028992,84778.35,0.0012609956,135.66525,267.76837,1.8523879
1985-03-31,234.87115,0.1078539,84895.05,0.0014800192,184.60698,272.35425,2.068971
1985-04-30,274.50696,0.29178622,85448.23,0.00258711,243.18614,283.23047,2.9114656
1985-05-31,326.222,3.1387193,85697.29,0.006925979,221.96913,288.17953,2.3470547
1985-06-30,346.49008,1.0912253,85892.164,0.007929337,242.9967,292.22714,2.4386864
1985-07-31,359.04108,2.7466166,85962.164,0.009994328,245.94594,293.80746,1.9663881
1985-08-31,357.79694,3.1627169,85906.31,0.010727302,214.32822,292.5082,1.9036038
1985-09-30,322.19196,5.52044,85515.195,0.007759319,138.45816,284.48276,1.4893873
1985-10-31,288.46625,1.3620926,85319.67,0.0052315653,128.01338,280.51233,1.4777528
1985-11-30,224.69746,0.021100316,85017.664,0.0019902815,119.9758,271.45663,2.3073156
1985-12-31,197.76382,0.013005002,84979.266,0.0010500115,98.26657,264.30045,1.736299
1986-01-31,191.20055,0.003944847,84855.63,0.0008342622,118.201,264.4063,1.7482859
1986-02-28,200.18396,0.106664434,84722.234,0.00091555424,148.95534,265.16528,1.7330877
1986-03-31,238.10022,0.3752771,84942.086,0.0020938898,186.23372,273.21152,2.2241077
1986-04-30,269.43756,0.5505026,85314.5,0.002755035,226.73343,280.5546,2.6686702
1986-05-31,315.36185,0.9750987,85743.95,0.005612049,257.48102,289.16437,2.785751
1986-06-30,345.71506,4.7836056,85847.72,0.008833927,241.41576,291.26862,2.5359957
1986-07-31,350.50992,1.2459635,85926.484,0.009600524,259.13712,293.0207,2.2992764
1986-08-31,344.1753,1.8342772,85835.97,0.009667197,226.88524,291.04126,2.1692424
1986-09-30,298.87372,0.54077125,85592.516,0.0057195164,207.11055,286.10208,2.1007495
1986-10-31,269.577,0.6430696,85288.836,0.0037697603,146.91766,279.3194,2.551552
1986-11-30,228.18082,0.08325263,85001.336,0.0018089961,108.955666,270.26346,2.0037818
1986-12-31,218.1806,0.12464625,84976.625,0.001508175,82.46117,266.15125,1.9347435
1987-01-31,203.22415,0.010374547,84859.164,0.001090695,108.41434,265.62195,1.9311149
1987-02-28,221.66946,0.1284529,84849.58,0.0014073332,142.14975,270.35272,2.2072237
1987-03-31,240.596,0.23957072,84970.45,0.0017808527,183.08658,273.84293,2.8350453
1987-04-30,275.32703,0.5975582,85459.72,0.0030536924,246.59357,283.4544,3.2137032
1987-05-31,313.61322,1.0434995,85711.625,0.0049846033,253.11697,288.49515,3.2448409
1987-06-30,339.9594,2.5417922,85848.89,0.0080345385,248.98508,291.32495,3.0968292
1987-07-31,353.93967,1.2812363,86012.53,0.009241881,277.3596,294.9914,2.4717968
1987-08-31,342.37732,1.9091042,85898.15,0.008892107,244.72993,292.33234,2.3494911
1987-09-30,309.5797,0.5965482,85686.266,0.006406531,206.2036,287.9869,2.3794198
1987-10-31,286.72723,1.322797,85396.6,0.0047367387,140.29747,281.7819,2.7146928
