ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4
-0.2857803,0.19014283728203696,-0.09533640691890674,-0.04156405513569869,0.10671273516889557,-0.46333472164331596,0.017599311246988842
-0.40937907,-0.13408863784900163,0.057289634801702745,-0.005682713989770899,0.1189391845862734,-0.4637621141666172,0.01792557661741357
-0.49071673,-0.37095602706434383,0.1813471484569017,0.020651775576754502,0.12255789928111258,-0.4625863925573865,0.018268866306961444
-0.5336584,-0.45008834500452755,0.2137794255312675,0.027488178081310936,0.11631085226878732,-0.45977725940245684,0.018628748525618615
-0.5040958,-0.2978415545354117,0.1213637493652559,0.009281569798393821,0.09952466018413829,-0.4554288653566448,0.01900464054426843
-0.3224326,0.0892748489546324,-0.03294643965593165,-0.021887725969259156,0.07339726786330274,-0.4496665108265386,0.019395959633794237
-0.1949693,0.39502018945208833,-0.15722970689139235,-0.049533074161847344,0.03958666475479878,-0.4426154962187267,0.01980212306507927
-0.9820219,-0.3466336437980691,-0.1637926829587136,-0.05716783971957078,-0.0002491596928563404,-0.4344011219397972,0.020222548109006883
-0.80026186,-0.28959639839725176,-0.029350334754752745,-0.03275606361217672,-0.044067026875940725,-0.4251486883963387,0.020656652036460634
-0.1443684,0.21271553994764933,0.10714319642648891,0.01786795916119641,-0.08821545165871907,-0.4149834959949392,0.021103852118323687
-0.47824,-0.1426921322321735,0.09239685662003859,0.0829101152342883,-0.12838756010544522,-0.4040308451421875,0.021563565625479356
-0.35378748,0.046305806049500596,-0.011720768129416545,0.14221723686494728,-0.16020892836917164,-0.39241603624467064,0.02203520982881102
-0.4039438,-0.0025788344891810385,-0.02795325442902151,0.1636395892309286,-0.1793051326029496,-0.3802643697089786,0.0225182019992021
-0.41666913,-0.02254779413569869,0.0073012618902440615,0.1255486879190794,-0.18228779576017995,-0.3676954493209807,0.023011959407535847
-0.43619156,0.02160391436001635,0.014849965464179812,0.028357481230439935,-0.1697127279956557,-0.35480609238367605,0.023515899324695652
-0.61134946,-0.020384972722114706,-0.029331822373260312,-0.10085289808232499,-0.14312178626451919,-0.34168741957934573,0.02402943902156492
-0.5826608,0.035180227851863345,0.011848584249777373,-0.2217542287584852,-0.1040568275219114,-0.32843055159027096,0.024551995769026887
-0.6281217,-0.09667180040244157,0.10201882914826799,-0.2893653977620845,-0.054059708722974525,-0.3151266090987323,0.02508298683796485
-0.67586523,-0.17120757751985602,0.042400930528813094,-0.27572077097223524,0.004907071251026994,-0.30186671278701105,0.025621829499262318
-0.2961553,0.3045027308729525,-0.22119394489108313,-0.18608848948262185,0.06919844581433797,-0.28874198333738804,0.02616794102380258
-0.8953708,-0.46021937993113343,-0.27068261310350467,-0.050094710670766734,0.1347487064550805,-0.2758435414321445,0.02672073868246883
0.69303715,0.6034500468594344,0.023428665360286708,0.10464916112631927,0.19749214466137646,-0.26326250775356136,0.02727963974614467
0.9844575,0.3873173311814495,0.31816100693773847,0.24886205145767043,0.2533630519213477,-0.25109000298391954,0.027844061485713303
0.3823784,-0.47427835137904617,0.4170156832490701,0.3523490750403018,0.2982957197231165,-0.23941714780550014,0.028413421172057793
0.015826633,-0.8447983531224889,0.3414440530686169,0.39030442032358925,0.32822443955480457,-0.2283350629005841,0.028987136076062167
-0.0127323195,-0.6765087238026916,0.15004799524031237,0.3619875688996809,0.3401110856455415,-0.21793486895145228,0.02956462346860912
0.006873032,-0.3678818680095951,-0.06419364610548836,0.28208306894639984,0.335018157886108,-0.2082979813380068,0.03014530062058246
-0.023471197,-0.11779078964408661,-0.2197233824818179,0.16778446685489612,0.3149837057392028,-0.1994537822710596,0.030728584802865166
0.06933624,0.24721530068019223,-0.3360923876889559,0.036285309016321134,0.28198322552685745,-0.19136910082075573,0.031313893286340794
0.335066,0.7587531516100988,-0.4143483842876805,-0.09522085817817422,0.23797900161153154,-0.1839975540976683,0.03190064334189262
-0.5991799,0.0039014275356293675,-0.43366965058190854,-0.20954048833743905,0.1849333183556848,-0.1772927592123705,0.032488252240403914
-1.2993052,-0.6218657713682503,-0.3716832383536973,-0.292432454377152,0.12480846012177642,-0.17120833327543503,0.03307613725275828
-1.0243007,-0.4033604980145949,-0.20676748774330236,-0.34170524776677236,0.05956671127226624,-0.16569789339743515,0.033663715649838576
-0.67354923,-0.1815593343944745,0.0023839447997254432,-0.35907954458844943,-0.00882964383038629,-0.16071505668894392,0.03425040470252864
-0.0125217615,0.36312094882668355,0.17066939132665646,-0.34646126789876175,-0.07847301517575575,-0.15621344026053433,0.03483562168171175
-0.3123514,0.023474440971381547,0.23411418990083213,-0.305415284399936,-0.1477968691077693,-0.15214666122277937,0.03541878385827096
-0.36797073,0.0006967775628378848,0.19801182895225036,-0.2384891884647683,-0.21572111986715767,-0.14846833668625214,0.03599930850308991
-0.5418767,-0.10160265953163625,0.10415673416724476,-0.15481679208064522,-0.28105851168048934,-0.1451320837615257,0.036576612887051746
-0.6152943,-0.0875682497792917,-0.01275239204215915,-0.06746782636617894,-0.342564426534237,-0.142091519559173,0.037150114281039925
-0.58197385,0.008943247155011968,-0.10022745173538646,0.009885632229079172,-0.3989942464148753,-0.13930026118976707,0.03771922995593763
-0.5080902,0.06069897360028612,-0.08743264677436804,0.0661753750642119,-0.4491033533088773,-0.13671192576388108,0.03828337718262836
-0.5416806,-0.0963163663922248,0.040149677213147446,0.10176145228875963,-0.4918372059495897,-0.13428013039208792,0.03884197323199542
-0.23657,0.1550132490820252,0.10422344570127992,0.12372168776566098,-0.5269643257389276,-0.13195849218496078,0.03939443537492223
-0.662361,-0.21799960977352809,0.06085643126693331,0.13927693671174884,-0.5547343108343735,-0.12970062825307258,0.03994018088229201
-0.19125581,0.28964220816668446,0.030475240407774315,0.15124306277748836,-0.575634792669939,-0.12746015570699637,0.04047862702498819
-0.19811705,0.30818369299060866,0.006758986869813309,0.16144510643954085,-0.5903233357165517,-0.12519069165730518,0.04100919107389402
-0.3831157,0.1788678749247979,-0.05291961573954399,0.17208261657376814,-0.5998320128443428,-0.12284585321457213,0.041531290299892915
