ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4
0.46909148,0.04127938262776517,0.059449509997621136,-0.025982928393844747,0.2005112641373632,-0.1529223174459055,0.3467565690770008
0.2943532,-0.02817247555034274,-0.07680099662465964,0.0009325075627078006,0.20543144228356616,-0.15328836546500696,0.34625108779373537
0.31543094,0.053223515030170775,-0.13215212249295896,0.010546481462289984,0.19216645454857906,-0.15414119687356076,0.34578780832547984
0.19359319,-0.16437808761361672,0.008834620991788573,-0.0026221146581515043,0.16186059281334578,-0.15547054795580126,0.34536872642243516
0.23371643,-0.2107230166368509,0.16502052626149616,-0.026247107710593513,0.11792965398375183,-0.15725946373260566,0.34499583783480203
0.3574106,-0.06601732484528579,0.21687925109919742,-0.04285149291279893,0.0642200175709569,-0.15949098922485103,0.3446711383127814
0.6105194,0.36453441829972943,0.09542911350090175,-0.03627064903991217,0.004578063086121488,-0.16214816945341473,0.34439662360657436
-0.2693074,-0.20688625847994546,-0.18024138802141737,-0.00415372770359412,-0.05698626582225059,-0.16521404943917398,0.3441742894663815
-0.54051363,-0.3596585411765191,-0.29202407682576415,0.05164329951916708,-0.11580876895628198,-0.16867167420300597,0.344006131642404
0.39510393,0.2823186840431863,-0.014620143870470524,0.12299569238063292,-0.1669803596724035,-0.172504088765788,0.3438941458848428
0.19356395,-0.17867971917046513,0.23300644896917758,0.1773578924994411,-0.20526666209365507,-0.17669433814839694,0.3438403279438985
0.30806226,0.08680767745321258,0.10294422419734725,0.1821388380395115,-0.22644968588813313,-0.18122546737171075,0.3438466735697725
-0.046588812,-0.02975313403319888,-0.07295433436482335,0.12908837375598708,-0.23080437441402415,-0.18608052145660584,0.3439151785126652
-0.13175024,0.00772807692145261,-0.08859627662005029,0.01642445458858062,-0.22012304241578287,-0.19123129099697758,0.34404783852277754
-0.20580126,0.009616572142094312,-0.017014451696800256,-0.14970035629454964,-0.19634512462226353,-0.19660454887879159,0.34424664935031063
-0.31941348,-0.03338277581417988,0.06704525047883725,-0.33405243765978887,-0.1614213101893023,-0.2021158135610315,0.3445136067454653
-0.2588638,0.07894557902613615,0.1448843315821687,-0.5025615252913308,-0.11730228827273544,-0.20768060350268092,0.3448507064584423
-0.41332397,0.0005386605002762906,0.14512957071135688,-0.625098960259953,-0.06593874802839952,-0.21321443716272345,0.345259944239443
-0.83392376,-0.23561734561703557,-0.0377596843491357,-0.6783737096186007,-0.00928350325375318,-0.2186328330001425,0.3457433158386677
-0.5171911,0.3261048890628968,-0.375393979095732,-0.64095854474659,0.05060502724702938,-0.22385130947392162,0.3463028170063175
-1.1201566,-0.39442091341019053,-0.46056482632024703,-0.49460379298636015,0.11127787426724894,-0.22878538504304485,0.34694044349259373
-0.35928026,-0.2862532633105717,-0.11471264817998147,-0.24281092355062897,0.17018896215998075,-0.23335057816649507,0.3476581910476965
1.1666495,0.40727550265900536,0.34757682406210844,0.07600930988201578,0.22479221527829923,-0.2374624073032563,0.34845805542182723
1.5052358,0.1443282080458809,0.564466831529843,0.415593560996121,0.2725415579752799,-0.2410363909123118,0.34934203236518674
1.3431842,-0.2611122595397641,0.45474514755132095,0.7323363272091152,0.31089091460399726,-0.24398804745264532,0.35031211762797604
1.2950333,-0.25073051663627693,0.11143954773904816,0.9918926478025467,0.3372942095175265,-0.2462328953832402,0.35137030696039573
1.3277767,0.007904287524681485,-0.29125717106438526,1.1570920735211945,0.3492053670689426,-0.24768645316308044,0.3525185961126474
1.330205,0.13174044051838255,-0.4405018157559062,1.1893933220424218,0.34409422207138035,-0.24827955082914935,0.3537583819528708
1.1770773,-0.1429748211202838,-0.1700761453652699,1.0626615931114438,0.3203822722835705,-0.24800383825956304,0.3550882393501026
1.4501883,0.02248816981790495,0.23761323771059872,0.8003880147448854,0.2800590103457323,-0.2468645710269757,0.35650443840785423
1.3195689,0.1730580833259026,0.3652543721402656,0.44211825000479127,0.22600195000344211,-0.24486657823317515,0.35800282275877365
0.15559384,-0.18595018035742636,0.02253091704000277,0.040359951259590146,0.1610886050022763,-0.24201468897994904,0.3595792360355061
-0.32456714,0.19683750307860481,-0.37726485510759955,-0.35525206656043096,0.08819648908781157,-0.2383137323690854,0.36122952187069945
-1.0936929,-0.21334323589305698,-0.3211333877104207,-0.6986003787967744,0.010203116005623692,-0.23376853750237223,0.36294952389700047
-0.6613707,0.22502299461516276,0.0002501005023886415,-0.9529809468842996,-0.07001400049871016,-0.22838393348159744,0.3647350857470558
-1.0519396,-0.20732186017914223,0.2570043233636041,-1.0964620181498113,-0.14957734667961414,-0.22216474940854877,0.3665820510535122
-0.58783025,0.1531734079446534,0.46191688327052544,-1.1306815814876692,-0.22560940879151165,-0.21511581438501412,0.3684862634490161
-0.80303895,-0.07542965765297518,0.4670977585055862,-1.0623423573708066,-0.29556630253523747,-0.2072419575127813,0.3704435665662144
-0.80584323,0.01947462310627909,0.2601299056248803,-0.9011108934780044,-0.358238661397271,-0.1985480078936387,0.3724498040377545
-0.8874168,-0.058994514843521105,0.07258806538561904,-0.6737216270985041,-0.412750748310503,-0.1890387946293734,0.3745008194962826
-0.791732,-0.07628230899341037,-0.0459452503451682,-0.409150924206269,-0.4582268262078241,-0.1787191468217741,0.3765924565744459
-0.7460566,-0.13719403752470374,-0.1953405087135128,-0.13085756107192095,-0.493791158022125,-0.16759389357262777,0.3787205589048905
-0.2244614,0.3424992442184269,-0.4126322537333143,0.13902651006464342,-0.5185680066862963,-0.15566786398372348,0.38088097012026384
-0.5257684,-0.39524086365820243,-0.2164155425482561,0.37744599464332296,-0.5316740669851626,-0.14295345530491407,0.38306953385321235
1.0489573,0.38521028827650267,0.3825017876535233,0.5576522288231937,-0.5321892396718209,-0.12949985881778142,0.3852820937363829
0.4494293,-0.3208056497765676,0.36423341152184174,0.6530367361555788,-0.5191597715934523,-0.11538991970982307,0.3875144934024225
0.46527383,0.23843855160653724,-0.21703080352471102,0.6464998515721021,-0.4916833415299069,-0.10071300460799884,0.3897625764839774
-0.20114109,-0.17741364832949258,-0.4241259162341737,0.5435406713795727,-0.44960590329033184,-0.08555848013926974,0.3920221866136952
0.31564406,0.15694289778625692,-0.1329746188451641,0.36229953678438215,-0.39489721021910146,-0.0700157129305954,0.39428916742422193
0.46429163,-0.003455722626754183,0.3126894615311653,0.14271607535768346,-0.33004347720136307,-0.05417406960893629,0.39655936254820484
0.466767,-0.13809112157554368,0.5716327210041429,-0.06994937912337311,-0.2575309191222639,-0.038122916801252446,0.3988286156182902
0.41082588,-0.09626268572315518,0.5443288883971985,-0.23653572093971292,-0.1798457508669513,-0.021951621134504787,0.40109277026712564
0.31888303,0.15516677118366806,0.20787108184976238,-0.34227875660456186,-0.09947418732057292,-0.005749549235652715,0.4033476701273571
-0.437307,-0.12054140461392851,-0.3353327224285491,-0.37856423861074256,-0.018851725446754425,0.010393932268343157,0.40558915883163144
-0.35256684,0.1083589819060638,-0.6179365770089827,-0.337203354756848,0.06001157309664851,0.026389456750522216,0.40781308001259625
-0.17033134,-0.24838526405665917,-0.2919703627850639,-0.21818526709714145,0.13604661905204243,0.04214765758392475,0.4100152773028973
1.199691,0.36032435967924775,0.21185869978966382,-0.050669708727202764,0.20840688678151867,0.057579168141590614,0.412191594335182
1.0192848,-0.26315610544887874,0.3903159728610748,0.12894658540197862,0.2762458506471702,0.07259462179655832,0.4143378747420971
0.9657349,-0.44742301121949984,0.2861065466259851,0.28477976550427025,0.33871698501108605,0.08710465192186913,0.4164499621562893
1.7946568,0.4110384380154967,0.08238215010777722,0.38671885554039903,0.3949737642353598,0.10101989189056222,0.4185237002104049
1.3673805,0.0184913435028688,-0.050137510783450516,0.42005109698573095,0.44416966268208236,0.11425097507567716,0.42055493253709125
1.1183933,-0.21855507816908565,-0.07162632122100464,0.3738587245414525,0.48546793722938875,0.12670853485025363,0.4225395027689951
1.1071131,-0.2241129098346422,0.005148559314974359,0.2450478669350288,0.5182531244585439,0.1383032045873319,0.42447325453876344
1.1706659,-0.09702317294387304,0.08967524068854146,0.06006804109366446,0.5426481420226734,0.1489456176599512,0.42635203147904255
1.1919264,0.09932038147348325,0.09758719596166676,-0.15065731931263518,0.5589580572138549,0.15854640744115117,0.4281716772224792
0.70800155,-0.07769528728286143,-0.017462352405896404,-0.3612729903410998,0.5674879373241646,0.16701620730397243,0.42992803540172053
0.498652,0.07432935418136656,-0.20298826162382072,-0.5471145424740951,0.5685428496456825,0.17426565062145377,0.431616949649413
0.015469165,-0.09278576268610925,-0.38403887170168977,-0.6835736964475253,0.5624198382151046,0.18021339402201575,0.4332342635982041
0.047383323,0.13462328788585726,-0.5101676539725094,-0.7460421729972949,0.5493686422704661,0.18482539893274144,0.43477582088073957
0.0014541219,0.04852390792095298,-0.4879527424833242,-0.7131543579939418,0.529663352181992,0.18813649714465414,0.4362374651296669
0.20582744,-0.031574461712561265,-0.31311603167523033,-0.5812295713430523,0.5039357325272935,0.19019673222591768,0.43761503997763274
0.42931837,-0.31626936415746715,0.011403320046258268,-0.36868689207088606,0.4729107693801155,0.19105614774469587,0.4389043890572836
1.765055,0.3578047289858691,0.43773035162972285,-0.09865967270020945,0.43731344881419876,0.1907647872691517,0.4401013560012671
1.8146663,-0.14018636548958163,0.7206906955304048,0.20571873424621118,0.39786875690328743,0.1893724977073068,0.4412019811023715
1.8192263,-0.3718185945670076,0.6852324683881714,0.5213793158371441,0.3553016797211229,0.1869283507073946,0.44220307991317453
1.835594,-0.19571536303163894,0.271556150840982,0.8228331229453063,0.3103372033414493,0.1834812667806346,0.44310161912326684
1.972251,0.30342849852698695,-0.29179891201162705,1.0739463677861456,0.2637003138380094,0.17908017781902963,0.4438945540414552
1.2286191,-0.2516399492428955,-0.5901177717456981,1.235907968012916,0.21611599728454603,0.17377401571458367,0.44457883997654807
