ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6,Imf_7,Imf_8
0.25065464,0.576379384144932,-0.1655901495641166,-0.08946521278056088,0.04840132944168647,0.0708563037730759,-0.05908614768084811,-0.07459720843502861,-0.008985622883825418,0.023331703407796913,0.03427054384972835
0.26339555,0.5765654544463347,-0.20151224091152847,-0.06305101370280711,0.05987867416985214,-0.06349090948605457,0.029683339668201712,0.036034730443130186,-0.01120801866219023,0.03240332594399183,-0.016754560661638874
0.19371472,0.5787425492117131,-0.22060860922663794,-0.0024979751456435956,0.0280671724583651,-0.11391347163117974,0.05613274810085284,0.0647535610667446,0.02073655963371625,-0.074388274615647,-0.0028009537907594567
0.32783544,0.5827673394477519,-0.22221111323494228,0.06237141398619334,-0.015249697783997552,-0.010494060409716465,-0.027951104354495604,-0.07099387678935097,-0.01239508649370804,0.0845656218356946,0.02065088773320335
0.27605963,0.5882198674988012,-0.20756534706002452,0.09617747385639504,-0.038244331175713686,0.10756513743931724,-0.06039418218019226,-0.040190366662553594,-0.01003832640560805,-0.06257654131333304,-0.03669040430489132
0.5492872,0.5943974447541964,-0.17967142806679726,0.07732524737319697,-0.032259269820282745,0.07772772804377577,0.02288284569160322,0.09591994523821595,0.024524876024934947,0.01626505713322369,0.04786788258914684
0.67219853,0.5989514803862503,-0.144265715563989,0.01056471130245829,-0.01297906354768535,-0.06291966607515405,0.06427533239036655,-0.0016510226074562514,-0.017009724245796463,0.035900497833616964,-0.05227038221709056
-0.49738201,0.6027211191196381,-0.10336243288297625,-0.06471617812627761,0.007531784122502482,-0.11239254851960448,-0.010227084654911138,-0.09621611455794159,-0.0009474775648191612,-0.06797433368256599,0.05239421541833151
-0.4073492,0.6071704497179251,-0.058236049681420404,-0.10153408671352329,0.023840815778484414,0.0016553372100640842,-0.06367653096814986,0.04702786068895505,0.01452175227444354,0.06728014987554348,-0.04907159526123474
-0.26151153,0.6118426962817076,-0.012794072233129936,-0.07911906173157404,0.028630286290315336,0.10905485263091545,-0.005974079592896002,0.07070782592973743,-0.019223400581938027,-0.04044365770137626,0.04084322464378625
-0.13353209,0.614721815582863,0.02719489532973482,-0.013770239197820052,0.015721479033549923,0.05210159427932352,0.05542080069934461,-0.08203022418692818,0.012643971170999689,0.0015138348831975012,-0.02832747031644281
-0.16471606,0.6149667764249225,0.058188924156698296,0.057620772865470425,-0.007398871292888538,-0.07541298334394893,0.021969793672548314,-0.02349382559999919,0.005982884711775254,0.036665363861019026,0.015595639177508022
-0.19995794,0.6132964571119084,0.0796893105148549,0.0992351694589504,-0.022566783865849087,-0.07956576228217145,-0.0368970316106976,0.09622945508613945,-0.0203893604228447,-0.05665658363053823,-0.002263391735634152
-0.18920347,0.6084282519712526,0.09007359833856997,0.08922116347066214,-0.020276521433707537,0.03384639146023075,-0.028441761664304187,-0.030180294191681202,0.020189636561297016,0.053215862925431616,-0.008650947024294184
-0.1946356,0.6013071067150105,0.09158321104995723,0.03720079355661751,0.0006891565280771856,0.09183371060480768,0.02450345930956793,-0.07339279553396758,0.0014608024197343712,-0.024429699972754668,0.01928452456357055
-0.36177033,0.5920601646049158,0.0864874064390444,-0.027414488354616514,0.02579759508372688,0.013204326044739987,0.03236043439920412,0.07154383322274468,-0.0263482154054978,-0.015573899112049695,-0.02807657845958881
