ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5
-0.73741484,-0.6226041093753761,-0.20571501915778076,0.32080908223212806,-0.14210541590800255,0.09568331829630257,-0.22453189195748852,0.04104919587021728
0.45797607,0.602887171266967,-0.23599825357752893,0.34921533914924363,-0.17334180285591025,0.1000130511809601,-0.22584385513880328,0.041044419975071765
0.72211653,0.800624339548311,-0.17182241829272993,0.3782256443824586,-0.202801976857218,0.10381582703984518,-0.22696373148642632,0.04103884566575939
-0.32203108,-0.41093224917022225,-0.009479302350582256,0.40810135837260597,-0.22991703260234025,0.10705161795791181,-0.22788794544670624,0.04103247323933322
-0.5192797,-0.8033281160690416,0.17690508277673156,0.43915566961324176,-0.25410511386789997,0.10968039602011402,-0.22861292146599158,0.041025302992845784
-0.2661743,-0.6872392779089552,0.30060319119742845,0.4717017665979214,-0.27478436443051973,0.11166213331140622,-0.2291350839906311,0.0410173352233499
1.2177358,0.7832569491571962,0.29590984355918554,0.5054274206727736,-0.2913729280668227,0.11295680191674248,-0.2294508574669735,0.04100857022789827
0.6196029,0.3233707155152095,0.13717439329570844,0.5373800238592606,-0.3032889485534319,0.11352437392107681,-0.2295566663413673,0.04099900830354395
-0.617091,-0.7022471989462558,-0.09318447557490804,0.5634267080915925,-0.30995056966697,0.11332589897173762,-0.22945001262253528,0.040988649747338964
-0.7415375,-0.6315898093518553,-0.3026391732862988,0.5792958945690247,-0.31077593518406016,0.11232673696555001,-0.22913270856869714,0.040977494856336685
0.33855367,0.5744009116761326,-0.434231282574476,0.5807165570651837,-0.3051954514766533,0.11050503538267001,-0.2286076440004468,0.04096554392758977
-0.3554863,-0.08759070953397755,-0.46019668679139686,0.564228790914506,-0.292888564895984,0.10788578178707989,-0.22787770873837793,0.040952797258150556
-0.70704836,-0.48146372752854744,-0.399130816646971,0.5293961640636495,-0.2743491161938378,0.10450567376371848,-0.2269457926030842,0.0409392551450723
-0.48026827,-0.3441118053322635,-0.2771286323230001,0.4757402556608483,-0.2502796293733574,0.10040140889752502,-0.22581478541515984,0.040924917885407454
0.5098066,0.5026622918732022,-0.08607270341551712,0.40256991983889934,-0.22138480185103335,0.09560968477343824,-0.2244875769951983,0.040909785776208976
-0.3740195,-0.555292935095209,0.15235475448083197,0.30919401073060027,-0.18836933104335615,0.09016719897639727,-0.22296705716379359,0.0408938591145293
0.33565092,0.06781765314506048,0.3211181272057848,0.19492138246874813,-0.1519379143668162,0.08411064909134089,-0.2212561157415394,0.040877138197421295
0.84728,0.6294610747986261,0.3719706924533037,0.05966476850985785,-0.11279524923790395,0.07747673270320829,-0.2193576425490297,0.040859623321937905
-0.5339037,-0.5793476543236493,0.31543793199848713,-0.09221687937693966,-0.07164603307310978,0.07030214739693845,-0.21727452740685832,0.04084131478513148
0.31236786,0.45000288904673813,0.2507617167640949,-0.24763792602781542,-0.02919496328892399,0.06262359075747012,-0.2150096601356189,0.04082221288405507
-0.66329885,-0.2725561348793316,0.10417190971276566,-0.3914820352611955,0.013853262698163065,0.05447776036974238,-0.21256593055590542,0.04080231791576133
-0.5448249,0.10491918837416084,-0.07464192045800182,-0.5086328708955055,0.05679394747166077,0.04590135381869436,-0.20994622848831168,0.04078163017730302
-0.75829315,-0.0056779917698280705,-0.13810122999764537,-0.5839740967491717,0.09892239361507892,0.036931068689264615,-0.20715344375343128,0.040760149965732774
-0.65950185,0.026816806615923134,-0.08645544109316489,-0.603504563123584,0.13949033362818822,0.027603602566392556,-0.2041904661718584,0.04073787757810346
-0.49894437,-0.008333560503307764,0.03309025639585832,-0.5588412594827564,0.17752991280790772,0.017955653035016804,-0.20106018556418664,0.04071481331146792
-0.621541,-0.34446938928399895,0.10747646169294837,-0.44734593469672357,0.21184847889582883,0.008023917680076596,-0.19776549175100988,0.0406909574628786
0.013792468,0.21964676831559163,-0.018780445430438837,-0.27248405751377636,0.2412080727656463,-0.002154905913489256,-0.19430927455292196,0.04066631032938845
