ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6
-0.8201397,-0.6089115172796147,-0.07144971639631756,-0.01805325116851438,-0.04759298690512968,0.0067113126144172355,-0.25493463990184567,0.1054654208969021,0.0686256781401027
0.80213237,1.000443554938229,0.0018395348420517767,-0.07183126708670651,-0.05465472745046755,0.007786896976953727,-0.2558462972411997,0.10567302531010617,0.06872164971103331
0.4029106,0.5146818463093172,0.14252453808427118,-0.11994143214015743,-0.060995009247624216,0.008712774008514416,-0.25676156852401055,0.10587091694659993,0.0688185345630895
-0.041072544,-0.06322554816244658,0.321568696897838,-0.15969281071984195,-0.06649826812145568,0.009481893557509852,-0.25768186276402893,0.10605902626873576,0.06891632904368951
-0.75663155,-0.9277029119204989,0.5037838392975897,-0.1883944672167356,-0.07104893989681786,0.010086696120354316,-0.2586080796230086,0.10623728373886497,0.0690150295002518
-0.055025224,-0.352594838733727,0.6489577856238145,-0.20335546602181312,-0.07453146039856684,0.01051758478547701,-0.25953908135471887,0.10640561981933988,0.06911463228019452
1.1636063,0.8366954888552114,0.6795556169905709,-0.20189573628782526,-0.0768194006897832,0.010764453289310508,-0.2604732208609323,0.10656396497251232,0.0692151337309357
-0.09175464,-0.2903660902508188,0.5332187245144369,-0.18227501721274225,-0.07776938123636998,0.010816865833282159,-0.2614085215084157,0.1067122496607338,0.06931653019989382
-0.85466486,-0.7841363374346604,0.22856338338986862,-0.1463493167487946,-0.07733329052372569,0.01066316746038294,-0.26234168852391443,0.10685040434635651,0.06941881803448703
-0.7604587,-0.3463044228621526,-0.16531638695764006,-0.09687099384633323,-0.07549501304896389,0.010296861240391728,-0.2632690975991679,0.10697835949173237,0.06952199358213369
-0.27436104,0.41157737877129386,-0.4993540025730231,-0.03659240745570977,-0.0722588988325858,0.009731915766475495,-0.2641871244259156,0.10709604555921311,0.06962605319025175
0.09499812,0.8134483794799092,-0.6033795862108559,0.031734083472724675,-0.06763438953054306,0.008987391267251586,-0.2650921446958969,0.10720339301115057,0.06973099320625979
-0.43670592,-0.031344871473512975,-0.3661442435562801,0.10317516567062228,-0.061630926798787386,0.008082347971337068,-0.26598053410085143,0.10730033230989677,0.06983680997757578
-0.6999845,-0.8149040074618454,0.08758627961321495,0.16407370859764878,-0.054257952293270545,0.0070358461073494055,-0.2668486683325187,0.10738679391780366,0.0699434998516179
1.3557329,0.7840073257881135,0.5029710641920618,0.1985916273954736,-0.04552490766994424,0.005866945903905758,-0.2676929230826381,0.10746270829722289,0.07005105917580493
-0.21621698,-0.742189600352645,0.4530176372353861,0.19460865350256604,-0.03542619414004226,0.0045947075896235635,-0.2685096740429492,0.10752800591050646,0.07015948429755442
