time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,215.62408,0.007850236,89835.06,0.0011611384,101.23431,268.22913,1.7907213
1979-02-28,222.00793,0.36476552,89638.28,0.0014112801,144.35468,271.65637,1.7401441
1979-03-31,258.4346,0.47388232,89702.07,0.0023734414,161.96552,276.43958,2.093474
1979-04-30,291.3074,0.62323695,89970.195,0.0036568912,211.61388,283.55316,2.642638
1979-05-31,317.47446,0.24775073,90210.125,0.004482334,259.44446,290.08533,2.7454991
1979-06-30,352.0676,2.059235,90410.41,0.0075025465,276.92273,295.75928,2.7487304
1979-07-31,382.8217,5.4298105,90365.2,0.013000364,199.98161,294.40784,1.7715384
1979-08-31,377.4171,3.1244326,90365.09,0.012462062,197.93637,294.43695,1.7433664
1979-09-30,331.36667,0.9992481,90153.695,0.007716944,163.28844,288.4596,1.9089307
1979-10-31,277.27103,0.42141035,89983.69,0.0042399326,164.6035,283.7263,1.6272086
1979-11-30,233.21344,0.058228724,89859.53,0.002155243,112.87593,272.92712,2.3314414
1979-12-31,221.13037,0.17333935,89934.125,0.0018715651,87.02823,268.9483,1.0273341
1980-01-31,197.69533,0.054088138,89834.3,0.0010234484,108.378586,264.7373,1.6989578
1980-02-29,211.60825,0.061268423,89634.61,0.0012708185,145.1777,268.12375,2.0021734
1980-03-31,259.3172,0.902274,89689.836,0.002732893,160.82257,276.11877,2.6266606
1980-04-30,284.7792,0.40979356,89970.32,0.0031084616,225.75604,283.51828,3.1057346
1980-05-31,324.25626,1.5335613,90211.87,0.0050173756,241.99506,290.15207,3.0012264
1980-06-30,362.83377,2.7420135,90416.195,0.0085235275,259.0676,295.92432,2.6232271
1980-07-31,375.46912,1.295612,90416.34,0.0111895455,245.61694,295.91782,2.3074744
1980-08-31,366.1958,4.5787334,90353.09,0.0114951525,221.59679,294.06592,1.985363
1980-09-30,319.62082,2.035018,90152.516,0.007132565,186.60835,288.443,1.7913638
1980-10-31,290.53314,0.97184956,89966.34,0.004863791,136.92249,283.1499,2.4175923
1980-11-30,247.18056,0.6438972,89841.41,0.0029947208,113.726845,276.41577,1.5540899
1980-12-31,203.13397,0.00021526378,89934.11,0.0012053498,97.799736,266.60947,2.2912376
1981-01-31,206.04388,0.049034365,89834.0,0.0010882765,100.30556,265.35532,1.6630294
1981-02-28,226.57341,0.011908394,89611.08,0.0012850044,124.217255,269.62845,2.432767
1981-03-31,253.4404,0.5994714,89799.42,0.00225992,193.60931,278.95923,2.9602015
1981-04-30,295.81247,0.5486804,90024.44,0.0036989653,213.4125,284.9431,2.7341452
1981-05-31,313.92294,0.16043386,90232.92,0.003619898,266.8777,290.7343,3.5912695
1981-06-30,362.19348,5.174684,90384.83,0.00870027,244.70093,295.0131,2.1397417
1981-07-31,391.172,4.186908,90450.77,0.01378395,230.73883,296.90125,2.5672588
1981-08-31,378.57794,2.308946,90392.914,0.011990798,203.09096,295.2374,2.2244883
1981-09-30,344.53006,1.1665814,90180.87,0.008697467,142.99397,289.21338,1.8269231
1981-10-31,274.3539,0.34324172,89867.96,0.00369538,137.74553,280.1486,2.7691154
1981-11-30,238.56435,0.2905692,89814.695,0.002044932,100.40647,272.19632,1.9374341
1981-12-31,203.56808,0.010002217,89934.11,0.001122203,94.20789,265.83646,1.5967427
1982-01-31,207.07346,0.007958525,89834.0,0.0010447676,100.871864,266.09192,1.7075456
1982-02-28,240.17708,0.38620794,89630.53,0.001932788,115.20089,271.46857,1.6024536
