time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,207.46735,0.0005283748,87976.516,0.0010971806,108.0088,267.60815,1.9496349
1979-02-28,218.65607,0.32971093,87842.58,0.0014006312,145.71144,270.95383,1.8575591
1979-03-31,253.27211,0.4537953,87834.21,0.0024148545,165.18915,275.46667,2.552691
1979-04-30,285.3259,0.217602,88131.38,0.0031666309,219.6464,283.20746,3.5961754
1979-05-31,310.77625,0.1358017,88370.76,0.0042576864,260.9148,288.90958,3.0052378
1979-06-30,344.07898,1.6402416,88596.42,0.007321221,283.036,294.46878,2.8365836
1979-07-31,375.763,4.267941,88575.96,0.012165817,208.44795,293.8956,1.737053
1979-08-31,369.72803,3.0719864,88563.805,0.011800633,206.10353,293.61417,2.2823799
1979-09-30,322.30206,0.6733441,88338.68,0.0073064268,178.59053,288.07376,1.9189881
1979-10-31,272.6794,0.353678,88177.33,0.003985789,163.4861,282.82465,1.6477609
1979-11-30,228.48463,0.3564156,88050.55,0.0022026962,115.01724,272.14554,2.4751868
1979-12-31,213.37225,0.037306875,88077.07,0.0016683154,91.6162,268.0113,1.0381057
1980-01-31,190.8706,0.011569943,87965.27,0.000902609,112.02951,263.6229,1.661229
1980-02-29,205.5805,0.06856194,87824.89,0.0013108663,148.97043,266.95096,1.8280003
1980-03-31,249.39793,0.69111687,87831.97,0.002625289,176.25258,275.34314,2.7572553
1980-04-30,277.6756,0.16578388,88100.37,0.002791019,230.40929,282.47913,3.5749671
1980-05-31,318.4736,0.7768068,88387.125,0.0047981837,245.96225,289.31628,3.2470238
1980-06-30,350.43198,2.1421068,88615.67,0.007986625,278.21786,294.93915,2.5661573
1980-07-31,369.29327,1.22945,88640.41,0.0106037045,256.91858,295.6522,2.413792
1980-08-31,358.34232,2.9146845,88564.49,0.010816253,233.54858,293.6078,1.9225297
1980-09-30,309.21176,1.0567918,88335.16,0.0063212793,198.54848,287.98953,1.822882
1980-10-31,280.00803,0.54780555,88174.59,0.004385852,149.78975,282.5737,2.1459653
1980-11-30,240.27725,0.11173539,88072.07,0.0026137212,118.45947,275.8784,1.6238502
1980-12-31,197.8605,0.0025519317,88076.13,0.0011291998,100.71482,265.9153,2.1030443
