time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,213.93022,0.0,88805.62,0.0011631664,103.72176,268.1974,1.717465
1979-02-28,221.69376,0.30193257,88679.63,0.0014329075,144.96964,271.55402,1.6065149
1979-03-31,257.7851,0.47991633,88768.16,0.0024160119,161.47781,276.11835,2.1149874
1979-04-30,290.38712,0.43811327,89068.71,0.0034992457,212.19292,283.5259,2.7657638
1979-05-31,316.08307,0.20439708,89307.54,0.0044843117,256.86816,289.5848,2.6501393
1979-06-30,348.63538,1.7206137,89520.9,0.007428051,279.69794,295.21173,2.6089873
1979-07-31,379.4621,5.736121,89479.0,0.0126731945,201.88791,294.03024,1.5961198
1979-08-31,374.10522,3.4435375,89475.4,0.012323106,200.18507,293.96194,1.7381067
1979-09-30,329.11255,0.81002295,89260.39,0.0075843735,166.51375,288.29938,1.6962206
1979-10-31,275.92743,0.3556596,89068.55,0.0041551827,163.71652,283.3414,1.4462616
1979-11-30,231.63374,0.16990706,88869.27,0.0022443938,114.49959,272.6991,2.1845274
1979-12-31,219.47461,0.09378101,88908.75,0.0018632682,88.202415,268.62787,0.86333597
1980-01-31,195.2742,0.035227425,88798.164,0.0009989132,110.687904,264.47363,1.518836
1980-02-29,209.61983,0.03683246,88666.26,0.0012918487,147.58318,267.78915,1.7750041
1980-03-31,256.10526,0.8339202,88757.766,0.0027251213,166.20766,275.86188,2.5403907
1980-04-30,282.91504,0.25470704,89056.42,0.0029906651,225.84167,283.1915,3.1662605
1980-05-31,323.06494,1.3052098,89313.45,0.005060549,240.97781,289.7507,2.8477006
1980-06-30,358.06082,2.5857186,89530.83,0.008441136,267.125,295.4605,2.5092707
1980-07-31,373.41492,1.361342,89535.92,0.011131374,247.46733,295.67633,2.245549
1980-08-31,363.17743,3.6951497,89471.45,0.011286019,225.03267,293.8282,1.7741972
1980-09-30,316.7116,1.5737181,89261.31,0.006880562,190.19083,288.33847,1.6415104
1980-10-31,286.5899,0.79820967,89060.72,0.004683212,143.11734,283.04776,2.249678
1980-11-30,244.8625,0.36410722,88878.79,0.0029085088,116.20416,276.26968,1.4082938
1980-12-31,202.6379,0.0054202164,88908.64,0.0012366892,99.18952,266.67905,2.1020746
