time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,200.77716,0.0028265612,88275.08,0.0010826568,109.77767,266.70877,2.388097
1979-02-28,214.3651,0.595428,88075.1,0.0014276741,144.72258,270.0114,2.3470387
1979-03-31,247.74214,0.3104724,87872.07,0.0024351173,172.1334,275.03036,2.9501507
1979-04-30,281.45074,0.12057617,87984.38,0.0030800856,222.43208,282.75323,4.275376
1979-05-31,308.21185,0.104708225,88209.98,0.0043024994,265.59885,288.69537,3.4629307
1979-06-30,344.51437,1.8114483,88444.96,0.007609291,283.79874,294.37585,3.2478554
1979-07-31,376.0995,3.776231,88436.55,0.012073255,211.21555,294.11832,2.1840346
1979-08-31,368.59775,2.1496916,88425.04,0.011499327,210.54541,293.86786,2.8413131
1979-09-30,318.3812,0.72569764,88198.19,0.0071127005,185.02571,288.04507,2.3150403
1979-10-31,269.59265,0.37761095,88245.17,0.004026268,164.21077,282.42102,2.094877
1979-11-30,225.48358,0.3037352,88327.58,0.0020915205,113.05734,271.4944,3.0262673
1979-12-31,210.91046,0.02940252,88370.82,0.0015730686,89.07215,267.36847,1.2604585
1980-01-31,187.92938,0.0077693295,88274.65,0.0008820865,108.907166,262.68896,1.9688723
1980-02-29,201.31598,0.1031728,88072.6,0.0014406409,148.4031,266.12158,2.130053
1980-03-31,244.30353,0.74588555,87872.73,0.0026609697,181.3815,274.79755,3.059983
1980-04-30,272.7441,0.15495792,87947.42,0.002795635,236.70581,281.95703,3.8396556
1980-05-31,315.7351,0.46484488,88235.125,0.004839539,254.12923,289.29718,3.6824923
1980-06-30,348.47275,1.4795558,88473.86,0.007863045,285.9843,295.08218,2.8307111
1980-07-31,369.10635,1.1007347,88521.625,0.0102296565,264.0514,296.26215,2.7025678
1980-08-31,358.87836,2.6552188,88429.375,0.01081366,237.1157,293.94775,2.2518396
1980-09-30,306.85602,1.167639,88188.75,0.006298054,198.71724,287.64078,2.1962502
1980-10-31,277.14835,0.4987944,88245.33,0.0044925762,149.56245,282.01233,2.326758
1980-11-30,237.28491,0.07049494,88325.67,0.0026776488,116.338745,275.0542,1.9372503
1980-12-31,193.5279,2.6180729e-05,88370.78,0.0011022376,98.985504,264.90707,2.586188
1981-01-31,194.35953,0.030424366,88274.65,0.00096413394,105.76863,263.89523,2.0664363
1981-02-28,211.41116,0.014191645,88069.336,0.001134494,137.1629,267.91473,2.78657
1981-03-31,242.49704,0.5027111,87922.4,0.0021742918,200.22641,277.24545,3.0836375
1981-04-30,287.38293,0.4216888,88013.34,0.0035851349,220.63498,283.85046,2.8062654
1981-05-31,304.95773,0.28408054,88223.02,0.0038397561,272.0924,288.99594,3.611094
1981-06-30,356.3661,3.2389889,88443.09,0.008686296,253.76863,294.3071,2.5025098
1981-07-31,388.4866,5.4931393,88535.266,0.013559898,231.53262,296.58316,3.1451004
1981-08-31,373.22354,2.0334573,88469.45,0.01131275,207.91434,294.95685,2.6038265
1981-09-30,328.7217,0.6798067,88223.49,0.007729887,167.67873,288.7341,1.8573538
1981-10-31,265.8106,0.38211268,88210.04,0.0034893889,139.80005,278.79205,2.7253811
1981-11-30,228.2973,0.17076635,88320.23,0.001803023,103.17681,270.44357,2.0725923
1981-12-31,196.37643,0.0032462114,88370.78,0.0010061293,94.10353,264.57648,1.9402641
1982-01-31,197.3697,0.015485585,88274.72,0.00093016715,103.54695,264.4848,1.714977
1982-02-28,222.5975,0.20184444,88070.016,0.00167936,130.61124,269.67923,1.831476
1982-03-31,249.86151,0.09984258,87901.734,0.0024060206,178.96065,276.52002,2.6197426
1982-04-30,273.76657,0.26101223,88006.53,0.0026658988,247.07584,283.5706,2.985182
1982-05-31,316.47757,1.6730487,88299.86,0.004711809,276.06964,290.89276,3.577756
1982-06-30,340.79623,0.35255417,88460.125,0.006525342,290.27548,294.74652,2.8613663
1982-07-31,366.5061,4.230409,88493.42,0.009877285,250.4022,295.5592,2.4770358
1982-08-31,362.66318,1.7546731,88422.33,0.0108078215,221.7732,293.76733,2.3714888
1982-09-30,318.49088,1.7087251,88194.12,0.0075435294,182.08084,287.74146,1.9853575
1982-10-31,291.04852,0.4546213,88261.72,0.005109034,143.72375,283.89957,1.958237
1982-11-30,231.9941,0.23746766,88321.84,0.0024499837,110.10136,272.50067,1.6814854
1982-12-31,201.51285,0.0,88370.78,0.0011017708,91.08566,265.20352,2.7015417
1983-01-31,195.56604,0.032879364,88274.7,0.0009675829,103.94214,263.84143,1.7300287
1983-02-28,207.99663,0.042081393,88067.836,0.0012988333,137.7343,266.8545,2.6041691
1983-03-31,240.01024,0.3226882,87870.26,0.0021488445,184.32314,274.73566,2.8577034
1983-04-30,281.366,0.6490396,87976.27,0.0031925496,221.23933,282.77792,3.78456
1983-05-31,327.61444,1.3982962,88285.33,0.00603957,245.47081,290.474,2.836941
1983-06-30,350.2915,1.1148272,88426.53,0.008316441,263.00656,293.9067,2.6576195
1983-07-31,368.7218,1.7470013,88496.375,0.010466629,247.03316,295.62756,2.4446218
1983-08-31,360.09756,0.9498793,88424.984,0.010477522,228.86354,293.85986,3.1685748
1983-09-30,331.4408,1.9478071,88236.99,0.008518731,179.99551,289.08383,1.7807126
1983-10-31,294.86148,1.3651458,88236.445,0.0058128084,128.59972,282.2121,1.5601184
1983-11-30,230.51765,0.085382186,88324.38,0.0023158244,117.75958,273.42148,1.6114485
1983-12-31,200.79858,0.002930885,88370.8,0.0011917948,94.65627,265.60968,1.2400014
1984-01-31,184.80444,0.064004004,88274.625,0.00075867877,108.16248,261.56155,1.361066
1984-02-29,208.08948,0.031206219,88066.88,0.0011202673,128.06384,264.85812,2.2060752
1984-03-31,230.54868,0.100701615,87873.47,0.0015684898,202.76106,273.8251,2.519519
1984-04-30,283.9253,0.25636235,88026.48,0.002996273,228.4394,284.04617,3.1621168
1984-05-31,322.71484,3.1735594,88268.95,0.0062748697,256.22473,290.06808,2.4941525
1984-06-30,354.48865,2.2829897,88424.195,0.008503953,245.6336,293.82965,2.57989
1984-07-31,372.51904,1.9560658,88491.586,0.010826611,235.50542,295.49512,2.7146919
1984-08-31,357.00555,4.3450785,88401.484,0.010093684,222.3689,293.29468,2.0674636
1984-09-30,321.3365,1.1926724,88184.664,0.007502944,182.76822,287.6432,1.8857269
1984-10-31,266.04547,0.1797787,88233.11,0.003609642,162.54654,281.07236,1.7150182
1984-11-30,236.59357,0.032307066,88323.555,0.0022883099,112.02872,273.98566,1.798111
1984-12-31,206.72253,0.12892544,88370.79,0.0011792964,75.336105,261.94055,1.539224
1985-01-31,199.56664,0.012870423,88274.63,0.0010707619,100.82443,264.0268,1.8377155
1985-02-28,217.83615,0.03874895,88070.016,0.00127077,129.13562,268.18762,2.3952813
1985-03-31,234.19344,0.043086853,87860.22,0.0014467557,189.14888,273.26456,2.7282205
1985-04-30,277.45047,0.30422375,88032.96,0.0026983353,242.09502,284.19498,3.5500026
1985-05-31,333.926,2.62901,88278.15,0.0069971303,226.97223,290.28748,3.089587
1985-06-30,352.8662,0.98077464,88443.47,0.008477216,262.3999,294.31863,2.6074643
