time,lrad,prec,pres,shum,srad,temp,wind
1979-01-31,218.00719,0.012904178,90164.59,0.0011835058,104.09094,269.25705,1.7829827
1979-02-28,225.64632,0.366432,90014.53,0.0014797524,145.99207,272.6335,1.7306046
1979-03-31,259.457,0.55506724,90136.19,0.0023982625,164.16667,276.81192,2.0564666
1979-04-30,292.89304,0.666569,90394.625,0.0037538696,213.24678,283.89398,2.5802045
1979-05-31,318.1765,0.28699765,90615.41,0.0045491834,259.2406,290.1292,2.642718
1979-06-30,352.00604,2.3420136,90809.03,0.00758358,280.40182,295.83963,2.614886
1979-07-31,383.54614,6.490776,90765.54,0.013116565,200.6577,294.4789,1.6628541
1979-08-31,378.297,3.3500218,90766.0,0.012652517,200.06944,294.5191,1.7425815
1979-09-30,333.6574,1.1659129,90566.44,0.007895186,162.45,288.6537,1.8189234
1979-10-31,279.50314,0.41151774,90413.45,0.004202678,166.41934,284.3718,1.6311655
1979-11-30,234.51622,0.05233934,90191.38,0.002187506,115.87454,273.5382,2.313049
1979-12-31,223.96417,0.15592317,90233.41,0.0019224522,89.55826,269.9695,1.0851371
1980-01-31,200.70564,0.055271592,90156.02,0.0010335415,110.218185,265.70428,1.7767214
1980-02-29,212.61496,0.046440385,89988.84,0.0012997722,148.57281,268.7553,2.0061197
1980-03-31,260.37274,0.89130634,90119.4,0.0027789362,162.33331,276.36414,2.5054848
1980-04-30,286.81482,0.48956692,90395.68,0.0032411504,226.51158,283.89252,2.97956
1980-05-31,325.0081,1.8374372,90618.52,0.0052528176,244.80646,290.23712,2.802226
1980-06-30,362.76944,3.075572,90809.71,0.008703548,261.1236,295.8285,2.4255195
1980-07-31,376.2469,1.6624945,90803.13,0.011431921,241.80737,295.73618,2.0960655
1980-08-31,366.7469,4.480991,90752.23,0.011670137,223.22444,294.06897,1.759696
1980-09-30,322.30554,1.8920203,90574.78,0.0071955747,186.91202,288.90802,1.701801
1980-10-31,292.72177,1.0472232,90389.625,0.004911673,138.84857,283.69357,2.218001
1980-11-30,250.17267,0.6866763,90206.97,0.0030794842,116.40092,277.35483,1.4585932
1980-12-31,205.83467,0.00752767,90232.92,0.0012647569,100.48656,267.656,2.245635
1981-01-31,211.2518,0.05322905,90154.84,0.0011547675,99.45564,266.3505,1.5373162
1981-02-28,230.46875,0.00964646,89972.75,0.0012764131,125.0005,270.55975,2.3081045
1981-03-31,257.7742,0.64216006,90239.34,0.0023531439,191.85574,279.60867,2.814983
1981-04-30,297.24072,0.6723448,90446.664,0.003796034,215.32173,285.2895,2.6074011
1981-05-31,315.5031,0.17796424,90649.72,0.0037938443,271.05508,291.1422,3.4706964
1981-06-30,364.73608,4.8445706,90794.234,0.008947183,246.54631,295.38638,2.0431602
1981-07-31,393.53137,4.50379,90848.22,0.014113989,229.3163,297.05295,2.416865
1981-08-31,381.74774,4.305399,90798.78,0.012383626,201.03717,295.49078,2.0612698
1981-09-30,348.39584,1.7342464,90595.89,0.009104165,140.95648,289.50568,1.6447158
1981-10-31,278.328,0.3977571,90281.97,0.0039049436,137.13127,280.66586,2.668804
1981-11-30,242.6574,0.29556835,90136.89,0.0022156097,101.10695,273.05618,1.9295046
1981-12-31,205.09229,0.009357574,90232.125,0.0011726277,98.51434,266.9396,1.5642052
1982-01-31,210.49956,0.009355605,90155.57,0.0011180363,103.25089,267.2808,1.5991693
1982-02-28,241.42212,0.3006112,90002.17,0.0020683696,119.14533,272.107,1.4644536
1982-03-31,270.94397,0.7471106,90180.66,0.0029849042,150.90277,278.02893,2.3270795
1982-04-30,288.4551,0.5628968,90442.8,0.003127734,234.17177,285.19556,3.2613897
1982-05-31,329.78897,0.40065235,90691.07,0.004703819,258.4359,292.38995,3.7963345
1982-06-30,353.9551,1.4265735,90800.0,0.007104545,266.94446,295.5469,3.0596454
1982-07-31,377.9534,4.379801,90836.5,0.010297184,236.19312,296.81552,2.445542
1982-08-31,379.14783,2.2843287,90763.26,0.011832638,186.35663,294.40884,1.7201085
1982-09-30,333.81897,3.1026874,90564.08,0.008425429,161.7287,288.6072,1.5371269
1982-10-31,306.24954,0.33173805,90465.16,0.005591758,137.44174,285.8197,1.7720867
