ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5
0.24279134,0.0006099896951407698,0.058585189297634274,0.053709481044486605,-0.09830824688682932,0.08738891019523745,0.22932074216448772,-0.08851472551015752
0.07602342,0.009292594821901638,-0.05402893417789594,0.015908075432414945,-0.12387495226248994,0.08752901807291776,0.22970345598690217,-0.08850583787375065
-0.040094316,0.010783752370377587,-0.08151715736169311,-0.05423423673787507,-0.14372278556175758,0.08691087899697372,0.23018124243206384,-0.08849601013808939
-0.10407846,-0.03501417680013405,0.005866894100159437,-0.1458826011355057,-0.15682171099036052,0.08550576453549259,0.2307526160304344,-0.0884852457400862
-0.20491263,-0.12349926752036322,0.08586301248698407,-0.2313621716649772,-0.1621416927540266,0.08328558893662681,0.23141544863240968,-0.08847354811665355
-0.0629346,0.13902626350665015,0.014806033965388035,-0.28204316024576526,-0.15866820716225014,0.0802377785522947,0.23216761208838646,-0.08846092070470393
-0.04177341,0.263319391139093,-0.09829657063401862,-0.28193491523124603,-0.14583273473091624,0.07641180814947726,0.2330069782487606,-0.08844736694114995
-0.5514287,-0.3225784924959887,-0.09966237762537611,-0.22193388262431543,-0.12462514055426582,0.07187266459892168,0.2339314189639285,-0.08843289026290403
-0.1564826,-0.192071339977418,0.03382614493787347,-0.11499660895427152,-0.09644744275496603,0.06668533477137459,0.23493880608428602,-0.08841749410687853
0.6230101,0.35647241278611586,0.10705517885606719,0.01365058203494944,-0.06270870876495926,0.06091480553758324,0.23602701146022975,-0.08840118190998626
-0.009885659,-0.3130199124987354,-0.012350041871380496,0.13686628778499255,-0.02481800601618736,0.0546260637682942,0.23719390694215603,-0.08838395710913952
0.5737019,0.23571407339662345,-0.10332669865550083,0.22754328962600523,0.015815598059407413,0.04788409633425497,0.23843736438046048,-0.08836582314125084
0.5594587,0.08404280196090352,-0.039008248266537676,0.2644787479872317,0.057783036029883265,0.040753890106212054,0.2397552556255398,-0.08834678344323267
0.52763414,-0.06461237809282082,0.06468453735375532,0.2417859051726526,0.099657032535708,0.03330043195491255,0.24114545252779004,-0.08832684145199773
0.56994957,0.01567606290690046,0.0733283870106639,0.1611653496630255,0.13989123533515754,0.025588708751103174,0.24260582693760752,-0.08830600060445805
0.3761496,-0.017461458846238457,0.0016812188136834962,0.04166004272757681,0.176736103571585,0.017683707365531286,0.24413425070538844,-0.08828426433752663
0.32022914,0.08084529552946305,-0.05016897713553683,-0.08596040387279527,0.2083958512165124,0.009650414668943627,0.24572859568152886,-0.08826163608811581
0.075131156,-0.14958271395642694,0.020673442508546636,-0.18973669674895427,0.23307469224146035,0.0015538175320871977,0.2473867337164251,-0.0882381192931381
-0.11781806,-0.34149828194902465,0.06017457982401753,-0.23982292058961918,0.24897684061795,-0.006541097174291093,0.2491065366604733,-0.08821371738950584
0.5988982,0.47640636268682673,-0.06792766897218096,-0.2123945708112123,0.25468939314851413,-0.014572758601885751,0.2508858763640699,-0.08818843381413162
-0.4160775,-0.5607772986328332,-0.12532320934716507,-0.12237506266126029,0.2503340367969151,-0.022496318829339147,0.2527226246776107,-0.08816227200392815
1.0188314,0.5699444972176377,0.07953165800103117,-0.003269168674544947,0.2364275767066641,-0.03028258130647267,0.2546146534514924,-0.08813523539580743
0.93009096,0.2517628013148705,0.22181751806114855,0.11247366497638805,0.21348987685845558,-0.037905408320290976,0.25655983453611103,-0.08810732742668269
0.5236158,-0.18988381946107138,0.21036947083351965,0.19595052130396892,0.18204080123298486,-0.045338662157798824,0.25855603978186265,-0.0880785515334659
0.20650136,-0.3275203053816603,0.03924179427313918,0.23209990255404575,0.1426839437744028,-0.052556205106001265,0.2606011410391437,-0.08804891115306983
0.13247786,-0.05172961212258725,-0.24881864891133107,0.22147600903518938,0.09640741101468842,-0.059531899451902986,0.26269301015835017,-0.08801840972240664
0.15843064,0.20880665089099398,-0.3731496018221222,0.16768931971686005,0.04448141038528783,-0.06623960748250894,0.2648295189898784,-0.08798705067838909
0.13086404,0.05022735638748757,-0.0913527845202036,0.077363215639695,-0.01177425794834993,-0.07265319148482408,0.26700853938412455,-0.08795483745792954
0.11150722,-0.1963372974373733,0.3069535982454038,-0.030628942934945762,-0.0710397938207759,-0.07874651374585313,0.26922794319148496,-0.08792177349794073
0.41870934,0.18212703024092514,0.40450432324045604,-0.13503091988926005,-0.1319953970665409,-0.08449343655260114,0.2714856022623558,-0.08788786223533478
-0.45215255,-0.14108876725380248,0.004405397369054869,-0.21820637174309213,-0.193321267520196,-0.08986782219207273,0.2737793884471332,-0.08785310710702479
-0.73148394,0.08866010142631464,-0.3930883241692325,-0.2668042413358078,-0.2536976050162922,-0.09484353295127297,0.27610717359621334,-0.08781751154992264
-0.92147696,-0.06394586794247487,-0.36662476934963006,-0.2703930327603598,-0.31180460938938026,-0.09939443111720656,0.27846682955999263,-0.08778107900094104
-0.6494175,-0.0692968106239753,-0.07443179190770621,-0.22896632627432625,-0.36634060750898817,-0.10349437897687859,0.2808562281888672,-0.08774381289699261
-0.15145479,0.10964822108424471,0.22046897808981514,-0.1537772662197043,-0.4162450087953052,-0.10711723881729372,0.28327324133323317,-0.08770571667498982
-0.22104415,-0.11872302358327799,0.3287736446001522,-0.05775719781653963,-0.46114964734651936,-0.11023687292545718,0.285715740843487,-0.087666793771845
0.00071320124,0.09669576832866847,0.2696176325184568,0.04752732470726815,-0.5008549316715737,-0.11282714286100756,0.28818159784265873,-0.08762704762447085
-0.24812344,-0.05638823472232652,0.10020852030949319,0.15499725309183057,-0.5351612702794123,-0.11486183586012505,0.2906686091303198,-0.08758648166977977
-0.2941851,0.014380773474725918,-0.09159184902655229,0.2575803142284362,-0.5638690716789775,-0.11631445277563725,0.2931742851226894,-0.08754509934468441
-0.3551709,0.005525341816799865,-0.21285910977792424,0.3479068746508201,-0.5867787443792133,-0.117158422995437,0.29569606477105154,-0.08750290408609698
-0.37982142,-0.03011283686397506,-0.25898432849049013,0.41956213045518437,-0.6036906968890623,-0.11736717100539786,0.2982313821246711,-0.08745989933093026
-0.21085064,0.06661970844796399,-0.23042930483332388,0.47091683267750534,-0.6144053377174685,-0.11691410244738669,0.30077765238880627,-0.0874160885160965
