ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6,Imf_7,Imf_8
-0.19333582,0.3683834726778454,0.2228963818342337,0.38543380104009467,-0.1396618494046137,0.03018645038702846,-0.13176278538332856,-0.06685971629126133,0.051880685788611984,-0.16286218417692994,0.0539504286640558
0.57180643,0.36925939656336215,0.22909641807192363,0.40019365169775206,-0.24979382181766763,-0.003923137514968259,0.09449805424025431,0.06229770579319644,0.01908317274119538,0.06767746441264672,-0.012608984674736238
0.04914236,0.37056854816884444,0.22391326661185382,0.3283997980915824,-0.24377057813933,-0.051401377125207204,0.1413077612931992,0.042125880586839415,-0.07483376658213528,0.0471445650509041,-0.02792020593785424
-0.36414126,0.3726608013888114,0.20763842669538476,0.1852546026862994,-0.12796787424771763,-0.04918372315671474,-0.06667696434182349,-0.07865514806123804,0.08253592417773285,-0.14835392731269248,0.06636463751109098
-0.49697164,0.3754754054600296,0.18046184726234898,-7.585131226089983e-05,0.0408076357327788,0.0182338811861499,-0.14959859386319013,-0.01430699329595837,-0.04136834225689802,0.20503758306869324,-0.10292812575476065
-0.31838337,0.3758920485179479,0.13952058252206576,-0.1932968452672084,0.1792472328510776,0.07601330258069912,0.0355179484925157,0.08206316666281006,-0.025693102012280537,-0.20182807567084632,0.1362557465561839
-0.356622,0.3719776087204637,0.08486653327684507,-0.35288216232065417,0.22636934185407123,0.053112005224883505,0.16077014682120983,-0.006326064244011694,0.08815431900245234,0.14805130198479816,-0.15867752058850826
-1.1275302,0.3676190349953121,0.02521378921152123,-0.4316979635011134,0.17792873262663064,-0.021525478402959947,0.01571743876494048,-0.06327263077299666,-0.09274223038879148,-0.05252970259769856,0.17407652641808788
-1.1783067,0.36662907030132985,-0.030290406660430237,-0.40024330386336127,0.07078570378725152,-0.06897078339320029,-0.15358541688042618,0.0218025642728304,0.026350212463541973,-0.061653867177345535,-0.18438245061189598
-0.18215896,0.3693713208066401,-0.07768900873333873,-0.2635300580887892,-0.04783711738961528,-0.05456011620112927,-0.07508204542706808,0.029071313252015642,0.05892213379549985,0.15592284670592138,0.18389786411001888
0.30856678,0.37389287502177704,-0.11717945748972558,-0.059097161083012356,-0.13956475624011067,-0.002407982563512989,0.11447341451670952,-0.03416523293687225,-0.10739496062726538,-0.20664393591057595,-0.17502148264218537
0.31019068,0.3802101210459325,-0.1478741340495927,0.15930250870860443,-0.1795089139073841,0.04871949025263208,0.11483037325600708,0.005962639205087829,0.08111239905642707,0.19755279427130376,0.15601277876339734
0.20626117,0.3838461866949779,-0.17464889819286333,0.3287289565753394,-0.1678322471945407,0.05895583833418544,-0.0682222191834452,0.02730323276901013,0.0018329223064415263,-0.13229284989524334,-0.12747343017560828
-0.47587973,0.3863065056543879,-0.19515053152277081,0.40970421146337793,-0.10648721863034559,0.028836963915360652,-0.12488821185990802,-0.026923769549139543,-0.07462506728812812,0.03748176178081839,0.0959705525042928
-0.3229166,0.3883424715902437,-0.2076309877334432,0.3866001037433791,-0.008789428095912138,-0.02543698088714459,0.02539794765711466,-0.009493540282718432,0.08862219972405698,0.0580307121073361,-0.06423288300930137
-0.5203392,0.38971344730556207,-0.2117603874879301,0.26889517458480067,0.09893563920349159,-0.07197557934769187,0.11902424925789933,0.040539435085312416,-0.04187271395348638,-0.1278361949319219,0.03477603256755742
-0.52681386,0.3904549121846521,-0.20710955565647793,0.0896467696512177,0.18403155414261851,-0.061187274701102023,0.012064722640899337,-0.012212648273603978,-0.024721088849660226,0.1563035231975492,-0.00861372033237706
-0.57201624,0.3914194620168613,-0.19268019777293274,-0.10333649025917536,0.21608581229998913,0.02182980320919903,-0.10046004417710394,-0.04602382312403651,0.06426699875008031,-0.1403315686506121,-0.013467473508733173
-0.615332,0.3916696702454236,-0.17014542656768114,-0.2639811911641691,0.17333893235442935,0.10302925653672503,-0.042431065054136935,0.03305461572189971,-0.05920776575201273,0.08712977847500757,0.029446641443417357
-0.13502061,0.3889410289075822,-0.14303501454180867,-0.35787195078123735,0.0566006153950132,0.08081316580971935,0.07096220855592263,0.04323799873796753,0.02196806659025604,-0.014162637967068457,-0.037985623313711074
-0.41737586,0.38270478084609055,-0.11236869912950988,-0.3638351974560713,-0.09740063327622114,-0.03891944961743273,0.06549079147100915,-0.046049388063343195,0.027809757284511936,-0.04959760934795422,0.0445313241445566
-0.6103128,0.37615607966845405,-0.07447481599753596,-0.27629907966356654,-0.22377204832249287,-0.12406310244425739,-0.024665865327756803,-0.02736936625610036,-0.05538120255888087,0.08808496925501838,-0.04887922020849118
-0.6043944,0.3679699186049554,-0.031249486191368813,-0.11940199553391688,-0.2693366482416871,-0.0759212407053734,-0.07042993562320113,0.050062040037833794,0.04152504085252411,-0.0958309494615493,0.05102640986729562
-1.0259637,0.35898309315099197,0.017444984662511744,0.06806503851768704,-0.20623277484243185,0.0653335833280337,-0.019033005952293267,0.014025501002254604,0.004198299949865594,0.07900605139221911,-0.049956283881017687
1.0048971,0.3498136647818076,0.07097270089935502,0.2393103220894022,-0.05040978478295228,0.14579037030766062,0.054721438852483525,-0.05003429318877725,-0.046846139015085324,-0.04909532150532325,0.04572418054224166
1.1353474,0.3402224364915713,0.12686938888350124,0.3497454593523129,0.13874290921940674,0.06195376129603452,0.051861393537421065,-0.003974532442329857,0.051373177431861525,0.017094855718598236,-0.0400506233357753
0.47351962,0.32902970660823916,0.1809818741561784,0.3688498742030067,0.28110545287241995,-0.10632648321786144,-0.024817377708855348,0.04671823562106308,-0.014207182132389105,0.007884902647808563,0.03443647382538636
0.070469506,0.31662586266149995,0.2307277454713053,0.2921399568589001,0.31362475653191196,-0.16348617840275176,-0.06755600396537895,-0.0013997386046838008,-0.032009543344436404,-0.019463043833189496,-0.028527950285186596
0.10039141,0.30220824473274305,0.2721070193610323,0.138748036314739,0.2146157072040937,-0.029091694601234015,-0.012914710231356446,-0.04292461802826749,0.050137444494062454,0.019201674768097532,0.02337062718743986
0.27731076,0.28506194460765516,0.30152174518740904,-0.05148909092115946,0.01837009705093885,0.15462434095865082,0.0680507822840433,0.007953528217964563,-0.023934742475320656,-0.01060017300168231,-0.017155882641330188
-0.6194858,0.26507166925373804,0.31685943187056614,-0.22711072739153582,-0.1945406020343802,0.17402206628800676,0.05739512189502244,0.04398209507684767,-0.018612924488369216,0.0058783146026964135,0.013080563818562804
-1.2389002,0.2434051132780386,0.31843235473280507,-0.33800773647674043,-0.32931406805544317,-0.006452263797113923,-0.04062560070692291,-0.008619152031874881,0.04522780643560138,-0.008382700864116133,-0.008791325712452676
-0.8959308,0.22115859500556034,0.3071658569650108,-0.35186651588471407,-0.32161908962772134,-0.19101356881159873,-0.08763652624993475,-0.043752427734171526,-0.033573951047126786,0.020532550119519658,0.0049024984408496146
-0.3104036,0.19927894655039063,0.2841883069456239,-0.26414961747990445,-0.1688745650612957,-0.16534894871207137,-0.0019123767394765572,0.010109209710420584,-0.006026183114867716,-0.03820724842884728,-0.001141888170541174
-0.31974638,0.17867315422178476,0.25057423545761953,-0.10016127292582616,0.06519738665462319,0.05255072898551104,0.09724478771543497,0.042400848333353204,0.03781202563029657,0.05068497697068922,-0.004746610398955286
-0.24400304,0.1563007221788262,0.2029289185049248,0.08730704039236432,0.27208231195364474,0.21426615587156717,0.04402828169023214,-0.018040815898970296,-0.03910581416061859,-0.05077589203075458,0.012374434389283468
