time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.7540419,,,,
1979-02-28,2.5936284,,,,
1979-03-31,0.34097373,1.2845162,,,
1979-04-30,-0.22587167,0.61339307,,,
1979-05-31,-0.6752487,-0.47292116,,,
1979-06-30,0.434547,-0.13390374,0.24035211,,
1979-07-31,1.1236917,0.7319667,0.91488814,,
1979-08-31,-0.4241837,0.4399164,0.26335993,,
1979-09-30,-0.75793445,0.08763804,0.0040017376,0.17818426,
1979-10-31,-0.41728038,-0.75100136,-0.047871895,0.09757557,
1979-11-30,0.034394536,-0.7826461,0.10567334,-0.046927333,
1979-12-31,-0.12615362,-0.36131713,-0.026057906,-0.087072775,0.07488628
1980-01-31,-0.6665601,-0.10738521,-0.75843084,-0.040206302,0.10378629
1980-02-29,-0.22521986,-0.4808761,-0.82789063,0.101638496,-0.04800386
1980-03-31,1.1992657,0.89357793,0.12741937,0.1485155,0.06363598
1980-04-30,0.15079689,0.63466823,0.49075827,-0.5316729,0.118639804
1980-05-31,-0.335209,0.2976841,0.1883759,-0.4969898,0.1868678
1980-06-30,-0.56603205,-0.5597793,-0.24569386,-0.38165042,-0.10462091
1980-07-31,-0.83669025,-0.94405735,-0.67467004,-0.6074581,-1.0213964
1980-08-31,-0.40190265,-0.9049662,-0.77819085,-0.79492855,-0.90743953
1980-09-30,-0.110992655,-0.8004678,-0.95695335,-0.836387,-0.794766
1980-10-31,-0.34522882,-0.47888297,-0.9577215,-0.8180966,-0.7587333
1980-11-30,-0.33973753,-0.43962216,-0.9708607,-0.87188655,-0.88793486
1980-12-31,-0.71528107,-0.59508145,-0.8883842,-1.0259186,-0.9144289
1981-01-31,-0.40766078,-0.5392352,-0.57706505,-1.0231025,-0.88941777
1981-02-28,-0.7073048,-1.0847987,-0.5874336,-1.0111037,-0.91159624
1981-03-31,0.0785726,-0.25698054,-0.73497283,-0.93337804,-1.0665066
1981-04-30,-0.6539467,-0.509122,-0.75926584,-0.7562025,-1.1488584
1981-05-31,-0.6272817,-0.7709132,-0.94859654,-1.0252272,-1.2543342
1981-06-30,0.75077695,-0.018885866,-0.090792224,-0.35124663,-0.86643106
1981-07-31,1.2667086,1.0091331,0.78409046,0.61384696,0.14438693
1981-08-31,-0.5779251,0.5368793,0.2590512,0.19569317,0.019649275
1981-09-30,-1.1793629,-0.050125394,-0.071939565,-0.11193801,-0.22987296
1981-10-31,0.112597734,-0.8667862,0.05830783,-0.07143292,-0.14349212
1981-11-30,-0.083400235,-0.7996493,0.18889624,-0.05297658,-0.114987135
1981-12-31,-0.5896955,-0.04254583,-0.062850975,-0.07754725,-0.11373751
1982-01-31,-0.7205672,-0.3308716,-0.9097603,0.043018065,-0.0932977
1982-02-28,0.7306372,-0.005337895,-0.7757735,0.21467969,-0.023009643
1982-03-31,-0.5456252,-0.40633354,-0.2621136,-0.088550694,-0.0962294
1982-04-30,-0.21732417,-0.28603515,-0.42346916,-1.0115926,-0.024286306
1982-05-31,0.43055254,-0.019195778,-0.031705216,-0.67130023,0.20157444
1982-06-30,-0.9103873,-0.53318727,-0.59303534,-0.5409177,-0.3165029
1982-07-31,0.35606715,-0.045083724,-0.14794764,-0.18145469,-0.7524788
1982-08-31,-0.53311247,-0.49107766,-0.49222988,-0.48375887,-0.6546809
1982-09-30,-0.17918673,-0.24941505,-0.47406405,-0.53996134,-0.47170633
1982-10-31,-0.42261297,-0.64126927,-0.481077,-0.56367046,-0.56093013
1982-11-30,-0.020704065,-0.41563722,-0.59744024,-0.6079443,-0.603095
1982-12-31,-0.7300192,-0.4807387,-0.35952917,-0.55343944,-0.61354893
1983-01-31,-0.19738662,-0.21381727,-0.6671516,-0.48922992,-0.5784354
1983-02-28,-0.5703742,-0.8870411,-0.5378065,-0.6251181,-0.6331757
1983-03-31,0.8661483,0.5456937,-0.18115304,-0.2522365,-0.4635236
1983-04-30,0.549374,0.6530262,0.4642033,-0.435321,-0.32305107
1983-05-31,-0.33780593,0.37638715,0.19241907,-0.21444239,-0.51664335
1983-06-30,-0.34415463,-0.24688146,-0.06264185,-0.28029233,-0.33794528
1983-07-31,-0.5340436,-0.645932,-0.38090616,-0.36623785,-0.7473119
1983-08-31,-0.89962703,-0.99436593,-0.8413751,-0.8829551,-0.8618482
1983-09-30,-0.09626317,-0.96653306,-0.9628481,-0.89323395,-0.87016815
1983-10-31,0.7916748,-0.54013836,-0.80128646,-0.6535723,-0.6239856
1983-11-30,-0.31806827,0.2324931,-0.80373996,-0.68479526,-0.7269905
1983-12-31,-0.66569275,0.37481207,-0.77890724,-0.79853606,-0.73250514
1984-01-31,-0.0769415,-0.4548506,-0.6188943,-0.8515927,-0.70893943
1984-02-29,-0.6055064,-0.81805843,0.10178949,-0.82924527,-0.7083596
1984-03-31,0.066044725,-0.17273825,0.28770474,-0.807437,-0.81799525
1984-04-30,-0.5771092,-0.45117772,-0.652332,-0.77809113,-0.96196085
1984-05-31,0.78478986,0.29653,0.13630895,0.2911455,-0.73508924
1984-06-30,1.0096258,0.95794666,0.81277704,0.88187975,-0.309798
1984-07-31,-0.43182382,0.43623748,0.2519292,0.14964116,-0.2523203
1984-08-31,0.28252998,0.3017958,0.38262793,0.33350277,0.35577762
1984-09-30,-0.38702017,-0.16988714,0.25445354,0.22621354,0.27561307
1984-10-31,-0.34612256,-0.018354416,0.25211978,0.13986154,0.054503664
1984-11-30,-0.5065262,-0.6902265,0.015084657,0.09774386,0.046388555
1984-12-31,0.5898383,-0.527232,-0.3009696,0.10881128,0.08239679
1985-01-31,-0.7229095,-0.4949879,-0.10072316,0.21500337,0.09622819
1985-02-28,-0.7264873,-0.5471587,-0.7505449,0.00870501,0.09908079
1985-03-31,-0.04140048,-0.43470487,-0.7632749,-0.3434808,0.09257356
1985-04-30,-0.4745024,-0.46214458,-0.6755,-0.26592207,0.10787321
1985-05-31,0.60770166,0.1739138,0.0634987,-0.5151952,0.05988607
1985-06-30,-0.80895346,-0.4819288,-0.5529939,-0.7350475,-0.50954914
1985-07-31,-1.1474606,-0.9517816,-1.0835125,-1.0541048,-0.8403408
1985-08-31,1.2192061,-0.05801841,-0.006099674,-0.035593253,-0.24981585
1985-09-30,1.6996918,0.7692745,0.47838834,0.42067143,0.24142018
1985-10-31,-0.27832857,1.5357103,0.4621577,0.35388225,0.2553567
1985-11-30,-0.49874255,0.8628218,0.26440984,0.31671193,0.28073338
1985-12-31,-0.37645215,-0.5712077,0.54677546,0.30679932,0.25238982
1986-01-31,-0.8694862,-0.70287675,1.422377,0.3989028,0.2829347
1986-02-28,0.14539625,-0.40495116,0.7795712,0.26892424,0.3284685
1986-03-31,1.3167198,1.0891075,0.026832657,0.79017526,0.51042676
1986-04-30,-0.0117915785,0.6616794,0.2036121,1.665951,0.5645134
1986-05-31,-0.9960264,-0.21020931,-0.28996947,0.51059073,0.19580859
1986-06-30,2.216337,1.1491638,1.3436843,0.91502947,1.1971767
1986-07-31,-0.42816356,0.43308488,0.6492194,0.4645605,1.4870608
1986-08-31,-0.75943434,0.07372931,-0.0030762255,-0.022533217,0.25913423
1986-09-30,-0.9760871,-1.0831896,-0.4401255,-0.2872163,-0.37335345
1986-10-31,-0.09891963,-1.0035186,-0.41818708,-0.26477566,-0.33654487
1986-11-30,-0.14393596,-0.8069867,-0.23305175,-0.298968,-0.31920466
1986-12-31,0.45167914,-0.13825439,-1.0192162,-0.44118744,-0.3001493
1987-01-31,-0.4328701,-0.1467638,-1.0070968,-0.41420764,-0.26357085
1987-02-28,-0.56231683,-0.3892198,-0.83841735,-0.23155837,-0.29456502
1987-03-31,0.13192916,-0.17284037,-0.23197968,-1.0616126,-0.44487104
