time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.8201397,,,,
1979-02-28,0.80213237,,,,
1979-03-31,0.4029106,0.4590341,,,
1979-04-30,-0.041072544,0.33834124,,,
1979-05-31,-0.75663155,-0.41861784,,,
1979-06-30,-0.055025224,-0.48048905,-0.30727366,,
1979-07-31,1.1636063,0.59743965,0.6873837,,
1979-08-31,-0.09175464,0.6607066,0.49131098,,
1979-09-30,-0.85466486,0.2896648,0.0215728,0.10009643,
1979-10-31,-0.7604587,-0.8926664,-0.18727976,-0.09334578,
1979-11-30,-0.27436104,-1.1619859,-0.037075717,-0.20842569,
1979-12-31,0.09499812,-0.77231497,-0.0035740535,-0.26160225,-0.18993331
1980-01-31,-0.43670592,-0.32960668,-0.92907447,-0.24714811,-0.16006865
1980-02-29,-0.6999845,-0.5909974,-1.238412,-0.06776912,-0.23503989
1980-03-31,1.3557329,0.9762185,-0.35824373,0.18581302,-0.075629115
1980-04-30,-0.21621698,0.49012223,0.14624584,-0.7629418,-0.10287779
1980-05-31,0.21103142,0.6009688,0.46283388,-0.7146923,0.14689417
1980-06-30,0.21806099,0.20558934,0.46476543,-0.03417115,0.2269061
1980-07-31,-0.9671538,-0.55998254,-0.37858066,-0.41835788,-0.8369853
1980-08-31,0.4856793,-0.23887528,-0.0044069663,-0.041138347,-0.5602197
1980-09-30,-0.110438906,-0.3869679,-0.28267634,-0.11915513,-0.35560784
1980-10-31,-0.17618847,0.2335236,-0.28909305,-0.15072484,-0.2160448
1980-11-30,-0.21002454,-0.27718183,-0.40244076,-0.17675924,-0.22539616
1980-12-31,-0.7324605,-0.38463917,-0.5154806,-0.41579434,-0.2585641
1981-01-31,-0.40483204,-0.40240344,0.09271636,-0.3714005,-0.24018477
1981-02-28,-1.04063,-1.2669078,-0.45320174,-0.47737393,-0.25607628
1981-03-31,0.1264446,-0.28357586,-0.5600082,-0.55960816,-0.45793018
1981-04-30,-0.34802547,-0.33540478,-0.5333645,-0.029255772,-0.46010634
1981-05-31,-0.84725004,-0.73809284,-0.99382687,-0.8049596,-0.73421645
1981-06-30,2.3149314,1.3404754,1.1414766,0.7381327,0.12839845
1981-07-31,0.6238503,1.4136933,1.2569335,1.0311303,0.9074499
1981-08-31,-0.70743734,1.0074793,0.71722984,0.6218854,0.33732596
1981-09-30,-0.84881186,-0.43979314,0.29420957,0.2477917,0.075387605
1981-10-31,-0.22760563,-1.1745491,0.28395045,0.18200924,0.061518237
1981-11-30,-0.16307929,-0.8540859,0.48100504,0.19580995,0.08559149
1981-12-31,-0.6860335,-0.38347432,-0.5641624,0.1427316,0.09448915
1982-01-31,-0.76088816,-0.39529452,-1.2118644,0.20636664,0.097907044
1982-02-28,1.070486,-0.008040109,-0.85625577,0.485842,0.20961823
1982-03-31,-0.09001393,0.08426542,-0.3805139,-0.54320323,0.19130069
1982-04-30,-0.3793328,-0.0946622,-0.33625162,-1.2602366,0.17602994
1982-05-31,-0.27692983,-0.41830865,-0.4284279,-0.96778035,0.30670485
1982-06-30,-0.61373174,-0.7826915,-0.6888852,-0.80155975,-0.77708906
1982-07-31,0.8280747,0.20777434,0.16267742,0.047772106,-0.6546691
1982-08-31,-0.39956537,0.006036876,-0.17040937,-0.16026847,-0.51228255
1982-09-30,0.1572262,0.34743226,-0.08518169,-0.075659625,-0.19570611
1982-10-31,-1.0328442,-0.6219032,-0.30853513,-0.33768353,-0.40475926
1982-11-30,-0.012206454,-0.3898003,-0.22894146,-0.40321735,-0.40413928
1982-12-31,-0.73488975,-0.90029925,0.0062559196,-0.41115704,-0.40487215
1983-01-31,-0.57773894,-0.23477472,-0.6471718,-0.34326395,-0.37933215
