time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.6667757,,,,
1979-02-28,-0.2005436,,,,
1979-03-31,0.61583686,0.3489173,,,
1979-04-30,-0.27454892,0.11149241,,,
1979-05-31,-0.07756399,0.0448163,,,
1979-06-30,-0.15114047,-0.24026838,-0.11829075,,
1979-07-31,1.9329911,1.3384581,1.2314631,,
1979-08-31,-0.3481773,0.9035796,0.84629905,,
1979-09-30,-0.12664393,0.8473256,0.60553074,0.6776528,
1979-10-31,-0.54839575,-0.47690243,0.5297504,0.52937126,
1979-11-30,0.37010747,-0.24598366,0.6100607,0.59515417,
1979-12-31,-0.40926823,-0.3544197,0.7046708,0.48412216,0.54444396
1980-01-31,-0.6966272,0.053993043,-0.45190117,0.5615016,0.538926
1980-02-29,-0.68032724,-0.93654925,-0.392069,0.5445369,0.52083045
1980-03-31,0.5418481,0.14876528,-0.20901214,0.75118756,0.5399298
1980-04-30,-0.27429828,-0.005894598,0.013860992,-0.43163833,0.5526673
1980-05-31,-0.17196444,-0.050845,-0.20992038,-0.3378134,0.47380453
1980-06-30,0.2555348,-0.04057977,0.010571927,-0.12426046,0.5585554
1980-07-31,-0.64155406,-0.45704237,-0.392591,-0.3451282,-0.5725247
1980-08-31,-0.44837865,-0.5446198,-0.52000487,-0.59713614,-0.66588163
1980-09-30,-0.55733234,-0.89241314,-0.846325,-0.8130414,-0.8587838
1980-10-31,-0.40021503,-0.7326683,-0.851855,-0.7969374,-0.7550643
1980-11-30,-0.72405404,-0.82366085,-0.88017607,-0.8663289,-0.92722774
1980-12-31,-0.6725489,-0.89925545,-1.0682269,-0.9913508,-0.95258254
1981-01-31,-0.18484873,-0.8963391,-0.8768526,-0.9616062,-0.91007364
1981-02-28,-0.73299754,-0.8405124,-0.9279069,-0.92722815,-0.9179129
1981-03-31,-0.45363924,-0.64537483,-1.1605208,-1.1951226,-1.1065716
1981-04-30,0.63758975,0.027245717,-0.34350145,-0.8215605,-0.93513286
1981-05-31,-0.77076477,-0.449347,-0.5800343,-1.0176245,-1.0570008
1981-06-30,0.3017592,-0.046947602,-0.2468933,-0.5614004,-0.972864
1981-07-31,0.47478738,0.1251433,0.121262535,-0.03454042,-0.5260514
1981-08-31,-0.21658878,0.28272146,0.02127942,-0.04036555,-0.47531268
1981-09-30,0.092295706,0.17267972,0.13977098,0.0056887874,-0.20300108
1981-10-31,0.8012409,0.1252547,0.17217226,0.17502028,0.05419489
1981-11-30,-0.34445772,0.3020894,0.3819944,0.16399983,0.10992406
1981-12-31,-0.6170655,0.41613212,0.2668105,0.22258164,0.09828617
1982-01-31,-0.7776519,-0.6820172,-0.020380044,0.085366555,0.07984011
1982-02-28,0.26245868,-0.474291,0.20587368,0.35328445,0.12886891
1982-03-31,0.30365375,0.17285876,0.43154535,0.31141075,0.27104256
1982-04-30,-0.53429985,-0.1504854,-0.40951917,-0.076584175,0.03756326
1982-05-31,-0.18862417,-0.26326638,-0.33770058,-0.014433727,0.21237212
1982-06-30,-0.9657985,-0.9033909,-0.7777945,-0.5901504,-0.19945495
1982-07-31,-0.6259275,-1.1236097,-1.0473303,-1.1298041,-0.68954676
1982-08-31,-1.1165189,-1.5156525,-1.548567,-1.5950425,-1.219414
1982-09-30,0.2917656,-0.86009526,-1.3561729,-1.3217552,-1.1519126
1982-10-31,-1.1126119,-0.9018338,-1.453013,-1.4068652,-1.4459672
1982-11-30,-0.025069978,-0.24584593,-1.358737,-1.4367853,-1.4578393
1982-12-31,-0.6788164,-1.1271756,-1.0991819,-1.5260595,-1.4797701
1983-01-31,0.4854531,-0.08597081,-0.88116753,-1.4333454,-1.3972378
1983-02-28,-0.6930587,-0.51247907,-0.32557517,-1.3732324,-1.4541702
1983-03-31,0.39155206,0.24409883,-0.772336,-1.0378304,-1.4769634
1983-04-30,0.969752,0.7315388,0.58571357,-0.5610523,-1.1844144
1983-05-31,1.1053963,1.3377103,1.2106504,0.6669875,-0.66451126
1983-06-30,-0.08920572,0.91358924,0.9171987,0.45056352,-0.35890806
1983-07-31,-1.0984172,-0.2991436,0.045187615,0.06052883,-0.58304816
1983-08-31,-0.96182156,-1.3199432,-0.4734453,-0.5109287,-0.57521355
1983-09-30,0.4063967,-0.97451985,-0.325817,-0.2732276,-0.52725655
1983-10-31,0.27713448,-0.31908563,-0.4527573,-0.20634328,-0.19723724
1983-11-30,-0.3240807,0.36503777,-0.8786825,-0.21567857,-0.24363893
1983-12-31,-0.4067253,0.006160543,-0.9110881,-0.29905263,-0.24905078
