time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.79561585,,,,
1979-02-28,2.89166,,,,
1979-03-31,0.32471594,1.1130294,,,
1979-04-30,-0.017671248,0.645925,,,
1979-05-31,-0.5407422,-0.25100884,,,
1979-06-30,1.9677242,1.3892365,1.5038013,,
1979-07-31,1.1979554,1.5892658,1.7723657,,
1979-08-31,0.44183388,1.5170304,1.4334342,,
1979-09-30,-0.4933967,0.82472,1.2357984,1.3692622,
1979-10-31,-0.21697113,0.113373145,1.0667217,1.2183383,
1979-11-30,0.13467802,-0.4290966,1.1909504,1.1184981,
1979-12-31,0.30139878,-0.08929124,0.71415037,1.0996393,1.2208046
1980-01-31,-0.765147,0.021934418,0.12127613,1.067777,1.2129879
1980-02-29,0.136988,-0.06114013,-0.42221653,1.182571,1.1111432
1980-03-31,1.423512,1.2362281,0.6418312,0.9168634,1.2647693
1980-04-30,0.6227983,1.0784825,1.0653754,0.5195306,1.2966379
1980-05-31,-0.12820274,0.83636135,0.77336574,0.23819816,1.3857708
1980-06-30,-0.6946994,-0.40652338,0.04547614,0.032085165,0.7267535
1980-07-31,-0.9256487,-1.0355434,-0.5990644,-0.5229115,-0.34963092
1980-08-31,-0.7248443,-1.1583767,-0.8821168,-0.86270946,-0.87918276
1980-09-30,-0.29481515,-1.0976963,-1.1237562,-0.93049216,-0.84484303
1980-10-31,-0.336057,-0.76397157,-1.1523024,-0.88833374,-0.81553316
1980-11-30,-0.33546886,-0.5374852,-1.1697735,-0.9386308,-0.9145948
1980-12-31,-0.80389553,-0.5553108,-1.1188325,-1.1377109,-0.9618353
1981-01-31,-0.30617496,-0.53068227,-0.8505604,-1.1893044,-0.93828124
1981-02-28,-0.58592373,-1.0391057,-0.65084183,-1.1963217,-0.9679978
1981-03-31,-0.033228286,-0.25498182,-0.692545,-1.141687,-1.1546237
1981-04-30,-0.9277983,-0.643244,-0.874991,-1.0711963,-1.3110046
1981-05-31,-0.674479,-0.96498644,-1.0629767,-1.1923871,-1.4443979
1981-06-30,0.03661004,-0.7503238,-0.70454234,-0.8835021,-1.3431087
1981-07-31,1.9180778,1.2360322,0.95280695,0.857748,0.1329997
1981-08-31,-0.88566965,0.55828255,0.24371217,0.2345057,0.036788568
1981-09-30,-0.8962778,0.3596058,0.028743573,-0.011240347,-0.0962328
1981-10-31,0.36618307,-0.88427544,0.22278528,0.060689956,0.02733228
1981-11-30,-0.115282275,-0.44687942,0.3383381,0.06773107,0.054744214
1981-12-31,-0.41257372,0.19146577,0.3635902,0.06469125,0.028572308
1982-01-31,-0.82599276,-0.34859392,-0.93243414,0.18717465,0.02164876
1982-02-28,0.3810719,-0.2661289,-0.46432155,0.32812604,0.06155506
1982-03-31,-0.4831779,-0.48177657,-0.09742498,0.31301022,0.01369264
1982-04-30,0.03429252,-0.16343613,-0.31704128,-0.972567,0.14641686
1982-05-31,0.4756484,0.12986916,0.07822341,-0.28907824,0.35440123
1982-06-30,-0.9226721,-0.50150704,-0.574183,-0.40226617,0.12155904
1982-07-31,0.29555905,-0.06480012,-0.13005342,-0.14207925,-0.7735324
1982-08-31,-0.30450734,-0.33838096,-0.30284157,-0.28045863,-0.37686548
1982-09-30,-0.4566922,-0.1608569,-0.34069493,-0.40805435,-0.29867545
1982-10-31,-0.41938797,-0.5188566,-0.38374394,-0.42806292,-0.41729185
1982-11-30,0.002090614,-0.5763454,-0.47562838,-0.4452853,-0.42591447
1982-12-31,-0.8079022,-0.4439062,-0.2572076,-0.40604675,-0.46507266
1983-01-31,-0.098020904,-0.17916831,-0.54222125,-0.3905906,-0.44092315
1983-02-28,-0.40441942,-0.7744565,-0.6548654,-0.50027585,-0.46880215
1983-03-31,0.9358299,0.7317198,-0.003327418,-0.13291807,-0.29852417
1983-04-30,0.8845338,0.90513444,0.79720175,-0.19178262,-0.16406779
1983-05-31,-0.41697934,0.5655653,0.41718435,-0.13870123,-0.34411913
1983-06-30,-0.18752934,-0.029491767,0.19998093,0.0032243512,-0.12919506
1983-07-31,-0.35061005,-0.48474833,-0.13146554,-0.11401409,-0.48400268
1983-08-31,-0.7743314,-0.72033364,-0.539845,-0.54633296,-0.64513403
1983-09-30,0.07144926,-0.70431954,-0.6396748,-0.5289944,-0.54555625
1983-10-31,0.73447,-0.38311473,-0.56546044,-0.34555867,-0.31825218
