time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.73741484,,,,
1979-02-28,0.45797607,,,,
1979-03-31,0.72211653,0.6119187,,,
1979-04-30,-0.32203108,0.2753798,,,
1979-05-31,-0.5192797,-0.25071222,,,
1979-06-30,-0.2661743,-0.611279,-0.37149686,,
1979-07-31,1.2177358,0.5542595,0.6181898,,
1979-08-31,0.6196029,1.0142998,0.84642166,,
1979-09-30,-0.617091,0.7567285,0.35326177,0.46909148,
1979-10-31,-0.7415375,-0.23044865,0.22266625,0.2943532,
1979-11-30,0.33855367,-0.73515236,0.4336803,0.31543094,
1979-12-31,-0.3554863,-0.5420196,0.5634696,0.19359319,0.3009669
1980-01-31,-0.70704836,-0.016281735,-0.23447624,0.23371643,0.2987844
1980-02-29,-0.48026827,-0.8015983,-0.8723043,0.3574106,0.23268466
1980-03-31,0.5098066,0.04446108,-0.43092012,0.6105194,0.22125776
1980-04-30,-0.3740195,-0.10468102,-0.09074353,-0.2693074,0.20170566
1980-05-31,0.33565092,0.25345862,0.042473994,-0.54051363,0.45132008
1980-06-30,0.84728,0.7003864,0.6533303,0.39510393,0.80414665
1980-07-31,-0.5339037,0.24828677,0.19067204,0.19356395,-0.0068195825
1980-08-31,0.31236786,0.26444954,0.38629532,0.30806226,-0.12590536
1980-09-30,-0.66329885,-0.5095484,-0.05627452,-0.046588812,-0.16851847
1980-10-31,-0.5448249,-0.41711584,-0.10577362,-0.13175024,-0.12448126
1980-11-30,-0.75829315,-0.98641205,-0.32981423,-0.20580126,-0.28173208
1980-12-31,-0.65950185,-1.0681822,-0.76013464,-0.31941348,-0.30572993
1981-01-31,-0.49894437,-1.0909215,-0.65446687,-0.2588638,-0.28959188
1981-02-28,-0.621541,-0.92914456,-1.140127,-0.41332397,-0.29978117
1981-03-31,0.013792468,-0.379805,-1.1175429,-0.83392376,-0.3824654
1981-04-30,0.65730655,0.25746435,-0.23323502,-0.5171911,-0.17836247
1981-05-31,-0.90404415,-0.33512738,-0.5557002,-1.1201566,-0.54820377
1981-06-30,0.6353035,0.2181195,0.0777288,-0.35928026,-0.5618956
1981-07-31,1.8355253,1.421054,1.4057422,1.1666495,0.5687671
1981-08-31,0.53100985,1.8299901,1.5892888,1.5052358,0.67523926
1981-09-30,-0.04857528,1.3692241,1.4285218,1.3431842,0.97384286
1981-10-31,0.2576675,0.42612064,1.2643489,1.2950333,1.0986667
1981-11-30,-0.30516535,-0.023699107,1.5084965,1.3277767,1.2221533
1981-12-31,-0.61682296,-0.05016084,1.2712847,1.330205,1.2394811
1982-01-31,-0.7194834,-0.70850384,0.262227,1.1770773,1.210046
1982-02-28,-0.041621257,-0.5873348,-0.1364974,1.4501883,1.2685912
1982-03-31,0.20055115,-0.03808342,-0.0812883,1.3195689,1.3742037
1982-04-30,-0.48030382,-0.22009172,-0.48236763,0.15559384,1.1143042
1982-05-31,-0.26235464,-0.33855537,-0.47908542,-0.32456714,1.2570941
1982-06-30,-1.1426796,-1.1968839,-1.1009097,-1.0936929,0.4682849
1982-07-31,0.45086533,-0.49538937,-0.55363953,-0.6613707,-0.20284292
1982-08-31,-0.8840666,-0.8373805,-0.9874462,-1.0519396,-0.8250746
1982-09-30,0.7436422,0.16251922,-0.58167064,-0.58783025,-0.547675
1982-10-31,-1.4134041,-0.5906758,-0.7592295,-0.80303895,-0.86350256
1982-11-30,0.073947236,0.056433182,-0.6635982,-0.80584323,-0.8516123
1982-12-31,-0.7029419,-1.3644367,-0.20878872,-0.8874168,-0.8808052
1983-01-31,-0.39887556,-0.27010196,-0.64551747,-0.791732,-0.848883
1983-02-28,-0.63332665,-0.90427154,-0.119799525,-0.7460566,-0.90188175
