time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.7633849,,,,
1979-02-28,0.96549916,,,,
1979-03-31,0.5251124,0.61562705,,,
1979-04-30,-0.4198868,0.1656326,,,
1979-05-31,-0.7635219,-0.54073775,,,
1979-06-30,-0.15839446,-0.6659008,-0.43906155,,
1979-07-31,1.2154937,0.4920438,0.5201741,,
1979-08-31,0.2517951,0.80454695,0.52973986,,
1979-09-30,-0.8895857,0.47058937,0.046352662,0.1490702,
1979-10-31,-0.82075846,-0.59986603,-0.048902687,-0.0054858318,
1979-11-30,0.1338664,-0.9870094,0.18928474,-0.031767517,
1979-12-31,-0.39195868,-0.57233703,0.26820973,-0.11801543,-0.021060623
1980-01-31,-0.6508247,-0.062565885,-0.5711525,-0.03509676,0.002851352
1980-02-29,-0.5324513,-0.84542024,-1.0620375,0.1516862,-0.06795052
1980-03-31,1.055701,0.6825277,-0.15979452,0.45575237,0.021514527
1980-04-30,-0.29315442,0.26274693,0.16638215,-0.4614956,0.041233737
1980-05-31,-0.12986559,0.17494355,0.004607509,-0.7693972,0.20651202
1980-06-30,0.116973,-0.07958117,0.10875835,-0.16168486,0.3066026
1980-07-31,-0.86215854,-0.5974151,-0.46841708,-0.43829992,-0.6742897
1980-08-31,0.13913785,-0.40064,-0.31188062,-0.36181423,-0.6932199
1980-09-30,-0.5546256,-0.70426714,-0.6839781,-0.57553923,-0.63888484
1980-10-31,-0.46198723,-0.38440716,-0.70217633,-0.615865,-0.58202153
1980-11-30,-0.63815266,-0.88513094,-0.8221628,-0.72114056,-0.76600796
1980-12-31,-0.7658485,-0.8926124,-0.9370315,-0.88912493,-0.78458214
1981-01-31,-0.4651113,-0.8381994,-0.58465695,-0.839065,-0.7562498
1981-02-28,-0.79908526,-1.1045016,-1.0005957,-0.8698841,-0.77001387
1981-03-31,0.15704967,-0.19070786,-0.87317747,-0.9988592,-0.9338699
1981-04-30,0.24137273,0.08997217,-0.36510774,-0.5389588,-0.82469827
1981-05-31,-0.8298674,-0.41921476,-0.62477016,-1.0808764,-1.0165536
1981-06-30,1.4730308,0.82430977,0.69837976,0.2411742,-0.38304225
1981-07-31,1.8183045,1.8526479,1.7803268,1.4743843,0.8923553
1981-08-31,-0.25983527,1.6967584,1.4411368,1.3530264,0.67085224
1981-09-30,-0.62816405,0.6621923,1.052081,1.0225494,0.6675529
1981-10-31,0.06613322,-0.5656515,0.9798486,0.9799665,0.76246077
1981-11-30,-0.12223515,-0.512839,1.2269363,1.0085111,0.9125723
1981-12-31,-0.756065,-0.122903086,0.5829942,0.95645046,0.92496294
1982-01-31,-0.6755785,-0.3686284,-0.6239496,0.9390838,0.935762
1982-02-28,0.2229181,-0.46228573,-0.54789644,1.2118878,0.9925651
1982-03-31,-0.25213873,-0.29862723,-0.2720916,0.6085494,0.98747766
1982-04-30,-0.39297703,-0.34224275,-0.46405688,-0.76661074,0.8532987
1982-05-31,0.16291513,-0.1754754,-0.2698214,-0.56167746,1.1034247
1982-06-30,-1.0633023,-0.8858548,-0.8923301,-0.8834555,0.028810276
1982-07-31,1.3494016,0.4146156,0.25888187,0.16011012,-0.19925705
1982-08-31,-0.7159236,-0.129025,-0.2065947,-0.22954334,-0.38435182
1982-09-30,0.69687283,0.70368654,0.13287592,0.08033347,0.03377061
1982-10-31,-1.3591864,-0.5662555,-0.07864416,-0.17730579,-0.23128872
1982-11-30,0.064159885,0.0055701206,-0.11409354,-0.18281831,-0.21270794
1982-12-31,-0.7934754,-1.0770695,0.34654206,-0.1653573,-0.21539292
1983-01-31,-0.506853,-0.16494308,-0.5677577,-0.08330808,-0.18834053
1983-02-28,-0.68302876,-1.0490955,-0.12406123,-0.1642591,-0.23214808
