time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.7494171,,,,
1979-02-28,1.2015231,,,,
1979-03-31,0.56153387,0.68212956,,,
1979-04-30,0.55744404,0.8368658,,,
1979-05-31,-0.5957302,0.022010066,,,
1979-06-30,0.12616026,-0.05022435,0.13237357,,
1979-07-31,1.1294763,0.7997817,0.9986564,,
1979-08-31,0.19308716,0.96159434,0.9357264,,
1979-09-30,-0.7195354,0.5575782,0.50464624,0.60618556,
1979-10-31,-0.7254929,-0.6517908,0.2082445,0.40589154,
1979-11-30,-0.4882589,-1.1649529,0.28367147,0.2768269,
1979-12-31,0.6497827,-0.81401354,0.2681738,0.22740711,0.32329878
1980-01-31,-0.3637189,-0.4543163,-0.7123778,0.14017902,0.32755962
1980-02-29,-0.7195111,-0.28530705,-1.2033571,0.25999248,0.25098598
1980-03-31,1.5683583,1.1659245,-0.29786363,0.44366533,0.39253885
1980-04-30,0.1607989,0.8227158,0.45873132,-0.3984467,0.32798693
1980-05-31,0.8656039,1.2954526,1.214141,-0.2743623,0.64813375
1980-06-30,0.595658,0.95403755,1.1512672,0.591835,0.7119505
1980-07-31,-0.8668822,-0.15545477,0.08995548,0.031143516,-0.338177
1980-08-31,1.089845,0.22254422,0.68472594,0.69045806,0.0362765
1980-09-30,-0.0535427,-0.05690829,0.42262462,0.59763455,0.30630764
1980-10-31,-0.03888026,0.74268,0.38304174,0.5710647,0.4926193
1980-11-30,0.15981883,-0.03736551,0.17861305,0.6143579,0.59489423
1980-12-31,-0.73592645,-0.055071507,-0.079079315,0.3807794,0.54677707
1981-01-31,-0.40593123,-0.14269319,0.67542344,0.35572016,0.53283685
1981-02-28,-1.050834,-1.2864565,-0.20917256,0.09097239,0.52044845
1981-03-31,0.13202271,-0.28120285,-0.21116687,-0.114060774,0.3384441
1981-04-30,-0.062418282,-0.14378566,-0.17698148,0.60165924,0.30073845
1981-05-31,-0.87173957,-0.6117092,-0.83811146,-0.50654095,-0.115582176
1981-06-30,2.4866114,1.5311742,1.2898834,1.0862134,0.50888616
1981-07-31,0.3274968,1.1974777,1.0929884,1.0543542,1.1737394
1981-08-31,-0.39451405,1.0653083,0.8067383,0.7442806,0.5695715
1981-09-30,-0.7067334,-0.3514275,0.44320786,0.3997464,0.3488142
1981-10-31,-0.25155187,-0.88987094,0.3778427,0.3252889,0.29950422
1981-11-30,-0.04235853,-0.7710283,0.59042805,0.35642216,0.2751937
1981-12-31,-0.6576986,-0.3324392,-0.45046616,0.31685397,0.2750783
1982-01-31,-0.7490347,-0.40861532,-0.92940426,0.31214246,0.25503874
1982-02-28,1.3467518,0.08074288,-0.7667029,0.58577317,0.3533561
1982-03-31,0.33711728,0.5112059,-0.12176081,-0.3616553,0.3873901
1982-04-30,-0.012102102,0.3930308,0.13022846,-0.75438803,0.38679484
1982-05-31,-0.7151634,-0.39848968,-0.37612662,-0.8460791,0.40466365
1982-06-30,-0.43406352,-0.72639424,-0.5114218,-0.62583804,-0.5648585
1982-07-31,0.5175975,-0.020338908,0.091438256,0.038684085,-0.4648142
1982-08-31,-0.1972198,0.06518439,-0.089463376,-0.062043473,-0.39369443
1982-09-30,0.42974952,0.45453152,0.06320666,0.13773425,0.02973176
1982-10-31,-1.0596524,-0.30569863,-0.23832089,-0.13419053,-0.18125924
1982-11-30,0.1876966,-0.14005244,-0.021795454,-0.16109213,-0.1484966
1982-12-31,-0.7377076,-0.93819225,0.12719104,-0.2325935,-0.1608957
1983-01-31,-0.69034123,-0.18150109,-0.32830554,-0.25248963,-0.1601269
1983-02-28,-0.9936397,-1.4037948,-0.32689613,-0.11330635,-0.25227636
1983-03-31,0.7105505,0.20548372,-0.87139803,0.16255179,-0.19306076
1983-04-30,0.25899863,0.37202713,0.22493352,-0.18537937,-0.14426361
1983-05-31,1.6512436,1.5845076,1.2927836,0.5961982,0.40326715
1983-06-30,0.39440185,1.2400041,1.153839,0.53382856,0.606805
1983-07-31,-0.90273887,-0.026467346,0.07832929,0.0668007,-0.12106882
1983-08-31,-1.0765772,-1.0799376,-0.45341375,-0.5322436,-0.48813343
1983-09-30,1.6689256,-0.38713244,0.25573823,0.28468144,-0.013089642
1983-10-31,1.098578,0.8003006,0.5308244,0.60098875,0.56070685
1983-11-30,0.069550864,2.0514748,0.10226055,0.6425334,0.55118996
1983-12-31,-0.55966413,0.93622524,-0.06960832,0.53115475,0.55892295
1984-01-31,-0.28863597,-0.16637525,0.7266904,0.49744102,0.55983585
1984-02-29,-0.8821493,-1.0208807,1.9207662,0.033509888,0.56511223
1984-03-31,0.33010477,-0.01977331,0.9106704,-0.06584973,0.5229231
1984-04-30,-0.119848914,-0.043171745,-0.10463529,0.6845038,0.45669895
1984-05-31,-0.045262035,0.037703946,-0.15353471,1.5900801,0.039198413
