ORIG,TREND,Periodic0,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8
1.5038013,0.6832213555805156,0.6640877811976892,0.1428936671489892,0.086259348269188,0.12290476533590751,-0.27239053499674937,0.06902323511129342,0.0008373140025141616,0.06925604090807502,-0.062291672557423135
1.7723657,0.7247283655582601,0.623056183408548,0.3186446742437735,-0.06534107097518282,0.1134488288271781,0.05303172140943329,-0.0778789028737832,-0.00394319745844511,-0.01620366307704324,0.10282276093726314
1.4334342,0.7479598248868661,0.5086160533577738,0.34222535854928077,-0.13798139787698446,-0.08934237039201658,0.1773448285834434,0.04550700901557849,0.0020032919833017607,-0.05618094503375876,-0.10671745307348424
1.2357984,0.7524959027816829,0.3792351902479805,0.22660398851705754,-0.01787077971248416,-0.19927739154623164,-0.013869299955532169,-0.016518343737514027,6.115679447656888e-06,0.045276374924333264,0.07971664280126063
1.0667217,0.7354382963880735,0.2638601905608606,0.032778908199131526,0.18373034457755918,-0.017702665400398804,-0.09917726689696396,-0.003050248321114757,0.0015275164213628457,0.011147727674119043,-0.04183110320262849
1.1909504,0.6940292138669314,0.17752947699734556,-0.14945980764438155,0.2317029687256206,0.22144209118804783,0.018068076106774092,0.019568853674933558,0.005035727771076376,-0.048631233491815556,0.021665032805467537
0.71415037,0.6255185718031621,0.11731520404245496,-0.2716127623438767,0.030734309517105606,0.1528193413254106,0.0947414699945432,-0.027715421505188746,-0.023478875798860186,0.04512040457253809,-0.029291871607288408
0.12127613,0.5365591677230311,0.08845829169968861,-0.27675307343432,-0.21397342151995163,-0.1320418041665211,-0.031160392268121947,0.042582524817192914,0.04548690040127039,0.011479098726367671,0.05063883802136347
-0.42221653,0.4333061011459584,0.09001375744025653,-0.1509343656161657,-0.2391719972560368,-0.22142207534142003,-0.10828373199197663,-0.05382724400346935,-0.05366843450488189,-0.058058561581123574,-0.06016997829114121
0.6418312,0.32161228944097564,0.1101440651250332,0.059863914569339684,-0.024554494570485478,-0.006490788844970369,0.039840526712175944,0.03385210735122639,0.037075464478009704,0.024715348767605266,0.04577276697109047
1.0653754,0.1727572761745747,0.1743008638982795,0.24650715975849083,0.2114568085081227,0.19154265008553603,0.0840845474284004,-0.0067406170055997515,-0.011596350056467804,0.02826841131098647,-0.02520535010232237
0.77336574,0.016151090635279742,0.16432285253607742,0.29903659730336696,0.2229706039290488,0.11351185847722653,-0.013262729355876746,-0.006639780995055772,-0.0060962211313971264,-0.030412330040965073,0.013783798642295226
