ORIG,TREND,Periodic0,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8
-0.021060623,-0.1269568285186312,0.28998461649228174,-0.28892358776347676,0.11376456174756452,0.06701477721174737,-0.11448232667514388,0.040809485247214373,0.023808998805070935,-0.008601244392395804,-0.01747907515423323
0.002851352,-0.15831489356124084,0.31877866107477926,-0.2150946370934111,-0.03036139597049941,0.07371341429010148,0.045752408540573726,-0.06437132291993992,-0.03862933461129159,0.03319447503246535,0.038183977218459966
-0.06795052,-0.19625059442169338,0.3330917895014329,-0.09940511653675094,-0.10074008110423172,-0.04654551698714726,0.08383280378457005,0.02479505246118009,0.041260802974810794,-0.05616823161714984,-0.05182142805502336
0.021514527,-0.23573331654173954,0.3271521337639695,0.02891866007155321,-0.056754156681234146,-0.09893078004384366,-0.0473399789018364,0.04473944536258111,-0.037493191149742144,0.05175011828211446,0.045205592838176795
0.041233737,-0.2769804356731178,0.2929465500230213,0.12122123704827822,0.043597687382347074,-0.008728400555223491,-0.07852382604872532,-0.05740845714497872,0.03700073160705124,-0.014994382131475562,-0.016896967507178583
0.20651202,-0.3192727456527285,0.23339783769657105,0.1480905801042556,0.10103163141370057,0.09455791376425665,0.051082732707284834,-0.005687965333877183,-0.04311632695731659,-0.03316560826149565,-0.02040602948065135
0.3066026,-0.3652517022236324,0.15487107509624637,0.09975534938049216,0.06599867460755625,0.05611496686116376,0.07765222046159138,0.059077025716218076,0.04988795029412215,0.06103361663259536,0.04746342317364531
-0.6742897,-0.41267646417140713,0.0604623906591694,0.008054405239709989,-0.030305631068699296,-0.06088976646888594,-0.05806147232330683,-0.028352735184331762,-0.04996418791359638,-0.05113486335659812,-0.05142137541205405
-0.6932199,-0.45377459747992066,-0.014510564612523709,-0.06707266714516123,-0.07893635500882806,-0.07577622715124568,-0.06039389302905862,-0.037078120507659226,0.044117021268364934,0.01678920561978222,0.03341629804624931
-0.63888484,-0.4842877276729757,-0.0816394821456765,-0.08964137123461303,-0.06282654676895151,0.021923172576684226,0.04128396775607503,0.04912841753950157,-0.039593605520227025,0.012553548152910982,-0.005785212682728385
-0.58202153,-0.5342331584055838,-0.14772784191232158,-0.024236858467632166,-0.014874428404668544,0.09441678298201103,0.03741178364582772,0.008028352859784338,0.04326643920844581,-0.026518448297940384,-0.0175541532079225
-0.76600796,-0.5655599792646034,-0.22147083956927208,0.05951555077717767,0.02247286010138865,0.007414641295310463,-0.015781914381068598,-0.06711224167359314,-0.043796863903320674,0.030499803035110996,0.027811023582869764
-0.78458214,-0.57355145431662,-0.2871542265430985,0.1061900739414416,0.05741408823590546,-0.09586732037674063,-0.016712037427898847,0.04220906553460986,0.0332457341190299,-0.02961871450370271,-0.02073734866292688
-0.7562498,-0.556489461656348,-0.33437995176655877,0.07517753842374947,0.0826826107162495,-0.047414933082235225,-0.01292916177921046,0.03892522875832861,-0.01684982195333408,0.01626876157120736,-0.0012406092318486938
