ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4
-0.021060623,0.03387063853210944,0.03171331647474896,0.5630659966570835,-0.35937664843661676,-0.2779018787844695,-0.012432047442855611
0.002851352,0.00026471700453533,0.07444091282216596,0.6008296025198058,-0.38111916700125664,-0.2803400343442286,-0.011224679001021799
-0.06795052,-0.03772633101286991,-0.028122916320789556,0.6846245510013989,-0.39516775562618517,-0.2816684451541621,-0.009889622887392086
0.021514527,0.04055479236217302,-0.0949116066379501,0.7669377695482776,-0.4007896208085775,-0.2818494410749282,-0.008427366388994814
0.041233737,-0.12447340700099442,0.04834244112549874,0.802300420681147,-0.39723807991628873,-0.2808573311231244,-0.006840306766238298
0.20651202,-0.02753047800628021,0.14498117375451605,0.7569276365656183,-0.384013490201703,-0.27872159594534246,-0.005131226166808712
0.3066026,0.2640792605204247,0.07178240627832101,0.6113421506522295,-0.3618127053950906,-0.2754856030930639,-0.0033029089628207166
-0.6742897,-0.29643991081172527,-0.16385530772498286,0.39019155380938797,-0.3316351756285203,-0.2711927201177705,-0.0013581395263889899
-0.6932199,-0.023902515764913215,-0.23873001855997264,0.1290790021595209,-0.29448035103406317,-0.26588631457094386,0.0007002977703719394
-0.63888484,0.14332802244838033,-0.13565323524086254,-0.13847181001501094,-0.25134768174378846,-0.25960975400406566,0.0028696185553473007
-0.58202153,0.20042236303671193,0.055378055109932635,-0.38732596274468317,-0.2032366178897664,-0.2524064059686174,0.00514703845642243
-0.76600796,-0.03262841151937308,0.24909397066283148,-0.594537044624794,-0.15114660960406645,-0.244319638016081,0.007529773101482985
-0.78458214,-0.07942471521147788,0.3528283886707402,-0.7365309268609797,-0.09607710701875875,-0.23539281769793816,0.01001503811841409
-0.7562498,-0.017099541369391628,0.3083089172448413,-0.7953273922017184,-0.03906252024316216,-0.22566931256567035,0.0126000491351014
-0.77001387,0.04175828320300923,0.1454359283930176,-0.7760304206451323,0.018732807440435144,-0.21519249017075942,0.015282021779429824
-0.9338699,-0.074170143607801,-0.06034921796154686,-0.6895521917618501,0.07614919971659971,-0.20400571806468684,0.018058171679285022
-0.82469827,0.1375793661313994,-0.37627308194241504,-0.5468147918585267,0.13203688700592434,-0.1921523637989346,0.020925714462552543
-1.0165536,-0.2208726731643302,-0.46425685778224834,-0.3608762396145558,0.1852460997290011,-0.179675794924984,0.02388186575711729
-0.38304225,-0.2047354325442928,-0.12094619899258092,-0.15229214896609736,0.23462706830642288,-0.16661937899431692,0.026923841190865147
0.8923553,0.3490232774424118,0.32684915585084073,0.06043047071469901,0.27903002315878206,-0.15302648355841486,0.030048856391681332
0.67085224,-0.30670361076508934,0.5061062609498557,0.25983074428987146,0.31730519470667123,-0.1389404761687597,0.03325412698745076
0.6675529,-0.42586365605946774,0.4032104613743749,0.42977113708518333,0.34830281337068303,-0.12440472437683298,0.036536868606059515
0.76246077,-0.21785834970768783,0.11848058618631198,0.5605337228086897,0.3708731095714099,-0.10946259573411643,0.039894296875392504
0.9125723,0.13532726338890083,-0.2040163484913065,0.648228901741718,0.3838663137294442,-0.09415745779209163,0.043323627423335065
0.92496294,0.3198432669483145,-0.439395701682209,0.6900933206929829,0.3861326562653789,-0.07853267810224034,0.04682207587777307
0.935762,0.3802772259495797,-0.4921564536711336,0.6831539363396426,0.37673274841331106,-0.06263231489799097,0.05038685786659121
0.9925651,0.31977712070874503,-0.3154472548393729,0.6249347071742102,0.355791713544813,-0.046506375606070564,0.05401518901767536
0.98747766,0.0524514113670896,0.06491030556841836,0.5180929509239949,0.324537011378786,-0.030218304197199567,0.05770428495891096
0.8532987,-0.2699646470700871,0.4246058786840305,0.36662174765789557,0.28441909051758807,-0.013834731107609955,0.061451361318182816
1.1034247,0.21529826911894034,0.405061151551753,0.17834553281588778,0.23688839956357555,0.0025777132264662643,0.0652536337233768
0.028810276,-0.16304574555028767,-0.05601424506225925,-0.023585836677735353,0.18339538711910694,0.01895239836879713,0.06910831780237824
-0.19925705,0.11612500264386268,-0.336816728969022,-0.21219114852760235,0.1253905017865388,0.03522269388315059,0.07301262918307228
-0.38435182,-0.10886012324107325,-0.10636449612776308,-0.36173714562603176,0.06432419216822897,0.0513219693332947,0.07696378349334444
0.03377061,0.12153099702929349,0.21393250707619452,-0.45148239161610015,0.0016469068665348806,0.06718359428299724,0.08095899636108006
-0.23128872,-0.13860464488344268,0.2670461793566761,-0.466275770667238,-0.061190905516186424,0.08274093829602654,0.0849954834141645
-0.21270794,0.02930526094279077,0.10455310738749647,-0.4107695988461115,-0.12279454070080938,0.09792737093615046,0.08907046028048325
-0.21539292,0.17641388800609836,-0.11197750093164999,-0.3036944397283704,-0.18199227170113624,0.11267626176713672,0.09318114258792157
-0.18834053,0.217743980163434,-0.22644729319410656,-0.16621482743224417,-0.2376681158542019,0.12692098035275376,0.09732474596436481
-0.23214808,0.010376602128657616,-0.17681287005767324,-0.01909910386841146,-0.28870609049704066,0.1405948962567693,0.10149848603769844
-0.14584641,-0.15980326986873733,-0.02985304252598476,0.11846915788265006,-0.33399021296668713,0.15363137904295146,0.1056995784358077
-0.036817644,-0.29119089765583905,0.12318614024635538,0.22770257694801313,-0.3724045006001757,0.16596379827506816,0.10992523878657812
0.2829773,-0.09691233182939456,0.20121062387440244,0.2898137724547508,-0.402832970734541,0.17752552351688736,0.11417268271789485
0.64106625,0.3002264583030878,0.16689178907519822,0.291569551141014,-0.42431059870912086,0.18824992433217708,0.1184391258576437
-0.14105302,-0.26554500511534523,-0.0017774473198705198,0.24213343557841135,-0.43666579224489266,0.19808000526798744,0.1227217838337096
-0.38801715,-0.2713738695295672,-0.16696514250027175,0.15694299750620694,-0.44063631855484214,0.20699731080449615,0.127017872273978
-0.462481,-0.21746392245066543,-0.20580093358925952,0.051615774052809246,-0.43715355754748375,0.214997032728265,0.13132460680633454
-0.025503667,0.19524595763323122,-0.09312213409032978,-0.05819216729608973,-0.42716493842373826,0.2220904121182623,0.13563920305866423
-0.10207872,0.0014653498095743146,0.09649689148830615,-0.15667063762566322,-0.4116219027076279,0.22829270237655785,0.13995887665885276
-0.09967843,-0.0971071773843719,0.23897555683134153,-0.22797091766380156,-0.39147589192317506,0.23361915690522178,0.14428084323478518
-0.07227122,-0.08887423857501832,0.2538792404769453,-0.25616871215757775,-0.36779485726502004,0.23808502910632348,0.1486023184143473
-0.07767746,-0.03723908033671569,0.13706444635610826,-0.2303249673601347,-0.3418039488666153,0.24170557238193333,0.15292051782542407
-0.09927953,0.02993686453020623,-0.056760388941692795,-0.1605752352611473,-0.31360946755738817,0.24449604013412102,0.15723265709590095
-0.23741832,-0.04786562797334242,-0.2522088419425443,-0.06234261327962735,-0.2830088744231063,0.24647168576495673,0.16153595185366357
-0.027238475,0.09447351561218167,-0.3347834948435478,0.04939575437779463,-0.2497996305495358,0.24764776267651026,0.16582761772659704
0.22873926,0.04700025021992344,-0.1840598617550973,0.16143367394417976,-0.213779197022444,0.2480395242708513,0.17010487034258684
0.38435972,-0.2420653019515377,0.11818345237394179,0.26095945522562564,-0.17474503492759783,0.24766222395004972,0.17436492532951842
1.3056155,0.31935886478631365,0.3584665815146031,0.33514854561839497,-0.13249460535076477,0.24653111511617615,0.17860499831527685
1.0050076,-0.10737902887335832,0.40055184963327334,0.37117639251874834,-0.08682536937771124,0.24466145117129964,0.18282230492774815
0.6494277,-0.43723756372667866,0.33535172717996437,0.35982382222134757,-0.03759283198694037,0.24206858245232166,0.1870139638599854
0.65149635,-0.36628919183043807,0.26643208584269934,0.3063366132829916,0.015071889603559723,0.23876824703546923,0.19117670606571818
0.7099822,-0.21617252435776332,0.2055257214201752,0.21979894044458634,0.07074661699735865,0.2347762807089119,0.19530716478673124
0.7222329,-0.09224077578432086,0.14665903301362826,0.1095754975618288,0.12872865268323372,0.230108600159136,0.199401892366494
0.73589396,0.04923410194239417,0.0850750171961234,-0.01490975089801996,0.18825602853839918,0.2247814340092025,0.20345712921190065
0.7791666,0.23586410328758847,0.01268843412802285,-0.1442328404676986,0.24856677644006955,0.21881108867203697,0.20746903793998087
0.72973996,0.339533734842982,-0.07337054815682195,-0.26896980667994913,0.3088989282654595,0.21221387056056693,0.21143378116776257
0.70489585,0.4834654079567944,-0.18771699638106218,-0.37969668506750875,0.3684905158917835,0.20500608608771767,0.2153475215122753
0.23727135,0.19317483105537275,-0.3319040043454745,-0.46698951116311777,0.4265795711962554,0.1972040416664163,0.21920642159054776
-0.09352824,-0.01904904884626534,-0.4472896844395069,-0.5214243204995163,0.4824041260560906,0.18882404370958866,0.22300664401960912
-0.52273536,-0.47016750667556084,-0.4596439914045932,-0.5347822514802664,0.5352316395137707,0.1798823986301617,0.2267443514164879
0.66067797,0.4837572273426327,-0.3033602709858049,-0.5047056879630016,0.5841755823668988,0.1703954128410614,0.23041570639821354
0.8521094,0.2594145433740172,0.005211979893690711,-0.4342054525592574,0.6272920649545211,0.16037939275521462,0.23401687158181386
0.93967307,-0.11258514248264839,0.3298312592543961,-0.3273332018513395,0.6623655007097259,0.14985064478554694,0.23754400958431898
0.9052026,-0.4882877419300608,0.514631872918268,-0.1881405924215505,0.6871803030656005,0.13882547534498546,0.24099328302275724
0.91479987,-0.5649618908604072,0.43125755047208364,-0.022697720427524673,0.6995208854552344,0.12732019084645646,0.2443608545141573
0.9510403,-0.3475641120556404,0.08600333680883888,0.1524354295566499,0.6971664438689705,0.11535631514563238,0.2476428866755488
1.0609199,0.053925375196520776,-0.33370847663678743,0.3090159129209716,0.6778753045261641,0.1029762418691711,0.25083554212395986
1.2715573,0.4708101988462455,-0.5992006955528577,0.41638465494028837,0.6394005762034277,0.09022758208647659,0.2539349834764198
0.5300593,-0.37315394784884465,-0.46128864813293896,0.45044990831231413,0.5799566674525595,0.07715794686695251,0.2569373733499574
