ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6
-0.78904176,-0.42306442603802635,-0.397479140490649,0.02317562256558444,0.04287326125618476,-0.022414119190331955,-0.1374432003311511,0.09811005475435476,0.006913601386182268
0.6045697,0.9380163344474133,-0.3440440133395672,0.018562955193547684,0.04643749288773285,-0.021822702281727578,-0.13863626400784748,0.0981428569004489,0.006932391968464592
0.39308175,0.6289319271205728,-0.19528031239877713,0.009530347125988504,0.04862266801472095,-0.021353016481042996,-0.1397328278974754,0.09817097429671275,0.006952046106008503
-0.044124343,-0.014341659454267085,0.007595468074715489,-0.005369826620322975,0.049310679020943,-0.021009074206874954,-0.14073108491513098,0.09819441509294494,0.00697256127936749
-0.72229975,-0.9131260375166143,0.2669333491884335,-0.026595663268016177,0.048381030549144194,-0.020793975855363772,-0.14162936142447757,0.09821319094513173,0.006993934969095038
-0.19763748,-0.6482961287552339,0.5140339343861515,-0.053864158652776856,0.04573311496238734,-0.020713182836120687,-0.14242619880233642,0.09822731013687012,0.0070161646557447095
1.4493849,0.9236519289034609,0.6112596360891717,-0.08423628645478543,0.04134013044951093,-0.020771862525108403,-0.14312021203735312,0.09823676714438016,0.007039247819869903
0.38360783,0.08446402536484031,0.4501301431122656,-0.11166223351967425,0.035180624247872425,-0.020971780345153294,-0.14371016905334225,0.09824154693126057,0.007063181942024247
-0.8294919,-0.8006177751864186,0.1272940863323727,-0.12904196319941988,0.02725727773218661,-0.021314037013520228,-0.1441952198631056,0.09824163433055048,0.007087964502761117
-0.87322724,-0.426876138172303,-0.21043028349713963,-0.1293895215749849,0.0176473463102319,-0.021799697887333613,-0.1445748624283594,0.09823701366616223,0.007113592982634102
-0.24823849,0.35203531066508875,-0.4462246853498831,-0.10655427879907259,0.0065805270669097,-0.022427128358452227,-0.144849006382937,0.09822767191071796,0.007140064862196655
0.055149496,0.7252958478349876,-0.4962532337967,-0.05664994948914992,-0.005517749770371279,-0.023193271872028087,-0.14501768980122423,0.0982135894559899,0.007167377622002296
-0.48422223,-0.06792062233590364,-0.3139041787491203,0.0172169701523524,-0.018104492476893875,-0.024094623439697354,-0.145080845337325,0.09819473145688971,0.007195528742604512
-0.6901604,-0.7393854863292806,0.03185506893383516,0.09931468349051215,-0.03053573871307471,-0.025127965828831145,-0.14503836501159792,0.09817105390122297,0.007224515704556818
1.150856,0.7212521408684759,0.3593477990432493,0.17146885221704966,-0.04210303523158923,-0.026287657188318523,-0.14489019349188156,0.09814251187613933,0.0072543359884127325
-0.27823347,-0.6958629476713082,0.3451733395926112,0.21757640933366368,-0.0520680230544093,-0.027564762205875972,-0.14463634359636104,0.0981090578237461,0.00728498707472571
0.48532882,0.4110087580162836,0.022481782294244815,0.22734556666802055,-0.05975019621252474,-0.02894850707185215,-0.1442768645899437,0.0980706396133994,0.007316466444049277
0.39681032,0.5680885903440742,-0.22466084180622126,0.19884851470573306,-0.06461111781388106,-0.030425378127404916,-0.14381180879260355,0.09802720149701868,0.007348771576936928
-0.8205436,-0.622652004977303,-0.1743307323651422,0.13470794143426093,-0.06629477833008418,-0.031979296152065594,-0.14324119655177023,0.09797868726210238,0.007381899953942186
0.54663247,0.5523232208922773,0.08458396670903631,0.04422410609305874,-0.06456735436892107,-0.03359262098129842,-0.14256503184938038,0.09792504073272745,0.007415849055618522
-0.32606533,-0.27739548277315923,0.19685868400420328,-0.06024878167070694,-0.05933629399815306,-0.035244636396807076,-0.141783356193623,0.09786620572621932,0.007450616362519437
-0.27624708,-0.10179703697958484,0.11957630091187896,-0.16520457719724013,-0.05062485841332264,-0.03691203201230123,-0.14089632305647426,0.09780212605990336,0.007486199355198459
-0.3062365,0.08186707067436974,-0.011597321451384823,-0.2557848205918394,-0.038552746835943834,-0.038571377369100296,-0.13990419560829526,0.09773274571317822,0.007522595514209068
-0.6742147,-0.1015790166455743,-0.10500290984652592,-0.3136194755961844,-0.023330186671532128,-0.04020108099563766,-0.13880725302704197,0.09765800903754183,0.007559802320104768
-0.41077828,0.15413788821364943,-0.14186873914999482,-0.3184066406742896,-0.0053352341831407815,-0.041783511621039444,-0.13760576346503195,0.09757785931057446,0.007597817253439064
-0.8227848,-0.3224086886919833,-0.22211942433442416,-0.2558195708626585,0.014660592584951298,-0.043302337357709664,-0.13630003013623618,0.0974922390115354,0.007636637794765451
0.10521457,0.6534508537316469,-0.3916929191141722,-0.1298509531320404,0.035371069798399934,-0.04474071366778917,-0.1348905066891684,0.09740109142343285,0.007676261424637432
-0.020394739,0.3234847131227,-0.35736848264323856,0.03152712122523332,0.055177515756712266,-0.0460809479009937,-0.1333779234913516,0.09730436394785709,0.007716685623608531
-0.9214572,-1.1636559855815245,0.022293864315687185,0.1939042913353066,0.07240149893369377,-0.047304221445551846,-0.131763199056508,0.09720200702260966,0.007757907872232205
2.0783098,1.2495496801834196,0.5488722817817839,0.3198585462941265,0.08537196261576224,-0.04839305268306923,-0.1300472653380867,0.0970939732420935,0.0077999256510619805
0.88276875,-0.16501132130970292,0.6788737345102749,0.3730955610362448,0.09249222689180257,-0.049331566057341375,-0.12823111161160433,0.09698021563499801,0.007842736440651345
0.02539902,-0.7814172167756052,0.4366914415979077,0.3349442796157739,0.09265482029829476,-0.050102374428515964,-0.12631581947637582,0.09686068723001226,0.00788633772155381
-0.51670945,-0.7436566200683532,0.009756696066778299,0.22940961259719814,0.08604871018790278,-0.05068371299161052,-0.12430257167304143,0.09673534105582576,0.00793072697432288
-0.24660857,0.08258731749358049,-0.3948201467841934,0.09127498003802238,0.07352080373507158,-0.05105168673489503,-0.1221925482643059,0.0966041301411278,0.007975901679512048
-0.11966403,0.5247561943261265,-0.5730717436137276,-0.04586611014668157,0.05602793848660042,-0.05118386068714323,-0.11998689264192143,0.0964670075146077,0.008021859317674815
-0.6757775,-0.08929106873242151,-0.4180423314177564,-0.153276759835292,0.034542867647169545,-0.0510614643717019,-0.11768674346909223,0.0963239262049547,0.008068597369364678
-0.7146054,-0.3678050284760788,-0.06363044122592777,-0.21406405611762744,0.010090200633280665,-0.050667974677219514,-0.11529339307491919,0.09617483924085805,0.008116113315135164
0.28888175,0.3556118654028681,0.23619047819960262,-0.2163086825416888,-0.01615930598354152,-0.04998440480334345,-0.11280827034574782,0.09601969981237919,0.008164404635539736
0.09745853,0.16115447254931162,0.21122135794120825,-0.15365923364149686,-0.04271328032802057,-0.04899219225425402,-0.11023285493953237,0.09585846175506733,0.008213468811131915
-0.35760254,-0.07679736325113687,-0.07539487291039412,-0.04538677365581861,-0.06761088932179113,-0.047675498514012364,-0.10756866066818586,0.09569107970235374,0.008263303322465202
-0.4248252,-0.08908542108604489,-0.2829561439699785,0.07095199562002732,-0.08870972057880666,-0.04601963363922785,-0.10481725787405656,0.09551751131860943,0.00831390565009308
-0.6908876,-0.5977285464240271,-0.10148090877256115,0.15687721001819757,-0.10395093609340217,-0.044013290150870216,-0.10198020345857652,0.09533771530204832,0.008365273274569077
1.0054865,0.6918069710711547,0.27703423335532334,0.18109544898319982,-0.11152062162094661,-0.04164869718585701,-0.09905912008545469,0.09515164316025343,0.008417403676446673
-0.44482693,-0.7317552258808061,0.3081411792583486,0.12170642903896646,-0.11046423203840224,-0.03892447914912026,-0.09605577081533989,0.0949592388327137,0.008470294336279383
0.5218341,0.7394454587517377,-0.050645019029925124,-0.012047387673511167,-0.10133424672032464,-0.03584996262124922,-0.09297198445289824,0.09476044475246222,0.008523942734620704
-1.2642235,-0.7079220868614549,-0.24822331495797936,-0.1745303816683907,-0.0854986941753392,-0.03244761589439299,-0.08980968025449741,0.0945552033525316,0.008578346352024147
0.12373384,0.6163071964993765,-0.10246637657198003,-0.3067953646268894,-0.06443602682676848,-0.02874975297024161,-0.08657088259611205,0.09434345706595479,0.008633502669043159
-0.7202907,-0.2111801735230681,-0.09868264021114648,-0.3502675697401514,-0.0395746699212163,-0.024791577102184124,-0.08325762220285535,0.09412514832576456,0.008689409166231305
-0.6401988,-0.07100823292264061,-0.2988244076393549,-0.28520647326584025,-0.01235927044305707,-0.02060791431515626,-0.07987210146709484,0.09390021956499377,0.008746063324142074
