ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5
0.20305848,-0.42720765591574833,0.4678596344620774,-0.04054907357456229,0.010301310352547858,0.009477354005572602,-0.036297854625288846,0.21947476529540158
1.3012978,0.351667792887671,0.7612298871650366,-0.004865963599981795,0.0009289602613297038,0.011942054250716528,-0.03896008932169046,0.21935515835691852
1.2527512,0.08775184700424109,0.9605650978615479,0.01342200604764434,-0.0029939277688808747,0.016364313976079875,-0.04162478854425626,0.21926665142362392
0.8257829,-0.37050230384222677,0.9934018825923913,0.006083684426170175,-0.0009618883276976887,0.022827545656921935,-0.0442760201324365,0.21920999962687754
0.53445077,-0.4346942052825351,0.7890361325602072,-0.028184888948463462,0.004788605551095736,0.031214122093928327,-0.046894954072270886,0.21918595809803815
0.59574366,0.12471877073559841,0.32260410451353116,-0.0738023344852146,0.011133716984925377,0.041356880632492966,-0.04946276034979801,0.2191952819684647
0.5257585,0.6028767793246552,-0.2012345020520555,-0.11114632793688642,0.014895774627816835,0.053088658618011035,-0.05196060895105743,0.21923872636951627
-0.7393458,-0.28629709248100016,-0.5765409395628541,-0.12062274494663339,0.012947187697743527,0.06622041272228034,-0.054369669862088195,0.21931704643255207
-1.2859459,-0.759937471778022,-0.6888543163141475,-0.08356206866206838,0.00320757104462396,0.08044050148961222,-0.05667111306892946,0.21943099728893115
-0.6269257,-0.3886837493181937,-0.48972870012255426,0.008442269283078821,-0.012953291595270502,0.09526254624054782,-0.05884610855762033,0.2195813340700121
0.26604316,0.03735075740587346,-0.1420819047697283,0.13503496201788295,-0.03326851383844837,0.11011487359146577,-0.06087582631420001,0.2197688119071545
1.2181177,0.5841121143732715,0.1389250493145086,0.26887318584788467,-0.055458654483653544,0.1244132553409792,-0.06274143632470748,0.2199941859317172
1.3868402,0.6015766947128058,0.18648609455062112,0.3826141170786236,-0.07724427232962948,0.137573463287702,-0.06442410857518215,0.2202582112750589
0.3275475,-0.38440381900329235,0.054281608557907216,0.4503477373733809,-0.09634592617511914,0.14901126923024702,-0.06590501305166317,0.22056164306853948
0.8306346,0.2045926470331735,-0.027251483711266216,0.45205235243200576,-0.11064127742446868,0.15814244496722787,-0.06716531974018966,0.22090523644351737
0.497409,-0.08970110209624482,0.010397193625420542,0.37786299617345065,-0.11863639790443518,0.1643827622972577,-0.06818619862680052,0.22128974653135156
0.46538877,0.06805100955251163,-0.04877900648916259,0.24519612719921227,-0.11911428098042266,0.16726781195199505,-0.06894881969753523,0.22171592846340152
0.18071237,0.0209142431893625,-0.106960128101466,0.05853280583424802,-0.11133725750494824,0.16681447571546504,-0.06943629770937618,0.2221845285767149
-0.1593121,-0.20939009684213716,0.008315925609881819,-0.1797744515979429,-0.09468772428331453,0.16317058991803043,-0.06964238630555974,0.22269604350104205
0.4240286,0.31121855656200387,0.3157511766786886,-0.4445671767467332,-0.06854813987575965,0.15649830354037989,-0.06957406701835903,0.22324994685977945
-0.44607905,-0.41172832220639227,0.3678679058243612,-0.6714848272349254,-0.032300962842522055,0.146962839895736,-0.0692405568152173,0.22384487337896
-0.42569685,0.10887741697392476,-0.038081780502086486,-0.8017216421463583,0.01467134825616074,0.13472942229732107,-0.06865091657174917,0.22447930169278726
-0.32726815,0.5363870252679106,-0.4503541155904648,-0.7624017030141472,0.07179986600644712,0.11996327405835712,-0.06781420716356917,0.22515171043546642
-0.951002,-0.5003830205368216,-0.3414058903973238,-0.5049335839129124,0.13376978758008234,0.10282961849206732,-0.06673948946629275,0.2258605782412009
0.94811654,0.38566434798196664,0.2373386419276912,-0.1136285295052012,0.19407984129520855,0.08349367891167359,-0.0654358243555342,0.22660438374419548
0.8803184,-0.24575105828276114,0.36057076062459203,0.29367993068605647,0.2462287554699683,0.0621206786303983,-0.0639122727069086,0.22738160557865467
1.1807271,0.1536915719933704,-0.06669912492505842,0.6051307265649697,0.28371525842250295,0.038875840961464105,-0.062177895396030705,0.22819072237878196
0.94349235,-0.018832682794682525,-0.2531785201184292,0.7327526257437964,0.30002694451063067,0.013935523178417732,-0.060241753298515464,0.22903021277878247
0.87874275,-0.14311805260100527,-0.05336110590076915,0.6254389647483775,0.290419644400625,-0.012422348770110473,-0.058112907289977735,0.22989855541286028
1.1056366,0.16421261219508013,0.19041806874148318,0.3583035486368216,0.25738914339745206,-0.03968058364002437,-0.055800418246032345,0.23079422891521956
