ORIG,TREND,Periodic0,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8
0.3009669,0.20247596321593186,0.13905906272523846,-0.17075251353002327,0.1774713603908913,-0.003463540637817913,-0.0964660920025253,0.0276342794812806,0.03201790223118357,-0.012340479526682145,0.005330957652519938
0.2987844,0.19179610163225602,0.1679342811662105,-0.16001887776626653,0.040597204097824774,0.08266385622893434,0.017702305919106896,-0.04068161977377571,-0.051580044107837945,0.03628195681299315,0.0140892357905553
0.23268466,0.17421904506887972,0.19356659270171517,-0.10892583686475833,-0.08428955295615775,0.009914226823126556,0.08603688897485973,0.008068918623002812,0.05265523017872895,-0.0573715643749105,-0.04118928817448758
0.22125776,0.153185803198783,0.2094193128021495,-0.025331096609384308,-0.10897072054552392,-0.08199924371013236,-0.023074489513592096,0.04254832399906931,-0.04364314978836773,0.05319004518501124,0.045932974981986514
0.20170566,0.1296551106514472,0.2095443452046255,0.060275127564951944,-0.027046965542211504,-0.05217203949798592,-0.07994225969818282,-0.04373488020970087,0.04102411599511667,-0.018491073385589345,-0.017405821082471185
0.45132008,0.10382068202301176,0.19232342240068187,0.11527287537997423,0.07373927989394528,0.0562752447662119,0.024563099502761795,-0.011146243848116162,-0.04964988964411668,-0.02753975088027004,-0.02633863959408288
0.80414665,0.07261972107904424,0.15368844310871196,0.1117027682421378,0.09840943664167269,0.07734970812242756,0.07842351446090444,0.047344850222591654,0.05775661896171914,0.05583642123168814,0.051015167929102656
-0.0068195825,0.03659530444872974,0.08562418229429272,0.055688904921346497,0.02454498646210946,-0.014736812442701534,-0.03551272492772314,-0.014242616740917521,-0.053925587989111706,-0.05181209173760682,-0.03904312678841709
-0.12590536,0.0009061293779472284,0.025619280455205354,-0.01389653966066264,-0.048035795914205676,-0.0736573053950959,-0.05438860400553223,-0.03748562506768247,0.04249826324362005,0.02502665398774941,0.007508182978657515
-0.16851847,-0.03376332085708918,-0.022301836819102947,-0.06808615501430694,-0.061832711722152614,-0.026689629898040905,0.027146794558396626,0.03454353690092626,-0.036313997931330985,0.002343034525147425,0.016435816257553228
-0.12448126,-0.08351145153366311,-0.0710357363799857,-0.062470441680659475,-0.026582933860036424,0.07162592834116854,0.026686044304732433,0.02562634261858928,0.04081514244615347,-0.018759050787526987,-0.026875103468772133
-0.28173208,-0.12188036010575373,-0.12865927942480596,-0.01336583096232869,-0.0008579679690144893,0.054520059413217116,-0.017520964221361644,-0.06746724499605092,-0.04038537421742535,0.023827611642895725,0.03005727084062812
-0.30572993,-0.14248896896049806,-0.18854147772213414,0.05203709888030694,0.010313985501439495,-0.043338779952300774,0.0005492694787030822,0.02637117027866536,0.027064206160862886,-0.01760213257756127,-0.03009430108748355
-0.28959188,-0.14273856022830608,-0.24267459895585328,0.08696846831175054,0.031352588977825564,-0.07623653346666504,0.004845260304595508,0.044099054883096206,-0.009072912284065777,-0.0012749839438046418,0.01514033640142684
-0.29978117,-0.12058237825184481,-0.2849288310606719,0.06227462969718809,0.058681341424658195,0.006924189428295396,-0.025445315733987884,-0.04751081557911539,9.854754800977598e-05,0.0284390641172845,0.022268398410183996
-0.3824654,-0.07496716130991192,-0.3066714419559977,-0.016997087523376322,0.051745289308395434,0.07982698565261206,0.011674992945403145,-0.018889359181518656,-0.0003672413098776845,-0.0471567077147234,-0.0606636689110047
-0.17836247,-0.0031160559300097202,-0.3018487944663886,-0.10589138785916072,-0.012370137457419146,0.03385295251023587,0.05664409681064153,0.05848126544958047,-0.0036662145115191128,0.03775255047216132,0.061799254981878236
-0.54820377,0.0937913788317378,-0.2796384616603885,-0.15475531513544516,-0.09822050896325565,-0.06692447239054608,-0.04011807205462149,-0.011028289319882381,0.019742979298257562,0.0014075643625409023,-0.012460572968397313
-0.5618956,0.21446036639585525,-0.20799235551170397,-0.12804591603953205,-0.10133472113350916,-0.07189769201903581,-0.0679183266791229,-0.06365415886105484,-0.038141324530563084,-0.046318996771768435,-0.05105247484956492
0.5687671,0.3545954305248111,-0.08206117847552234,-0.030957377763522125,-0.0037596146720246964,0.029834471630918607,0.0568296888078952,0.05961569019755682,0.04387091635431536,0.06622407225842872,0.0745750011371431
0.67523926,0.4962998368128172,0.042404144040480554,0.06602892661125984,0.08093016950464858,0.06845394292842596,0.04423884486876818,0.010157654627736167,-0.03742667296123865,-0.05060953323395122,-0.04523805319894715
0.97384286,0.6297437667235372,0.16467304464853677,0.11518225161417958,0.09719667809761884,0.006103809923383008,-0.035993444770607466,-0.04782006081678706,0.032538891006344495,0.014683711114941841,-0.002465787541147484
1.0986667,0.7410393276399038,0.2794559770860218,0.08831775560281963,0.04924722888245868,-0.05333622855377149,-0.030262318052165928,0.010359254109082703,-0.0373702007084784,0.018504548766372024,0.03271135522775672
1.2221533,0.8199558282654106,0.384920477584714,0.008056068526904537,-0.014098144327918569,-0.02123457517773395,0.03144612939440194,0.04156900393591238,0.045281990495631634,-0.03639266202157493,-0.037350816675748306
1.2394811,0.8637446712373343,0.4600412761726721,-0.05910670055569957,-0.0690371894062159,0.04852893121488675,0.0010059210531710287,-0.026952581535028275,-0.046017030932912,0.038610964103644764,0.028662838648145995
1.210046,0.8678089757629721,0.5016074285519256,-0.0641504831745881,-0.08874516787653082,0.03562904971545501,-0.009458605126092996,-0.03031477204046627,0.04184286772330149,-0.028517322075613687,-0.01565597146036313
1.2685912,0.8311135967545369,0.5052593432268475,0.005109121735755699,-0.05647799544924165,-0.03864812640198091,0.012461151632117905,0.04509826711714202,-0.043527632355294575,0.009994989584377788,-0.0017915158442615834
1.3742037,0.7542677248592665,0.4624996046032489,0.10983752128705629,0.021092065365041525,-0.050576608297958126,-0.008889502545419557,0.0030509198337156825,0.05403090671374512,0.009687275975761966,0.019203792205541137
1.1143042,0.6349333659973964,0.3757917368760626,0.1726361152544846,0.09969284206707969,0.02079364437934126,-0.03703839433585926,-0.043852567879123686,-0.06411547155850165,-0.02084876382816729,-0.023688306972713086
1.2570941,0.47954457862372435,0.26004940872249127,0.14893344906176703,0.12029607576676941,0.07442339724344291,0.05032927685348182,0.028151002307915857,0.0660836183082086,0.019998651179998717,0.00928464193219975
0.4682849,0.2974395514823063,0.09588741956779051,0.040762898492507436,0.03189580088292591,0.02067970181468734,0.031505594305790696,0.016944425006716647,-0.06316532327578377,-0.014291155277565823,0.010625987000624499
-0.20284292,0.10570860111868077,-0.07840397843163506,-0.08905097774219552,-0.0817992190494578,-0.06178324379595438,-0.047512800803627984,-0.014807034983912485,0.06398306688093522,0.013827558917342043,-0.013004892110174568
-0.8250746,-0.07388944453662867,-0.24289001850051103,-0.15704040329056762,-0.13108139028825155,-0.048288388904514715,-0.04956591181159633,-0.029164226598107735,-0.06822512070275363,-0.019465663705461995,-0.005464031661606445
-0.547675,-0.22487324922885224,-0.3688007819283673,-0.12597254811264175,-0.07294202897909573,0.03206359710373417,0.06108393574387923,0.038750469268795946,0.06769095517136275,0.02193733646617977,0.023387314495005498
-0.86350256,-0.35016176624507817,-0.4524642173383568,-0.056448560165382446,0.03504244314054324,0.0234039057452688,0.04235337153455907,-0.013461378281238745,-0.05976686013728144,-0.012947889862697414,-0.019051608390335668
-0.8516123,-0.4438719178369196,-0.4765565227954762,0.0007884567044748741,0.11715035345446212,-0.02608466902168576,-0.055666578687624965,-0.003170200769777947,0.048152161356497476,-0.005157629308112583,-0.007195753095836799
-0.8808052,-0.5048055477279358,-0.4466031596505101,0.007549035229451528,0.10524296327178792,-0.005874785480507265,-0.052968811263466406,0.0018326375083339967,-0.03681914924167138,0.019998876690864354,0.03164274066365384
-0.848883,-0.5287071220086691,-0.38088564331735736,-0.02219926126912428,7.76274970244857e-05,0.055772172377356655,0.055980903538027,-0.004060081674200809,0.027268914539206924,-0.02011204167831189,-0.032018468003951216
-0.90188175,-0.5163411606494583,-0.29476756067876725,-0.0537593955772462,-0.11331210853716737,0.015733512821918344,0.05897593907600183,0.008519933030730542,-0.01986597869394525,0.005283531991828591,0.007651537216105457
-0.92672896,-0.4705634648848651,-0.1940763232339687,-0.04910101990176361,-0.1259589426690056,-0.09339613754242947,-0.04476559855930774,0.002259324265016742,0.013797511623220293,0.013046495800310795,0.02202919510279275
-0.7235602,-0.39274999013356643,-0.0929356802713337,0.012950195528256436,-0.021533994560626445,-0.07077654853985149,-0.07555413933420173,-0.020934041170753946,-0.006535951374169582,-0.021189283185286005,-0.03430076695846673
0.06968623,-0.29469294951230035,0.00479788103921622,0.09196451314587485,0.11067625569230408,0.08094876714124735,0.04272393138873733,0.0029123070885036144,-0.004628229516226982,0.01359024736586741,0.02139350616677658
0.3828055,-0.19545159803538018,0.07247983607227221,0.11727772020066989,0.13106639586485183,0.1256476670519568,0.0743077250275684,0.03518686870848092,0.016081531984048485,0.003553617303483909,0.0026557358220476376
-0.04399182,-0.10681108646249282,0.1085358519139333,0.06365680816136036,0.023360575197150454,-0.020036244730889895,-0.028670559225336966,-0.02696222090836096,-0.020882118538764368,-0.018617428808733565,-0.017565396597865587
-0.1334563,-0.02408341400540006,0.13106376228067243,-0.012421076082499222,-0.09173033370068095,-0.12330228736583035,-0.0672295251935003,-0.009309515912274897,0.020364020447206675,0.02490115282238466,0.01829091670992215
-0.03549894,0.05289393971276433,0.14716478235599234,-0.057093081207172755,-0.10560135069812551,-0.03982377991996998,0.007603046224816066,0.017457175893768686,-0.021239427740335527,-0.0229035130891576,-0.013956731532580088
0.41281688,0.12597022774511565,0.14687497008759895,-0.03724126209167665,-0.032847168288152984,0.09619642592237378,0.05526567698968955,0.009360111440843607,0.025492535968425472,0.015221639716631038,0.008523722509151295
0.37111908,0.197733569355637,0.09668210400978045,0.03767145892888371,0.020558828119903078,0.08380282830269989,-0.010059114462660272,-0.020874554612868655,-0.028547978862037422,-0.003509679211319143,-0.002338381568018893
0.37478587,0.26650087449337284,0.02124413834720367,0.10898527209435142,0.04063863544691919,-0.05645879084911835,-0.0132936365195279,-0.009097652180103652,0.028420492205804126,-0.00987541913485873,-0.0022780439040427742
0.37089694,0.3304334482616512,-0.05375973834323089,0.11308192691080317,0.061398142271822255,-0.11096178687336204,0.0003060589197761851,0.03252771390595499,-0.030331776216504625,0.021669837133089443,0.00653311403000017
