time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.70262116,,,,
1979-02-28,2.3656259,,,,
1979-03-31,0.3612735,0.9871278,,,
1979-04-30,-0.4351962,0.33453742,,,
1979-05-31,-0.7053571,-0.60283095,,,
1979-06-30,0.21689267,-0.37499288,-0.0857006,,
1979-07-31,0.9363974,0.4693574,0.5500696,,
1979-08-31,-0.4329769,0.29736677,0.0607777,,
1979-09-30,-0.7761559,-0.036954254,-0.2245026,-0.09387883,
1979-10-31,-0.6233095,-0.8722879,-0.24802306,-0.1731305,
1979-11-30,0.15228991,-0.882134,-0.06206745,-0.2647022,
1979-12-31,-0.4238378,-0.45620832,-0.15527245,-0.31649208,-0.19215694
1980-01-31,-0.65251356,-0.09175492,-0.8676703,-0.22609216,-0.14889964
1980-02-29,-0.33654344,-0.7428873,-0.98037565,-0.06565845,-0.27232817
1980-03-31,1.3629373,1.0322229,0.17799446,0.07010996,-0.13736813
1980-04-30,-0.15350422,0.5412685,0.40799353,-0.6622655,-0.09047266
1980-05-31,-0.44646785,0.119071275,-0.035108984,-0.70929736,-0.034204938
1980-06-30,-0.18733323,-0.43263894,-0.12573953,-0.29195315,-0.15963717
1980-07-31,-0.94039327,-0.855472,-0.64138603,-0.6050855,-0.9708224
1980-08-31,-0.18854894,-0.70928895,-0.6289507,-0.67000103,-0.84047335
1980-09-30,-0.28136778,-0.7883256,-0.8854568,-0.7533694,-0.7514429
1980-10-31,-0.33000156,-0.38716468,-0.871698,-0.74241006,-0.7122414
1980-11-30,-0.57660884,-0.63491464,-0.9009483,-0.82146436,-0.86139464
1980-12-31,-0.72312677,-0.75225216,-0.93078077,-1.0018345,-0.8741249
1981-01-31,-0.44925272,-0.8007739,-0.53735054,-0.9839441,-0.8536675
1981-02-28,-0.88434124,-1.163499,-0.8094331,-0.96016294,-0.8788055
1981-03-31,0.19767794,-0.20815395,-0.7877593,-1.0041475,-1.0568836
1981-04-30,-0.26932156,-0.23645566,-0.61303085,-0.6157436,-1.0553781
1981-05-31,-0.5746645,-0.4896,-0.72110355,-1.0065203,-1.1162068
1981-06-30,1.3190088,0.5982702,0.48889875,0.15449472,-0.53508955
1981-07-31,1.5958027,1.4717065,1.3310016,1.11115,0.629038
1981-08-31,-0.6422847,0.97354794,0.7386473,0.65490943,0.3624743
1981-09-30,-0.95819414,0.17085955,0.41501814,0.38465434,0.19055489
