time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.8469646,,,,
1979-02-28,1.2677182,,,,
1979-03-31,0.41632152,0.5776127,,,
1979-04-30,-0.08283745,0.3725472,,,
1979-05-31,-0.7921339,-0.46518224,,,
1979-06-30,0.08922501,-0.40009534,-0.19333582,,
1979-07-31,0.9456478,0.45504305,0.57180643,,
1979-08-31,-0.5227836,0.21779113,0.04914236,,
1979-09-30,-0.8757261,-0.17190097,-0.36414126,-0.2857803,
1979-10-31,-0.62657166,-1.1288106,-0.49697164,-0.40937907,
1979-11-30,-0.066174924,-1.1096835,-0.31838337,-0.49071673,
1979-12-31,0.005419711,-0.6201348,-0.356622,-0.5336584,-0.45909873
1980-01-31,-0.46972415,-0.18222682,-1.1275302,-0.5040958,-0.42194623
1980-02-29,-0.45631027,-0.51532614,-1.1783067,-0.3224326,-0.49460652
1980-03-31,1.1430583,0.8485552,-0.18215896,-0.1949693,-0.38596925
1980-04-30,-0.10059804,0.47669822,0.30856678,-0.9820219,-0.3684738
1980-05-31,0.005586983,0.4290007,0.31019068,-0.80026186,-0.17932348
1980-06-30,-0.0003635397,-0.04988961,0.20626117,-0.1443684,-0.19076492
1980-07-31,-0.88638806,-0.6516034,-0.47587973,-0.47824,-1.0588251
1980-08-31,0.08740622,-0.47161695,-0.3229166,-0.35378748,-0.71648425
1980-09-30,-0.06801834,-0.5204536,-0.5203392,-0.4039438,-0.5260017
1980-10-31,-0.16795473,-0.047776014,-0.52681386,-0.41666913,-0.43388617
1980-11-30,-0.19570515,-0.22896063,-0.57201624,-0.43619156,-0.47831762
1980-12-31,-0.77998686,-0.3797386,-0.615332,-0.61134946,-0.49814054
1981-01-31,-0.461298,-0.45726365,-0.13502061,-0.5826608,-0.47908217
1981-02-28,-0.97320175,-1.3145874,-0.41737586,-0.6281217,-0.49730602
1981-03-31,0.040203664,-0.32588062,-0.6103128,-0.67586523,-0.6749878
1981-04-30,-0.4400695,-0.41080627,-0.6043944,-0.2961553,-0.6954673
1981-05-31,-0.76526016,-0.7797862,-1.0259637,-0.8953708,-0.8864706
1981-06-30,2.1663833,1.2080103,1.0048971,0.69303715,-0.045892388
1981-07-31,0.6374488,1.3015105,1.1353474,0.9844575,0.6655932
1981-08-31,-0.7276457,0.74892646,0.47351962,0.3823784,0.21591718
1981-09-30,-0.99209166,-0.5420222,0.070469506,0.015826633,-0.09544344
1981-10-31,-0.14972314,-1.1898798,0.10039141,-0.0127323195,-0.09605906
1981-11-30,-0.12637681,-0.96239734,0.27731076,0.006873032,-0.09344431
1981-12-31,-0.67677593,-0.30756354,-0.6194858,-0.023471197,-0.077864476
1982-01-31,-0.8132913,-0.43185014,-1.2389002,0.06933624,-0.054420773
1982-02-28,1.8560381,0.4875933,-0.8959308,0.335066,0.075809486
1982-03-31,-0.29582158,0.081918746,-0.3104036,-0.5991799,0.035147157
1982-04-30,-0.36166704,-0.08556716,-0.31974638,-1.2993052,0.045963094
1982-05-31,-0.031583272,-0.32603693,-0.24400304,-1.0243007,0.21251538
1982-06-30,-0.6132839,-0.6429537,-0.5629597,-0.67354923,-0.7698857
1982-07-31,0.6033867,0.11066017,0.07327835,-0.0125217615,-0.7644624
1982-08-31,-0.47456083,-0.22285607,-0.34689915,-0.3123514,-0.6229878
1982-09-30,-0.1622057,-0.04840818,-0.36579168,-0.36797073,-0.41458708
1982-10-31,-0.8296734,-0.78006124,-0.50471926,-0.5418767,-0.5886849
1982-11-30,0.11836432,-0.5596897,-0.4860734,-0.6152943,-0.59067655
1982-12-31,-0.77998686,-0.78489596,-0.28634128,-0.58197385,-0.58612573
1983-01-31,-0.5542817,-0.17609556,-0.7866597,-0.5080902,-0.5547861
1983-02-28,-0.9074469,-1.3126976,-0.7434803,-0.5416806,-0.6733154
1983-03-31,0.58422583,0.18232001,-0.745314,-0.23657,-0.5471426
1983-04-30,0.39180413,0.40697432,0.25942335,-0.662361,-0.3907788
1983-05-31,0.4480571,0.7656217,0.4948822,-0.19125581,-0.28164446
1983-06-30,-0.20877206,0.19921547,0.23360558,-0.19811705,-0.11792379
1983-07-31,-0.7781885,-0.5288349,-0.3788833,-0.3831157,-0.77154523
1983-08-31,-1.1206565,-1.2527016,-0.9761444,-1.0555367,-1.0591286
1983-09-30,0.814521,-0.8525803,-0.71655965,-0.7179387,-0.84097344
1983-10-31,1.0737056,-0.10511515,-0.48000106,-0.3878825,-0.40390465
1983-11-30,-0.12299732,1.2021672,-0.6296508,-0.37619868,-0.47194996
1983-12-31,-0.67503434,0.8040956,-0.5868639,-0.46872464,-0.45776713
1984-01-31,-0.08777732,-0.3041677,-0.15922678,-0.5085311,-0.42200494
1984-02-29,-0.8009615,-0.9658136,1.0514466,-0.66229516,-0.41232812
1984-03-31,0.29040265,0.026662732,0.8354776,-0.5853432,-0.46107146
1984-04-30,-0.52058923,-0.29762217,-0.42442945,-0.28008795,-0.59023255
1984-05-31,0.75398666,0.44283715,0.24383771,1.2241893,-0.5098607
1984-06-30,0.8703791,0.92734015,0.8545531,1.1334645,-0.09182764
1984-07-31,-0.33973804,0.44991836,0.33169952,0.25899768,0.11281562
1984-08-31,-0.19331427,0.021928828,0.16680293,0.10022623,0.5491465
1984-09-30,-0.5298961,-0.5623724,-0.09429612,-0.09584623,0.113563
1984-10-31,-0.5854221,-0.65474874,-0.15311116,-0.23943853,-0.28316253
1984-11-30,-0.5339745,-0.96359986,-0.4419889,-0.3007494,-0.3755261
1984-12-31,1.3714824,-0.67378175,-0.7441516,-0.28256842,-0.28729483
1985-01-31,-0.6377238,-0.36118713,-0.699675,-0.175877,-0.27220148
1985-02-28,-0.6822326,0.043462176,-0.95759916,-0.40787444,-0.26222172
1985-03-31,0.08101667,-0.23982583,-0.87333316,-0.7892048,-0.29298058
1985-04-30,-0.6828766,-0.49100885,-0.6207581,-0.8929659,-0.3045997
1985-05-31,1.0099863,0.4594076,0.44670305,-0.57554215,-0.25183836
1985-06-30,-0.24810128,0.10240457,0.017857179,-0.33433017,-0.61151475
1985-07-31,-1.0500224,-0.53884554,-0.7085171,-0.731575,-0.9252972
1985-08-31,0.920212,-0.09285863,0.061596632,0.06449067,-0.32293978
1985-09-30,2.692025,1.1699486,1.1709288,1.1732689,0.8286426
1985-10-31,-0.013371383,2.193033,1.2394532,1.1238812,0.9777929
1985-11-30,-0.5344803,2.0898736,0.90453017,1.074569,1.0565848
1985-12-31,-0.5270152,-0.41106212,1.0094131,1.0187113,1.0053283
1986-01-31,-0.9000285,-0.8004595,1.9919633,1.1708175,1.0426564
1986-02-28,-0.028751401,-0.7328757,1.9675468,0.87939334,1.0681175
1986-03-31,0.6130393,0.3886357,-0.22427037,1.1671162,1.185764
1986-04-30,-0.19955343,0.19536774,-0.27320075,2.1106296,1.204005
1986-05-31,-0.47543138,-0.2080116,-0.356522,1.6195538,0.7796845
1986-06-30,2.1636906,1.4351468,1.4290154,1.0588874,1.5606174
1986-07-31,-0.59918565,0.51475644,0.5706965,0.37603265,1.7043046
1986-08-31,-0.6128763,0.12401735,0.04491998,-0.0052948636,0.8056337
1986-09-30,-0.98230183,-1.1986699,-0.43990788,-0.3961397,-0.46373332
1986-10-31,-0.1439757,-1.0922973,-0.42727184,-0.38720724,-0.50633997
1986-11-30,-0.23471051,-0.99037874,-0.35344037,-0.4349638,-0.4929164
1986-12-31,0.61678946,-0.19989973,-1.2145029,-0.48571697,-0.4401785
1987-01-31,-0.08565817,-0.14040206,-1.0785412,-0.42220667,-0.38681978
1987-02-28,-0.20698869,0.17748383,-0.96515876,-0.3111374,-0.3899549
1987-03-31,0.1255523,0.03780573,-0.2174833,-1.2401342,-0.4668566
1987-04-30,1.4803677,0.95137584,0.75144583,-0.75817657,-0.15779135
1987-05-31,-1.2331098,-0.13719787,-0.11621585,-0.9688493,-0.35621595
1987-06-30,1.3652898,0.9688204,0.8950842,0.6797646,-0.6076738
1987-07-31,-0.9179451,-0.385431,-0.044027627,-0.0597911,-0.73940027
1987-08-31,-0.050363157,-0.018833492,-0.07532578,-0.063627385,-0.433947
1987-09-30,-0.9558176,-0.9965205,-0.48078385,-0.49415684,-0.4937934
1987-10-31,1.1479456,-0.15784743,-0.4142183,-0.1644254,-0.18788944
1987-11-30,-0.040764865,-0.18311739,-0.11153606,-0.16630375,-0.1663434
1987-12-31,-0.77914304,0.89934206,-0.68880475,-0.20759217,-0.20865452
1988-01-31,-0.7028928,-0.35459983,-0.21755281,-0.44505948,-0.19593106
1988-02-29,-0.35596284,-1.0081694,-0.33112165,-0.14826395,-0.1986151
1988-03-31,0.77610666,0.48757413,1.2088014,-0.60608244,-0.09505376
1988-04-30,-0.73988104,-0.099964276,-0.2803456,-0.26161137,-0.46641284
1988-05-31,1.5608099,1.1561298,0.9393982,0.45385176,0.23522699
1988-06-30,1.5168518,1.8211945,1.8136641,2.0372667,0.27801242
1988-07-31,1.9820063,2.7431872,2.6828105,2.4639304,1.6583414
1988-08-31,0.4880351,2.0330825,2.446443,2.3734813,1.8231641
1988-09-30,-0.9160293,1.1381102,1.9619944,2.12141,2.0584612
1988-10-31,-0.7096767,-0.32244173,1.8365728,1.8497969,1.6576395
1988-11-30,-0.54960805,-1.3577284,1.3741269,1.7962576,1.7037635
1988-12-31,0.1724289,-0.95043904,0.8210959,1.6402422,1.7645159
1989-01-31,1.5115305,-0.26384264,-0.35300836,1.8908867,1.8970383
1989-02-28,0.564192,1.1718202,-1.1880162,1.4732912,1.9299059
1989-03-31,-0.05697898,0.38947278,-0.798244,0.975507,1.8635641
1989-04-30,0.33318684,0.26346475,0.089121446,-0.26007277,1.9433722
1989-05-31,-1.4536535,-0.94877535,-0.72354585,-1.6894814,1.1221788
1989-06-30,0.78091115,-0.0378885,0.081035115,-0.41028917,0.77938074
1989-07-31,0.006265162,-0.1001338,-0.010030902,-0.054496262,-0.22830983
1989-08-31,-1.1786445,-0.45423985,-0.79671377,-0.7107497,-1.0938888
1989-09-30,0.3440214,-0.64994246,-0.6450324,-0.6077572,-0.7887328
1989-10-31,-0.60681015,-1.0108941,-0.83169204,-0.7822733,-0.78401846
1989-11-30,0.31028482,0.054250747,-0.42511654,-0.7698969,-0.6969
1989-12-31,-0.4961707,-0.4393572,-0.7624199,-0.7530704,-0.7144435
1990-01-31,-0.1769138,0.12211917,-0.93951476,-0.7915515,-0.7474323
1990-02-28,1.5254617,0.6614303,0.12944785,-0.35263366,-0.69766533
1990-03-31,2.873856,3.0125618,1.3729045,-0.22769135,-0.2346223
1990-04-30,2.4422972,3.0783563,2.9042816,0.2622476,0.13788031
1990-05-31,-0.03696202,2.4413562,2.5223267,1.7112148,0.46824893
1990-06-30,-0.7208916,0.2740211,1.2061967,0.84636766,-0.07551005
1990-07-31,0.92314386,0.30733657,1.4826097,1.4311289,0.37308082
1990-08-31,-0.63550574,-0.16604038,0.69041497,0.73079634,0.5965196
1990-09-30,-0.8019361,-0.20756935,-0.07170963,0.44792646,0.26015744
1990-10-31,-0.080123745,-0.9935813,-0.50435275,0.40075687,0.3814561
1990-11-30,-0.43424812,-0.8798756,-0.5797964,0.26415342,0.29284307
1990-12-31,-0.7132887,-0.4259419,-0.3353621,-0.19627187,0.30048716
1991-01-31,0.38605446,-0.52837646,-1.0698825,-0.5727251,0.3503871
1991-02-28,0.18861371,-0.1059487,-0.8939677,-0.5579662,0.29082483
1991-03-31,2.0028007,1.9962728,0.6844275,0.012529486,0.15515451
1991-04-30,1.1057774,1.7934103,1.2758782,-0.44494012,-0.081894584
1991-05-31,2.4875364,3.0891454,3.0798619,1.3208555,0.5471467
1991-06-30,-0.13826184,1.6378189,2.0960333,1.638168,0.69792575
1991-07-31,-1.1172112,-0.014095948,0.6160867,0.48001173,-0.29705197
