time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1979-01-31,-0.72003984,,,,
1979-02-28,0.7417357,,,,
1979-03-31,0.52336675,0.5211269,,,
1979-04-30,0.52478075,0.79238284,,,
1979-05-31,-0.5456176,0.030294247,,,
1979-06-30,0.27171063,0.06253188,0.20305848,,
1979-07-31,1.4214219,1.1541172,1.3012978,,
1979-08-31,0.27367726,1.2988372,1.2527512,,
1979-09-30,-0.679356,0.8604558,0.8257829,0.9146047,
1979-10-31,-0.87197155,-0.6407582,0.53445077,0.70397234,
1979-11-30,-0.55121374,-1.1981415,0.59574366,0.57809335,
1979-12-31,0.2293907,-0.9805444,0.5257585,0.5138806,0.59814
1980-01-31,-0.46190536,-0.6408314,-0.7393458,0.42513433,0.58842224
1980-02-29,-0.7479804,-0.54612476,-1.2859459,0.523973,0.50955236
1980-03-31,1.3197159,0.8002811,-0.6269257,0.63276803,0.6159646
1980-04-30,0.18866593,0.7077284,0.26604316,-0.46414062,0.5562591
1980-05-31,1.1490278,1.412279,1.2181177,-0.256452,0.9332007
1980-06-30,0.84174573,1.2842511,1.3868402,0.7341168,0.98467785
1980-07-31,-0.6901696,0.14518611,0.3275475,0.24782078,-0.17147774
1980-08-31,1.0094529,0.33081788,0.8306346,0.8203217,0.13774063
1980-09-30,-0.25482297,-0.120038785,0.497409,0.6227936,0.31493187
1980-10-31,-0.038476214,0.5367578,0.46538877,0.6170417,0.533045
1980-11-30,0.10102069,-0.23101027,0.18071237,0.6557281,0.61125267
1980-12-31,-0.57837015,-0.11439625,-0.1593121,0.44463438,0.56839615
1981-01-31,-0.47227833,-0.32455114,0.4240286,0.4029443,0.5475623
1981-02-28,-0.9308227,-1.0970464,-0.44607905,0.06658186,0.53751045
1981-03-31,-0.054150194,-0.54604095,-0.42569685,-0.23767334,0.35927966
1981-04-30,0.057727143,-0.21281204,-0.32726815,0.33886096,0.33332458
1981-05-31,-0.93395954,-0.667751,-0.951002,-0.72313786,-0.1549715
1981-06-30,2.257901,1.2206151,0.94811654,0.7771687,0.27864152
1981-07-31,0.36598575,1.0009534,0.8803184,0.8534046,0.9164842
1981-08-31,0.7058631,1.4864599,1.1807271,1.1250085,0.8108642
1981-09-30,-0.42836183,0.3980222,0.94349235,0.8752697,0.7921587
1981-10-31,-0.27297324,0.097375594,0.87874275,0.8034669,0.7635131
1981-11-30,-0.036304332,-0.5380399,1.1056366,0.8301647,0.7361422
1981-12-31,-0.5711451,-0.37573823,0.2624682,0.8015321,0.7367473
1982-01-31,-0.7464449,-0.5394647,-0.033940334,0.7734513,0.70030487
1982-02-28,0.44812882,-0.44766766,-0.6270186,1.0334554,0.7683094
1982-03-31,0.6072505,0.4840988,-0.16944866,0.32841802,0.853147
1982-04-30,-0.11072138,0.3751684,0.046903268,0.0956938,0.80947727
1982-05-31,-1.0111337,-0.5362146,-0.6517425,-0.7970663,0.77596015
1982-06-30,-0.3906554,-0.87149626,-0.65096784,-0.7893061,-0.07039987
1982-07-31,0.33862203,-0.21729018,-0.10423447,-0.16686815,-0.072463445
1982-08-31,-0.35803846,-0.09938794,-0.29874855,-0.3261906,-0.51167274
1982-09-30,0.5141866,0.29666674,-0.1422613,-0.074134186,-0.16511092
1982-10-31,-1.2235131,-0.40358612,-0.44760165,-0.34823102,-0.40684712
1982-11-30,0.34703857,-0.07308324,-0.13748087,-0.31814885,-0.34912023
1982-12-31,-0.6230265,-1.0170627,-0.036724024,-0.4353632,-0.3743846
1983-01-31,-0.72753036,-0.18852645,-0.42367068,-0.45827585,-0.37443802
1983-02-28,-0.89215976,-1.2188326,-0.3150295,-0.25717202,-0.44003204
1983-03-31,0.6120313,0.007373405,-1.0707752,-0.034629688,-0.4242352
1983-04-30,0.4175554,0.40740696,0.24368289,-0.26381245,-0.33530152
1983-05-31,2.460838,2.1913674,1.8061172,0.948054,0.47266144
1983-06-30,0.8748962,2.0946836,1.9026563,1.1782439,0.7715895
1983-07-31,-0.7912796,0.5002246,0.5777584,0.5746214,0.20001847
1983-08-31,-1.0148392,-0.7786608,0.07547293,-0.021467095,-0.05468534
1983-09-30,1.4238536,-0.38990876,0.6372419,0.6459047,0.32567587
1983-10-31,1.0482402,0.695224,0.8572233,0.9274762,0.9048771
1983-11-30,-0.041248262,1.7734076,0.20476191,0.94882405,0.8428706
1983-12-31,-0.48569775,0.779308,-0.13936077,0.8362927,0.85219175
1984-01-31,-0.48467314,-0.4298919,0.55012214,0.7676207,0.8361161
1984-02-29,-0.8452025,-1.0054688,1.5387309,0.09815449,0.83500695
1984-03-31,0.14070702,-0.33806482,0.5973496,-0.18672508,0.77226186
1984-04-30,0.13006409,-0.03348507,-0.23298158,0.5165986,0.7145131
1984-05-31,-0.028907783,0.0841917,-0.19649352,1.2807993,0.115842715
