ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6
-0.7288606,-0.7767707451294786,-0.12854146828005936,0.11408937471292603,0.017865823717545175,0.028211145970786323,-0.16336387302405642,0.1917822963517918,0.06061336360408048
1.2435483,0.7973457556842825,0.1916113709745698,0.14581836992555391,0.01933035469588955,0.030515381894271484,-0.16460259213806466,0.19208785581219967,0.0605169585372187
0.69945633,0.15502736234617248,0.299843127699795,0.14345689947504434,0.02253325573177602,0.03257080703599819,-0.16578883416242282,0.19238057712868684,0.060419749599001586
0.6204355,0.3289708376493182,0.08333640950600892,0.09966253065470568,0.027455253502838232,0.034355750827986024,-0.16692196884141666,0.1926603777182438,0.060321740543228745
-0.666071,-0.6943413951910253,-0.0751313127969034,0.021656919915113534,0.034038039017061934,0.03583360206231628,-0.16800082732369392,0.19292716649869882,0.06022293512369968
0.42796764,0.3550848396493836,-0.011519208369491035,-0.07647889721268182,0.04206900357980266,0.036966740563866354,-0.1690238270662328,0.19318085519350903,0.06012333709421401
0.721162,0.6326020267953663,0.08668912680120139,-0.17525767585175964,0.05120716178738124,0.03772666087920664,-0.16998909064647158,0.1934213619046644,0.06002295020857127
-0.27202746,-0.25189148520812776,0.06319087649816915,-0.25286160689444076,0.061046663902425434,0.03809274956614412,-0.17089460887130958,0.19364860646716683,0.05992177822057102
-0.66401273,-0.5321246287257146,-0.028512491555779194,-0.28903104021081943,0.07109732172752747,0.038052441541350894,-0.1717381099457041,0.19386251029711807,0.05981982488401281
-0.6397591,-0.4655315356083256,-0.0836199506343499,-0.27071722718856944,0.08082333550454704,0.0375979894027489,-0.1725171412057793,0.1940629989955635,0.05971709395269621
-0.44456172,-0.2968871968758786,-0.09365812734786391,-0.19958513236265676,0.08964447921240952,0.03672807986355232,-0.17322922758114376,0.1942500035680183,0.05961358918042082
0.7185651,0.7766667583311891,-0.1486564163213688,-0.08858313595831303,0.09687622227769337,0.035448038228238096,-0.17387193848624982,0.1944234565307207,0.05950931432098618
-0.3472928,-0.3571237015648169,-0.2208579056072489,0.04185928069612143,0.10179529656769545,0.033765395184926605,-0.1744427840804078,0.19458328805500155,0.05940427312819186
-0.4236025,-0.6829435725941362,-0.08746787099571746,0.16236653104004495,0.10369110715084187,0.03168816597609248,-0.17493931737862986,0.1947294120245498,0.05929846935583739
1.3614682,0.6054656021661892,0.2858014190837341,0.2495344337032838,0.10186177408406612,0.029226983184474524,-0.17535918729692607,0.19486173131569565,0.05919190675772239
0.34527445,-0.5281173828509719,0.4386381943246325,0.2900783596534013,0.09571847072780466,0.02639555058195906,-0.17570022099222105,0.1949801500840638,0.05908458908764636
0.8547327,0.3695954572081518,0.04427705612367437,0.2794605669406083,0.08497568881138873,0.023210731726622417,-0.17596047632855613,0.19508458104466214,0.05897652009940894
