ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5
0.38281438,-0.16477805789286404,0.6360128725835741,-0.19404386584980357,-0.04696224984836857,0.07408869636476428,0.30764257157171876,-0.22914558692902093
0.8289401,0.18202593839037556,0.7412511399361787,-0.19500272038843275,-0.052934957848838705,0.07410467873371299,0.3102627714361049,-0.23076675025910076
0.50956434,-0.0657249778279085,0.6856579613454807,-0.20692406474979386,-0.05757667244728439,0.07353448547365303,0.31298582299643574,-0.23238821479058286
0.122584656,-0.21391291576406113,0.46702571772594625,-0.22397055176964503,-0.060716150070164156,0.07235618604849847,0.3158122473269587,-0.2340098774975331
-0.16078213,-0.13386639735231579,0.12007536787161434,-0.23846773344542854,-0.0621821471439367,0.07054845050251297,0.31874196492157186,-0.23563163535401815
-0.059972562,0.34531223530354543,-0.2533516752539276,-0.24274116177458632,-0.061804486983974,0.06809248688032912,0.3217734251627176,-0.23725338533410417
-0.20254517,0.4432451919395369,-0.5082605365268886,-0.22908928607833914,-0.05945365843282231,0.06498342816256134,0.32490471534780896,-0.2388750244118571
-0.88580483,-0.19972421934799803,-0.5901237851838064,-0.1897021449730205,-0.05514680910802086,0.061254655399929844,0.3281339227742597,-0.2404964495613438
-1.0951607,-0.5969497524082304,-0.47538160905661664,-0.12018227585783044,-0.04893748459862918,0.056948844938453855,0.3314591347394831,-0.24211755775663027
-0.28301942,-0.19199638976820538,-0.16350204346303002,-0.029890621968319854,-0.04087923049370676,0.052108673124152176,0.3348784385408925,-0.24373824597178279
0.5218788,0.15038694551305493,0.1943368482703082,0.06837227200087206,-0.031025592382312787,0.04677681630304385,0.3383899214759014,-0.2453584111808676
1.2862164,0.5975423339487511,0.41028864924452907,0.161805861355107,-0.019430115853506878,0.040995950821147764,0.34199167084192295,-0.24697795035795092
1.1498587,0.43610633446586705,0.35111846784220385,0.23688647770452329,-0.006146346496348586,0.03480875302448293,0.345681773936371,-0.24859676047709958
0.042837672,-0.4649292398142247,0.09292738054211899,0.27856588236865487,0.008772170100102797,0.02825789925906849,0.3494583180566585,-0.250214738512379
0.5748158,0.3571374421229467,-0.207011616335952,0.2765459454300294,0.02527035384970986,0.021386065870923097,0.35331939050019906,-0.25183178143785606
0.40694627,0.36329305518703153,-0.3395875928577032,0.22205399766440456,0.04313558846339197,0.014235929206066006,0.3572630785644061,-0.253447786227597
0.33126172,0.32556909817344215,-0.2813805112726353,0.1124500175011834,0.06154813029646884,0.006850165610515802,0.36128746954669305,-0.25506264985566796
0.15593971,0.07818263687661509,-0.07888825477244246,-0.030877342472431082,0.07953683748962881,-0.0007285485697082702,0.3653906507444732,-0.25667626929613524
-0.07770908,-0.3107688596532646,0.20801771089348933,-0.17391313036729308,0.09613056818356082,-0.008457536988587207,0.36957070945515996,-0.2582885415230652
0.67120373,0.29203181578271925,0.4520486870760683,-0.28086719954328193,0.11035818051895384,-0.01629412330010217,0.37382573297616667,-0.2598993635105241
-0.07599918,-0.2981915787655975,0.33129760335613745,-0.322803282441131,0.12124853263649646,-0.024195631158234178,0.3781538086049069,-0.26150863223257814
-0.1774635,0.07112230371215231,-0.16553305332257698,-0.298286281066537,0.12791613591842568,-0.03211938421696431,0.38255302363879395,-0.26311624466329364
-0.103959754,0.47678930908904843,-0.5797662497982067,-0.21307758947224725,0.12981965242018936,-0.040024243837288115,0.3870214653752414,-0.26472209777673716
-0.8703869,-0.6132985412575247,-0.38294656518509596,-0.0780072521806485,0.12651092311632176,-0.04787659705774022,0.39155722111166225,-0.2663260885469744
1.18707,0.7087091422329803,0.21206893813161548,0.07616269737350406,0.11754882608629283,-0.055649868021790456,0.3961583781454702,-0.2679281139480726
0.96595955,0.008351563058476374,0.5734510470575154,0.21368722852736252,0.10249361425905283,-0.0633188557223889,0.40082302377407864,-0.26952807095409675
0.6027467,-0.4692787973145344,0.6287336165296009,0.2988213106180805,0.08090554056355197,-0.07085835915248556,0.4055492452949007,-0.27112585653911414
0.2552323,-0.6154934439563913,0.4528300302039303,0.30594604714512,0.05257908158421202,-0.07824317730503055,0.4103351300053502,-0.2727213676771908
0.16558698,-0.2626955352973768,0.10467367382537474,0.24980821484447352,0.018384471940054922,-0.08544810917297375,0.4151787652028404,-0.2743145013423931
0.38470465,0.47524564507610784,-0.27697301952285713,0.15472527096358776,-0.02001837644357085,-0.09244795374926534,0.4200782381847844,-0.2759051545087867
