ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6
1.1130294,0.5621178013688095,-0.4478712751565939,0.21114050477371232,0.5081820118948464,0.19435773064434986,-0.04974457753256373,0.23511423437256918,-0.10026703036512948
0.645925,0.18960413708720011,-0.5380857783698775,0.22213134059881065,0.509580932335332,0.18462503210632628,-0.05900742203534932,0.23719190178434577,-0.10011514350678805
-0.25100884,-0.7383876496183989,-0.40198706421980496,0.14182354974129244,0.5026389768498098,0.17396262678531382,-0.06832549442175484,0.23922760696664655,-0.09996139208310427
1.3892365,0.7132208764694653,-0.042000731113916584,0.00475856972940241,0.4870703747028377,0.1624596842921204,-0.07768728159510266,0.24122079083612794,-0.09980578332093466
1.5892658,0.7107001983179863,0.35252085503583497,-0.1430891366361904,0.46248720964121987,0.15020537423755445,-0.0870812704587159,0.2431708943094466,-0.09964832444713585
1.5170304,0.5833573787068932,0.574535308504961,-0.2557451065548188,0.42850156541176376,0.13728886623242365,-0.09649594791591692,0.2450773583032588,-0.09948902268856497
0.82472,0.048543926274261275,0.5221584809965207,-0.2961992005117072,0.384725525761274,0.12379932988753664,-0.10591980087002888,0.24693962373422143,-0.09932788527207806
0.113373145,-0.33770820519173855,0.23953191720704795,-0.26349059854406237,0.3309632008449674,0.10982593481370118,-0.11534131622437412,0.24875713151899045,-0.09916491942453197
-0.4290966,-0.46441446822505694,-0.1883160885589084,-0.16672565420493976,0.2681215510480158,0.09545785062172553,-0.12474898088227557,0.2505293225742228,-0.0990001323727836
-0.08929124,0.24373736628004417,-0.6152004936364882,-0.01654172584105804,0.1986385415492544,0.08078424692241792,-0.1341312817470559,0.25225563781657484,-0.0988335313436891
0.021934418,0.3352410665265448,-0.6894717570778022,0.1731902442242797,0.1252868821238317,0.06589429332658626,-0.14347670572203786,0.253935518162703,-0.09866512356410542
-0.06114013,-0.27949396110245134,-0.2603923165735471,0.37272995712623286,0.05083928254689615,0.0508771594450389,-0.15277373971054423,0.25556840452926394,-0.09849491626088923
1.2362281,0.23228204019452933,0.460893363229285,0.5323422785378863,-0.021931547406404,0.035822014888583845,-0.16201087061589764,0.25715373783291395,-0.0983229166608967
1.0784825,-0.19418255533617068,0.7547166072592832,0.5982296088468715,-0.0904644316959169,0.02081802926802927,-0.171176585341421,0.25869095899030975,-0.09814913199098528
0.83636135,0.16193676753578015,0.30679418090538496,0.5327760497312165,-0.15304658901622487,0.005954372194183301,-0.18025937079043683,0.26017950891810765,-0.0979735694780107
-0.40652338,-0.1293886526345708,-0.3947635099908479,0.3599195020055969,-0.20818581097589817,-0.00867978672214593,-0.189247713866268,0.2616188285329643,-0.09779623634883045
-1.0355434,-0.05262340781634784,-0.7917271156193443,0.1189334328350987,-0.25439214897825496,-0.022995277870150283,-0.19813010147223706,0.26300835875153616,-0.09761713983030068
-1.1583767,0.058528454308024926,-0.6995185646889482,-0.15032423638297718,-0.29017565442661286,-0.03690293163902164,-0.2068950205116671,0.2643475404904797,-0.09743628714927756
-1.0976963,-0.02461281103520666,-0.2533869876927044,-0.4081877153757989,-0.31404637872429036,-0.050313578417951844,-0.2155309578878806,0.2656358146664516,-0.09725368553261868
-0.76397157,0.004070239698021466,0.2983602845396269,-0.6245265518516379,-0.3245143732746052,-0.0631380485961328,-0.22402640050420025,0.2668726221961081,-0.09706934220718041
-0.5374852,-0.012973983476171846,0.7038015827595591,-0.7717402415720932,-0.32008968948087574,-0.07528717256275637,-0.23236983526394886,0.2680574039961057,-0.09688326439981886
-0.5553108,-0.05750436092462403,0.7784316081015599,-0.822228280298763,-0.29927998330290484,-0.08667417615052868,-0.2405497490704491,0.269189600983101,-0.09669545933739103
-0.53068227,0.1510580605681005,0.5085821129616966,-0.7567499610192769,-0.26155870654428004,-0.09722186696621328,-0.24855462882702384,0.27026865407375067,-0.09650593424675367
-1.0391057,-0.30434972556006423,0.2532953188890096,-0.5895037656253771,-0.21029842603643212,-0.10685544806008808,-0.2563729614369958,0.2712940041847109,-0.09631469635476321
-0.25498182,0.4613878191947565,-0.024358565539986398,-0.3388139704843815,-0.1498470862286326,-0.11550012248243074,-0.26399323380368744,0.2722650922326384,-0.09612175288827628
-0.643244,0.09287706275770237,-0.41364284466015827,-0.0206948084734894,-0.08455263157015344,-0.12308109328351935,-0.27140393283042197,0.2731813591341896,-0.09592711107414957
-0.96498644,-0.3372162326003807,-0.6708586790814668,0.29165711945948547,-0.01876300651026608,-0.1295235635136315,-0.2785935454205216,0.274042245806021,-0.09573077813923987
-0.7503238,-0.611304961137706,-0.45139135636067784,0.5101875358425948,0.04317384450175796,-0.1347527362230451,-0.2855505584773094,0.27484719316478917,-0.09553276131040352
1.2360322,0.5035081653357742,0.29670591793331114,0.5896028387677602,0.09690997701664718,-0.1386938144620381,-0.29226345890410815,0.27559564212715065,-0.0953330678144973
0.55828255,-0.37014021198653196,0.5531350011437156,0.4953975556238595,0.1387276113727012,-0.14127200128088793,-0.2987207336042403,0.2762870336097617,-0.09513170487837778
