ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5
0.9146047,-0.2776530498963082,0.44329568951360415,0.5162000431845989,0.06152069052738889,-0.03955728908155727,0.004661387462984422,0.20613722828928915
0.70397234,-0.5407979409917735,0.48511099906445104,0.5212254286895768,0.07295752553893685,-0.04566018106153171,0.0048714380010251605,0.20626507075931527
0.57809335,-0.6070316518930058,0.4255770289392331,0.5122042009259132,0.08742844412929068,-0.05151513611172707,0.005047012758022509,0.20638345125227314
0.5138806,-0.4770339135761638,0.2431550307113706,0.48847656973167486,0.10470004434689997,-0.057096391460913457,0.005186887213933955,0.20649237303319792
0.42513433,-0.27377070561679473,-0.024612037902304214,0.44963362486785813,0.12437995677325989,-0.062378184337861464,0.005289836848716682,0.20659183936712575
0.523973,0.1584168488271047,-0.320487855602509,0.39528521424055485,0.14605705384477038,-0.06733475197134106,0.005354637142327875,0.2066818535190922
0.63276803,0.5312495480703022,-0.533045062562727,0.3250411857558588,0.16932020799783104,-0.07194033159012296,0.0053800635747250185,0.206762418754133
-0.46414062,-0.48707372401521914,-0.5454267859541959,0.23857232876040185,0.1937582916688414,-0.07616916042297711,0.005364891625865025,0.20683353833728374
-0.256452,-0.41280068034780254,-0.33164006804647356,0.1368209344894632,0.21896017729420103,-0.07999547569867417,0.00530792544347764,0.2068951868658084
0.7341168,0.3618183668371397,-0.02587927773853712,0.02490118012480914,0.24451473731031031,-0.08339351464598417,0.005208082907439585,0.20694722520482253
0.24782078,-0.27939565784822235,0.22253433309656706,-0.09104502102530508,0.27001084415356746,-0.08633751449367759,0.005064306809633285,0.20698948930743719
0.8203217,0.18921599685929952,0.41784844593477505,-0.204875755652627,0.2950373702603734,-0.08880171247052464,0.0048755390029991,0.20702181606570463
0.6227936,-0.055689741862331575,0.5488248463372475,-0.3104491104489023,0.31918318806712714,-0.09076034580529582,0.004640721340478177,0.20704404237167684
0.6170417,-0.055766251422109246,0.613767571159932,-0.4022239388137073,0.34203717001022854,-0.09218765172676134,0.004358795675010548,0.20705600511740685
0.6557281,0.019794146266420325,0.6316975936327084,-0.4769802060159978,0.36318818852607687,-0.09305786746369166,0.004028703859537251,0.20705754119494668
0.44463438,-0.05229693755601408,0.5286915851000169,-0.5313380285935656,0.38222511605107234,-0.0933452302448568,0.0036493877469986986,0.20704848749634844
0.4029443,0.14397558938628982,0.30311177854445365,-0.5601043857573313,0.3987368250216146,-0.09302416772072016,0.0032199796120284878,0.20702868091366497
0.06658186,-0.14375227484630232,0.23800694557271898,-0.5576607583425558,0.4123194850896758,-0.09207022666761101,0.0027407308551261043,0.2069979583389483
-0.23767334,-0.39512762689120196,0.1345645524892899,-0.5184178160467925,0.422598454769521,-0.09046057403992792,0.0022135130548607074,0.2069561566642508
0.33886096,0.4668077160448369,-0.2407305538320137,-0.4367935257831673,0.4292063897909878,-0.08817273423116347,0.0016405552288947147,0.2069031127816251
-0.72313786,-0.45353690950719033,-0.5168495602551211,-0.3072058544648077,0.4317759458839147,-0.08518423163481065,0.0010240863948920223,0.2068386635831231
0.7771687,0.3586012175024526,-0.007511279134203045,-0.12951740803333925,0.42994488987583784,-0.08147770174206105,0.0003663355705154039,0.2067626459607975
0.8534046,-0.20986515318758678,0.4359794646016606,0.07463065145560928,0.42337951281943825,-0.07706430426924976,-0.00033046822657212043,0.20667489680670045
1.1250085,0.10030276727159797,0.20134786523952133,0.2780558036200203,0.41178353620249114,-0.07199262936780779,-0.0010640959787073662,0.20657525301288435
0.8752697,-0.0023176585098119086,-0.1087819395032903,0.4531886508863208,0.3948687613471224,-0.06631934702351558,-0.0018323186682273134,0.2064635514714019
0.8034669,-0.01710063307857069,-0.2677481274546175,0.572363076383048,0.37234698957545714,-0.06010112722215345,-0.002632907277468477,0.2063396290743051
0.8301647,0.031089930031801116,-0.3021132654555362,0.6079129632387374,0.3439300222096209,-0.053394639949501305,-0.003463632788768137,0.20620332271364625
0.8015321,-0.01922098783555054,-0.1853488671274485,0.5411330943560176,0.3094932127013061,-0.04625655519133957,-0.004322266184462919,0.20605446928147778
0.7734513,-0.11958876244717735,0.07236930340331611,0.3891618517338729,0.26956612302047467,-0.03874354293344836,-0.00520657844689013,0.2058929056698522
1.0334554,0.1605123139849904,0.2999705880899623,0.17943877560756266,0.22484186726665717,-0.030912273161607978,-0.00611434055838623,0.20571846877082164
0.32841802,-0.1904083270307742,0.22312270497436104,-0.055978173596520804,0.1760135595393822,-0.02281941586159874,-0.007043323501288145,0.20553099547643866
0.0956938,0.21026738148980204,-0.13450404720936812,-0.286661231620235,0.12377431393817928,-0.014521641019200612,-0.007991298257933155,0.20533032267875556
-0.7970663,-0.217382545063026,-0.35566038447547754,-0.48292524786304736,0.06881724456257816,-0.00607561862019399,-0.008956035810657665,0.20511628726982464
-0.7893061,-0.19815463233984565,-0.18242189513377022,-0.6179804383880328,0.011835465512108607,0.002461981349640749,-0.009935307141798685,0.20488872614169798
-0.16686815,0.187057661952824,0.16808663732151632,-0.680289622017899,-0.046477909113700186,0.011034488904523479,-0.010926883233693164,0.2046474761864285
-0.3261906,-0.14988607282824223,0.39297169341726185,-0.675914735663964,-0.10541055821111973,0.01958523405867413,-0.011928535068678385,0.2043923742960683
-0.074134186,0.10524887055720426,0.3808725326460973,-0.6153180268218505,-0.16418033294134238,0.028057546826312434,-0.012938033629090668,0.2041232573626696
-0.34823102,-0.06627235961143679,0.22507959921021534,-0.5113059506132338,-0.22201387858822066,0.03639475722165794,-0.013953149897266917,0.20383996227828485
-0.31814885,0.04726630578566518,0.05581858630588764,-0.37619976771258373,-0.2781448407173217,0.044540195258930604,-0.014971654855544324,0.20354232593496635
-0.4353632,-0.05759665245230166,-0.06359938577735058,-0.22203635356699192,-0.33180686489421296,0.05243719095235021,-0.015991319486259873,0.20323018522476682
-0.45827585,-0.07950495658688798,-0.18347775164328606,-0.05898208166948857,-0.3822335966844618,0.06002907431613636,-0.01700991477174994,0.2029033770397379
-0.25717202,0.13418481137710397,-0.3239354857214715,0.10944163405591326,-0.42865868165363546,0.06725917536450894,-0.018025211694351752,0.20256173827193252
-0.034629688,0.24380663930189672,-0.342902876547136,0.27754136592385215,-0.47031576536730135,0.07407082411168776,-0.019034981236402234,0.20220510581340298
-0.26381245,-0.33954146563385346,-0.11688379059138608,0.43684762686841055,-0.5064384933910268,0.0804073505718926,-0.02003699438023826,0.20183331655620135
0.948054,0.4372833050223166,0.1988522100365664,0.5815497261879692,-0.5362605112903792,0.08621208475934312,-0.021029022108196502,0.20144620739238037
1.1782439,0.410517079837872,0.3496038953398063,0.7066752529536102,-0.5590154646309257,0.09142835668825901,-0.022008835402614134,0.20104361521399233
0.5746214,-0.21189048344451047,0.28005648103313485,0.8067417333494878,-0.5739369989782339,0.09599949637286043,-0.022974205245827918,0.20062537691308904
-0.021467095,-0.6718289929104112,0.07888677420641733,0.8755966230129492,-0.5802587598978706,0.09986883382736651,-0.023922902620174588,0.20019132938172335
0.6459047,0.17686595619274986,-0.14367321200533925,0.9120580386980397,-0.5772273475129489,0.10299265362354261,-0.02485269850799148,0.19974130951194746
0.9274762,0.6306721468540469,-0.33426189370452936,0.9164292334587447,-0.5642561354757923,0.10537905856333099,-0.02576136389161508,0.19927515419581404
0.94882405,0.7666589036902088,-0.4452719986212015,0.8896151495581076,-0.5413731412053276,0.1070491060062199,-0.0266466697533822,0.19879270032537488
0.8362927,0.6758408531531336,-0.4420511160118095,0.8329805213011232,-0.5092888094711976,0.10802388154292644,-0.027506415306859107,0.1982937847926827
0.7676207,0.5473535237512495,-0.3364683367946354,0.7478266506110058,-0.4688554530559656,0.10832444420928768,-0.02833837321073182,0.1977782444897899
0.09815449,-0.23621939471497336,-0.15875135123267367,0.6379731674636391,-0.4209253847421943,0.10797132335319223,-0.029139786435738887,0.1972459163087489
-0.18672508,-0.6685073399280765,0.06643444705373468,0.5079249426752664,-0.3663509173124483,0.10698490884273562,-0.029907758472823426,0.19669663714161165
0.5165986,-0.11510979124863611,0.304629466122282,0.362186847062131,-0.30598436354928993,0.10538559054601142,-0.030639392812929017,0.19613024388043077
1.2807993,0.5530917607090482,0.4957132852843852,0.20526375144047596,-0.24067803623528322,0.10319375833111476,-0.031331792946999414,0.19554657341725837
0.85193896,0.13062801743165922,0.5878540097532651,0.04134797862375782,-0.17128424815299123,0.10042980206613954,-0.031982062365977865,0.19494546264414755
0.5844376,-0.04676963593124806,0.5975428065433773,-0.12653381403867406,-0.09865531208497755,0.0971141116191806,-0.03258730456080783,0.19432674845314957
0.20651287,-0.27269681970967957,0.5440184564994016,-0.2949779475481337,-0.023643540813805167,0.0932670768583323,-0.033144623022433116,0.1936902677363176
-0.028753681,-0.3248510402205064,0.4539951450499598,-0.45909036250301133,0.05289875287796221,0.0889090876516892,-0.03365112124179711,0.19303585738570367
-0.14566387,-0.25785944443332826,0.35338186881242967,-0.6136255360377252,0.1301192562077612,0.08406053386734544,-0.03410390270984308,0.1923633542933602
-0.17103463,-0.1363652250182225,0.27558855410466815,-0.7533379452866951,0.2071656563930289,0.07874180537339591,-0.03450007091751502,0.19167259535133965
-0.07830717,0.04799242328902123,0.2343968533102431,-0.8729820673843386,0.28318564065120105,0.07297329203793507,-0.03483672935575592,0.19096341745169398
-0.11756902,0.09326891208916457,0.17724749147617216,-0.9673123794650752,0.35732689619971497,0.06677538372905721,-0.0351109815155098,0.1902356574864762
-0.11360616,0.3032110370663188,-0.02880864043387695,-1.031111186087549,0.4287649376802318,0.06016847031485672,-0.0353199308877195,0.18948915234773822
-0.4333649,0.2292461515608856,-0.30656153911252765,-1.0592765504837365,0.4967910384077473,0.05317294166342841,-0.035460680963329154,0.18872373892753203
-1.1670675,-0.3726344858023006,-0.506641056536835,-1.0466574740897714,0.5606474099014118,0.045809187642866483,-0.03553033523328223,0.1879392541179109
-0.3803194,0.3454066887183866,-0.5454414355416434,-0.989193761073937,0.6192019721535237,0.03809759812126541,-0.03552601264331473,0.18713555026571943
-0.11565515,0.4032097050012375,-0.4819107423873845,-0.8891082831897745,0.6712279600305621,0.03005856296671975,-0.03544491076455334,0.18631255834319294
-0.47267708,-0.25961556307873246,-0.34830007037195676,-0.752158509150082,0.7154986083990046,0.021712472047324034,-0.03528430984779604,0.18547029200223855
-0.1556708,-0.38155852941216106,-0.10292712935254167,-0.5846192833427208,0.7507871521253289,0.013079715231172821,-0.035041506950059524,0.1846087817009815
1.1413407,0.34703794991565207,0.25800643300834064,-0.39276545015555286,0.7758668260760128,0.004180682386360198,-0.034713799128360624,0.1837280578975478
1.1679418,-0.06726257297040351,0.48499993083798093,-0.18287185397644076,0.7895108651175357,-0.004964236619018883,-0.034298483439716726,0.1828281510500631
1.052098,-0.2912287512025809,0.38116384033590645,0.03788882399166142,0.7904806379352834,-0.014322785735779798,-0.03379285694114426,0.18190909161665367
1.0071442,-0.09301779694918856,-0.05781772732290487,0.25652822660640173,0.777489611691691,-0.023814807391783443,-0.033194216689660314,0.18097091005544444
1.1578692,0.3100871928621808,-0.4658857246730172,0.45026284519425663,0.7492376401737333,-0.033346530639433186,-0.03249985974228223,0.18001363682456167
0.8845208,-0.10228708101033143,-0.41878858495044213,0.5966658540974143,0.7044241403697951,-0.04282374773254074,-0.03170708315602653,0.1790373023821316
0.99009526,-0.38730869026060477,-0.043055555718106056,0.6836344744369998,0.6417485292682594,-0.052152250924917536,-0.030813183987910227,0.17804193718627914
2.038726,0.332553205753263,0.3586413514305532,0.7010848755204147,0.5604722873659641,-0.06123783247037524,-0.02981545957336114,0.1770275719735417
2.0560775,0.4209381115768506,0.4544404704097916,0.641036928153888,0.4623652442495467,-0.06998628462272538,-0.028711236029083608,0.17599426626173192
0.61660445,-0.3858296217703222,0.06839957051035807,0.5140939875608109,0.3507996732380517,-0.07830339963577959,-0.027497950420736328,0.17494219051761736
0.10358224,-0.20908760714701988,-0.320503868867604,0.3421622676774739,0.22940794270651146,-0.08609496976334925,-0.026173067481613806,0.17387154287560164
0.08415678,0.2245579675119466,-0.44589099904296636,0.14888570823522926,0.1018224210299592,-0.09326678725924606,-0.024734051945009865,0.17278252147008727
-0.4270714,-0.13598112786321204,-0.2690904453090454,-0.04244761492514711,-0.02832452341657252,-0.09972464437728158,-0.02317836854421877,0.17167532443547742
-0.33675888,0.0289083023156669,-0.041965913054791526,-0.20997308152519784,-0.15740052225805043,-0.1053743333712674,-0.02150348201253459,0.17055014990617487
-0.35672912,0.021103336081807145,0.19654399377636306,-0.3321819351770446,-0.28177320711944187,-0.11012164649501513,-0.01970685708325172,0.16940719601658308
-0.36003792,0.006125805692426524,0.3824469184812591,-0.38738876095707603,-0.39781020962571406,-0.11387237600233624,-0.01778595848966423,0.1682466609011049
-0.385565,0.00477076085322387,0.4350303866248684,-0.3583214017737445,-0.5018429232863825,-0.11653231414704236,-0.015738250965066387,0.16706874269414337
-0.45432976,0.052524007583518995,0.3008810392771179,-0.25177821154491536,-0.5902617824201257,-0.11800725318294501,-0.013561199242752392,0.16587363953010156
-0.8640734,-0.12568789684087234,-0.018607000224571676,-0.09474784274401402,-0.660236956314052,-0.11820205134465177,-0.011253202075220325,0.16466154954338222
-0.77434105,0.2180629253273905,-0.40287326409819707,0.082013450510394,-0.7091426075262374,-0.11701739542416748,-0.008816829657571293,0.1634326708683887
-0.96344304,-0.29810741238679606,-0.2170798770997194,0.24451857086015338,-0.734352898614759,-0.11435129673114515,-0.00625732766725784,0.16218720163952408
