ORIG,TREND,Imf_0,Imf_1,Imf_2,Imf_3,Imf_4,Imf_5,Imf_6
-0.8469646,-1.0808677078346642,-0.13191153305274153,0.23051099094599997,0.24901735398259245,0.04726274377343685,-0.2972148227354396,0.10679934262945619,0.029439032291359798
1.2677182,1.0654648987163433,-0.16609507287962302,0.23042918909070695,0.2507380535864491,0.05056092954683452,-0.2998399294733434,0.10699601251536628,0.02946411889726633
0.41632152,0.25204612789630576,-0.16631620579648687,0.19396407558701947,0.24855024764349337,0.05374696594199823,-0.3023387400452099,0.1071796410756463,0.029489407697233527
-0.08283745,-0.2179421730615033,-0.11802923073679314,0.12187160208922096,0.24229741645949404,0.056809817140268115,-0.3047099097020047,0.10735012995903515,0.02951489785228289
-0.7921339,-0.9230704298478485,-0.016701518462556197,0.025958704541557086,0.2318470000556612,0.059736468070174444,-0.30695209369469423,0.10750738081427196,0.02954058852343434
0.08922501,-0.06421556923618676,0.12377913468030435,-0.07807272444512967,0.2170664384532048,0.06251390366024698,-0.3090639472742437,0.10765129529009554,0.02956647887170847
0.9456478,0.802881541373343,0.22432342288944615,-0.17083966217689123,0.1978231716733349,0.06512910883901578,-0.31104412569161943,0.10778177503524511,0.029592568058125875
-0.5227836,-0.5649024322053006,0.21433617918016307,-0.2383973479915143,0.17398463973726147,0.06756906853501105,-0.31289128419778717,0.1078987216984595,0.029618855243706957
-0.8757261,-0.7116532412388091,0.0718266171658648,-0.27418182474425,0.14541828266619455,0.06982076767676275,-0.31460407804371276,0.1080020369284777,0.029645339589472287
-0.62657166,-0.18097777030919754,-0.17788714703628988,-0.2732278347431554,0.11206742074572296,0.0718711911928009,-0.31618116248036177,0.10809162237403842,0.02967202025644215
-0.066174924,0.5945013369037303,-0.3979339222113517,-0.23106110590020656,0.07436635986535442,0.0737073240116555,-0.31762119275870043,0.10816737968388111,0.029698896405637408
0.005419711,0.6459966084517009,-0.42156814148322785,-0.14693240497004628,0.03357514436458816,0.07531615106185675,-0.31892282412969447,0.10822921050674443,0.02972596719807833
-0.46972415,-0.14558830624822475,-0.17692994631784917,-0.03297737427703045,-0.008858716870673272,0.07668465727193444,-0.32008471184430964,0.10827701649136746,0.029753231794785277
-0.45631027,-0.6167404764919199,0.22576401073488944,0.09136820565138258,-0.05148771495452733,0.0777998275704188,-0.3211055111535118,0.10831069928648915,0.029780689356779026
