ORIG,TREND,Periodic0,Periodic1,Periodic2,Periodic3,Periodic4,Periodic5,Periodic6,Periodic7,Periodic8
0.10009643,-0.16777466483096973,0.164690006044151,-0.07514228834926341,0.06341175851122877,0.15260345971235859,-0.16699896851548066,0.01058655516380209,0.13971546627525652,-0.0025136271670622387,-0.018481266844022435
-0.09334578,-0.20099068247342983,0.14120328746807898,-0.0739105316291768,-0.035204784354128826,0.08903145610384362,0.11253435807015627,-0.023710778136970725,-0.18087550298095034,0.01867112982466144,0.05990626810791605
-0.20842569,-0.22174801942951686,0.09774001357088787,-0.023503202950703784,-0.08350206410506648,-0.05542413463485513,0.07640013106936155,0.0242427606515276,0.10564134462100148,-0.03159009692474716,-0.09668242186788906
-0.26160225,-0.2357621742952317,0.05621814092225967,0.039889284546301376,-0.03641865960522915,-0.11549941178321438,-0.08427779302242563,-0.008631210961904237,0.02478138160270885,0.016093358763042544,0.08200483383369365
-0.24714811,-0.24461340368969395,0.01979138746360164,0.0778449385490799,0.05126140540174373,-0.010931321569882815,-0.07815565348272968,-0.006303343195462549,-0.08135853798414402,0.0305620680468711,-0.005245649539382266
-0.06776912,-0.2496271089761248,-0.01124115161870059,0.06642429209103158,0.0943901241166998,0.0980081663011595,0.08442655914658252,0.007110064911851256,0.010778155081398651,-0.07995234279843431,-0.08808587825546317
0.18581302,-0.2545183387628338,-0.03401116404789293,0.006368289862631178,0.0551952947830463,0.04721727423228946,0.07114685478174063,-0.0013652311629256367,0.07460329206766939,0.09284183138820197,0.12833491685807358
-0.7629418,-0.2598318714208743,-0.05556196602304993,-0.06644790260979465,-0.04129601631442792,-0.07428251363063361,-0.07963680554098526,0.005361481692225119,-0.05544656725552627,-0.05323024410259271,-0.0825693947943402
-0.7146923,-0.2598313624208426,-0.050029850271907275,-0.09805154926304947,-0.08577621171379118,-0.06966745115501854,-0.06073431380837028,-0.0200118430867995,-0.0417109392227332,-0.01629024288705559,-0.012588536170431961
-0.03417115,-0.25633917796149375,-0.02516568426289446,-0.07547403234584443,-0.053750332407361656,0.0320607351019673,0.07365338699806966,0.030274201462120322,0.08504004944268136,0.07160375383215241,0.08392595014060335
-0.41835788,-0.26181716160133256,0.004614302729518359,-0.011920894353026066,0.005481902481948395,0.07112756861663268,0.0256337312433479,-0.03025199518995131,-0.032691138214938666,-0.09091442761789444,-0.09761976809430441
-0.041138347,-0.2666702693759964,0.04289582560574188,0.05914646935195217,0.0650821779085343,0.0004318949995394922,-0.035536494080438366,0.024726273367069642,-0.04986522960361438,0.06440225404884485,0.05424875077836679
